mode,sample_idx,n_obs,obs_species,eval_species,nrmse,in_obs
one-step,93,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,1.7515736544737592e-05,True
one-step,730,2,"A,M",A,nan,True
one-step,730,2,"A,M",B,nan,False
one-step,730,2,"A,M",C,0.003986899740993977,False
one-step,730,2,"A,M",D,0.005708431359380484,False
one-step,730,2,"A,M",E,0.019146926701068878,False
one-step,730,2,"A,M",F,0.058744680136442184,False
one-step,730,2,"A,M",G,0.015178862027823925,False
one-step,730,2,"A,M",H,0.020857524126768112,False
one-step,730,2,"A,M",I,0.03048425354063511,False
one-step,730,2,"A,M",J,0.07553043216466904,False
one-step,730,2,"A,M",K,0.08487384766340256,False
one-step,730,2,"A,M",L,0.054109860211610794,False
one-step,730,2,"A,M",M,1.4642250789620448e-07,True
one-step,730,3,"A,B,M",A,nan,True
one-step,730,3,"A,B,M",B,nan,True
one-step,730,3,"A,B,M",C,0.003986899740993977,False
one-step,730,3,"A,B,M",D,0.005708431359380484,False
one-step,730,3,"A,B,M",E,0.019146902486681938,False
one-step,730,3,"A,B,M",F,0.05874468386173248,False
one-step,730,3,"A,B,M",G,0.015180925838649273,False
one-step,730,3,"A,B,M",H,0.020854424685239792,False
one-step,730,3,"A,B,M",I,0.030268853530287743,False
one-step,730,3,"A,B,M",J,0.07519335299730301,False
one-step,730,3,"A,B,M",K,0.08492948114871979,False
one-step,730,3,"A,B,M",L,0.054162174463272095,False
one-step,730,3,"A,B,M",M,1.6614083619970188e-07,True
one-step,730,4,"A,B,C,M",A,nan,True
one-step,730,4,"A,B,C,M",B,nan,True
one-step,730,4,"A,B,C,M",C,1.588245140737854e-05,True
one-step,730,4,"A,B,C,M",D,0.005931831430643797,False
one-step,730,4,"A,B,C,M",E,0.0187388863414526,False
one-step,730,4,"A,B,C,M",F,0.059041932225227356,False
one-step,730,4,"A,B,C,M",G,0.015192422084510326,False
one-step,730,4,"A,B,C,M",H,0.020849769935011864,False
one-step,730,4,"A,B,C,M",I,0.03012736141681671,False
one-step,730,4,"A,B,C,M",J,0.07501392066478729,False
one-step,730,4,"A,B,C,M",K,0.08499115705490112,False
one-step,730,4,"A,B,C,M",L,0.05421341583132744,False
one-step,730,4,"A,B,C,M",M,1.995165348489536e-07,True
one-step,730,5,"A,B,C,D,M",A,nan,True
one-step,730,5,"A,B,C,D,M",B,nan,True
one-step,730,5,"A,B,C,D,M",C,2.3172371584223583e-05,True
one-step,730,5,"A,B,C,D,M",D,9.603120815881994e-06,True
one-step,730,5,"A,B,C,D,M",E,0.018416669219732285,False
one-step,730,5,"A,B,C,D,M",F,0.05913747102022171,False
one-step,730,5,"A,B,C,D,M",G,0.015196477063000202,False
one-step,730,5,"A,B,C,D,M",H,0.020844852551817894,False
one-step,730,5,"A,B,C,D,M",I,0.03002684935927391,False
one-step,730,5,"A,B,C,D,M",J,0.07490881532430649,False
one-step,730,5,"A,B,C,D,M",K,0.08505610376596451,False
one-step,730,5,"A,B,C,D,M",L,0.05426383763551712,False
one-step,730,5,"A,B,C,D,M",M,2.2619786932409625e-07,True
one-step,730,6,"A,B,C,D,E,M",A,nan,True
one-step,730,6,"A,B,C,D,E,M",B,nan,True
one-step,730,6,"A,B,C,D,E,M",C,1.909562161017675e-05,True
one-step,730,6,"A,B,C,D,E,M",D,6.073541953810491e-06,True
one-step,730,6,"A,B,C,D,E,M",E,4.4224179873708636e-05,True
one-step,730,6,"A,B,C,D,E,M",F,0.03089863248169422,False
one-step,730,6,"A,B,C,D,E,M",G,0.013918922282755375,False
one-step,730,6,"A,B,C,D,E,M",H,0.023480156436562538,False
one-step,730,6,"A,B,C,D,E,M",I,0.03004366159439087,False
one-step,730,6,"A,B,C,D,E,M",J,0.07481250911951065,False
one-step,730,6,"A,B,C,D,E,M",K,0.08512275665998459,False
one-step,730,6,"A,B,C,D,E,M",L,0.054313573986291885,False
one-step,730,6,"A,B,C,D,E,M",M,2.5423454985684657e-07,True
one-step,730,7,"A,B,C,D,E,F,M",A,nan,True
one-step,730,7,"A,B,C,D,E,F,M",B,nan,True
one-step,730,7,"A,B,C,D,E,F,M",C,6.509364175144583e-05,True
one-step,730,7,"A,B,C,D,E,F,M",D,6.662109808530658e-05,True
one-step,730,7,"A,B,C,D,E,F,M",E,0.0006766088190488517,True
one-step,730,7,"A,B,C,D,E,F,M",F,0.0003703459515236318,True
one-step,730,7,"A,B,C,D,E,F,M",G,0.015447449870407581,False
one-step,730,7,"A,B,C,D,E,F,M",H,0.019386012107133865,False
one-step,730,7,"A,B,C,D,E,F,M",I,0.02982042171061039,False
one-step,730,7,"A,B,C,D,E,F,M",J,0.07483018934726715,False
one-step,730,7,"A,B,C,D,E,F,M",K,0.08519104868173599,False
one-step,730,7,"A,B,C,D,E,F,M",L,0.05436268076300621,False
one-step,730,7,"A,B,C,D,E,F,M",M,2.7584508188738255e-07,True
one-step,730,8,"A,B,C,D,E,F,G,M",A,nan,True
one-step,730,8,"A,B,C,D,E,F,G,M",B,nan,True
one-step,730,8,"A,B,C,D,E,F,G,M",C,3.3926677133422345e-05,True
one-step,730,8,"A,B,C,D,E,F,G,M",D,1.8133654521079734e-05,True
one-step,730,8,"A,B,C,D,E,F,G,M",E,0.00014779665798414499,True
one-step,730,8,"A,B,C,D,E,F,G,M",F,0.0001971652527572587,True
one-step,730,8,"A,B,C,D,E,F,G,M",G,0.00015738028741907328,True
one-step,730,8,"A,B,C,D,E,F,G,M",H,0.0025527114048600197,False
one-step,730,8,"A,B,C,D,E,F,G,M",I,0.025570562109351158,False
one-step,730,8,"A,B,C,D,E,F,G,M",J,0.07777459174394608,False
one-step,730,8,"A,B,C,D,E,F,G,M",K,0.08527879416942596,False
one-step,730,8,"A,B,C,D,E,F,G,M",L,0.05440995469689369,False
one-step,730,8,"A,B,C,D,E,F,G,M",M,2.2099784757756424e-07,True
one-step,730,9,"A,B,C,D,E,F,G,H,M",A,nan,True
one-step,730,9,"A,B,C,D,E,F,G,H,M",B,nan,True
one-step,730,9,"A,B,C,D,E,F,G,H,M",C,4.4526346755446866e-05,True
one-step,730,9,"A,B,C,D,E,F,G,H,M",D,2.1272959202178754e-05,True
one-step,730,9,"A,B,C,D,E,F,G,H,M",E,0.00012820481788367033,True
one-step,730,9,"A,B,C,D,E,F,G,H,M",F,0.00020240704179741442,True
one-step,730,9,"A,B,C,D,E,F,G,H,M",G,0.00018452289805281907,True
one-step,730,9,"A,B,C,D,E,F,G,H,M",H,0.00025111419381573796,True
one-step,730,9,"A,B,C,D,E,F,G,H,M",I,0.025141162797808647,False
one-step,730,9,"A,B,C,D,E,F,G,H,M",J,0.07813204824924469,False
one-step,730,9,"A,B,C,D,E,F,G,H,M",K,0.08535094559192657,False
one-step,730,9,"A,B,C,D,E,F,G,H,M",L,0.05445776507258415,False
one-step,730,9,"A,B,C,D,E,F,G,H,M",M,2.315782552386736e-07,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",A,nan,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",B,nan,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",C,4.487469414016232e-05,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",D,2.063791180262342e-05,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",E,0.00012711052841041237,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",F,0.00019073735165875405,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",G,0.00015655098832212389,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",H,0.00024178043531719595,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",I,8.614853140898049e-05,True
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",J,0.020136388018727303,False
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",K,0.08385203778743744,False
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",L,0.05469156801700592,False
one-step,730,10,"A,B,C,D,E,F,G,H,I,M",M,1.8661814920051256e-06,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",A,nan,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",B,nan,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",C,3.193005977664143e-05,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",D,1.3861685147276148e-05,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",E,0.00012308037548791617,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.00018856098176911473,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",G,0.00014064124843571335,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",H,0.00023566270829178393,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",I,0.0005976615939289331,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",J,0.000717405928298831,True
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.0844324603676796,False
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.05466870591044426,False
one-step,730,11,"A,B,C,D,E,F,G,H,I,J,M",M,1.2834278777518193e-06,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,nan,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,nan,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,3.99955824832432e-05,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,1.809138666430954e-05,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,0.0001255340175703168,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.00020805354870390147,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,0.0001442826323909685,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,0.0002406058629276231,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,0.000556412385776639,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,0.0006647654226981103,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,7.279988039954333e-06,True
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,0.00019453339336905628,False
one-step,730,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,2.084459993056953e-06,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,nan,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,nan,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,3.7013272958574817e-05,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,1.5998168237274513e-05,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,0.00012501775927376002,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.00021106221538502723,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,0.00014426531561184675,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,0.0002372792223468423,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,0.00047226095921359956,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,0.0006002262234687805,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,5.131385478307493e-05,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,6.151563138701022e-05,True
one-step,730,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,6.36881886748597e-05,True
one-step,782,2,"A,M",A,7.700625246798154e-06,True
one-step,782,2,"A,M",B,0.025706041604280472,False
one-step,782,2,"A,M",C,0.019896160811185837,False
one-step,782,2,"A,M",D,0.022566910833120346,False
one-step,782,2,"A,M",E,0.035064294934272766,False
one-step,782,2,"A,M",F,0.03543443605303764,False
one-step,782,2,"A,M",G,0.0227433443069458,False
one-step,782,2,"A,M",H,0.026769394055008888,False
one-step,782,2,"A,M",I,0.048547953367233276,False
one-step,782,2,"A,M",J,0.053428784012794495,False
one-step,782,2,"A,M",K,0.07022686302661896,False
one-step,782,2,"A,M",L,0.04494805634021759,False
one-step,782,2,"A,M",M,7.600385742989602e-08,True
one-step,782,3,"A,B,M",A,0.0008436666103079915,True
one-step,782,3,"A,B,M",B,0.00019423752382863313,True
one-step,782,3,"A,B,M",C,0.014206092804670334,False
one-step,782,3,"A,B,M",D,0.021005943417549133,False
one-step,782,3,"A,B,M",E,0.035114314407110214,False
one-step,782,3,"A,B,M",F,0.03542802110314369,False
one-step,782,3,"A,B,M",G,0.02274569682776928,False
one-step,782,3,"A,B,M",H,0.026757683604955673,False
one-step,782,3,"A,B,M",I,0.048235200345516205,False
one-step,782,3,"A,B,M",J,0.0532367005944252,False
one-step,782,3,"A,B,M",K,0.07025311887264252,False
one-step,782,3,"A,B,M",L,0.044981323182582855,False
one-step,782,3,"A,B,M",M,7.581574834603089e-08,True
one-step,782,4,"A,B,C,M",A,0.00016569641593378037,True
one-step,782,4,"A,B,C,M",B,0.0005688033998012543,True
one-step,782,4,"A,B,C,M",C,0.00011925224680453539,True
one-step,782,4,"A,B,C,M",D,0.008887525647878647,False
one-step,782,4,"A,B,C,M",E,0.03146566450595856,False
one-step,782,4,"A,B,C,M",F,0.035930730402469635,False
one-step,782,4,"A,B,C,M",G,0.022758012637495995,False
one-step,782,4,"A,B,C,M",H,0.026750992983579636,False
one-step,782,4,"A,B,C,M",I,0.04802681505680084,False
one-step,782,4,"A,B,C,M",J,0.05312597006559372,False
one-step,782,4,"A,B,C,M",K,0.07028654217720032,False
one-step,782,4,"A,B,C,M",L,0.04501359909772873,False
one-step,782,4,"A,B,C,M",M,7.375111010787805e-08,True
one-step,782,5,"A,B,C,D,M",A,9.902727470034733e-05,True
one-step,782,5,"A,B,C,D,M",B,0.00015272555174306035,True
one-step,782,5,"A,B,C,D,M",C,0.0006694852490909398,True
one-step,782,5,"A,B,C,D,M",D,0.000252772617386654,True
one-step,782,5,"A,B,C,D,M",E,0.02999746985733509,False
one-step,782,5,"A,B,C,D,M",F,0.03617927059531212,False
one-step,782,5,"A,B,C,D,M",G,0.022766726091504097,False
one-step,782,5,"A,B,C,D,M",H,0.026746464893221855,False
one-step,782,5,"A,B,C,D,M",I,0.047875724732875824,False
one-step,782,5,"A,B,C,D,M",J,0.05305458977818489,False
one-step,782,5,"A,B,C,D,M",K,0.07032367587089539,False
one-step,782,5,"A,B,C,D,M",L,0.04504525288939476,False
one-step,782,5,"A,B,C,D,M",M,8.445615407026708e-08,True
one-step,782,6,"A,B,C,D,E,M",A,9.681591473054141e-05,True
one-step,782,6,"A,B,C,D,E,M",B,0.00011986606841674075,True
one-step,782,6,"A,B,C,D,E,M",C,9.201605280395597e-05,True
one-step,782,6,"A,B,C,D,E,M",D,0.0001258623815374449,True
one-step,782,6,"A,B,C,D,E,M",E,0.0001433827419532463,True
one-step,782,6,"A,B,C,D,E,M",F,0.023394599556922913,False
one-step,782,6,"A,B,C,D,E,M",G,0.02157510817050934,False
one-step,782,6,"A,B,C,D,E,M",H,0.027272799983620644,False
one-step,782,6,"A,B,C,D,E,M",I,0.047861237078905106,False
one-step,782,6,"A,B,C,D,E,M",J,0.052987825125455856,False
one-step,782,6,"A,B,C,D,E,M",K,0.07036277651786804,False
one-step,782,6,"A,B,C,D,E,M",L,0.04507645592093468,False
one-step,782,6,"A,B,C,D,E,M",M,8.716510535577981e-08,True
one-step,782,7,"A,B,C,D,E,F,M",A,9.292084723711014e-05,True
one-step,782,7,"A,B,C,D,E,F,M",B,9.962844342226163e-05,True
one-step,782,7,"A,B,C,D,E,F,M",C,7.902263314463198e-05,True
one-step,782,7,"A,B,C,D,E,F,M",D,0.00012815825175493956,True
one-step,782,7,"A,B,C,D,E,F,M",E,0.0001659335830481723,True
one-step,782,7,"A,B,C,D,E,F,M",F,0.00011884612467838451,True
one-step,782,7,"A,B,C,D,E,F,M",G,0.023829717189073563,False
one-step,782,7,"A,B,C,D,E,F,M",H,0.026376131922006607,False
one-step,782,7,"A,B,C,D,E,F,M",I,0.04757965728640556,False
one-step,782,7,"A,B,C,D,E,F,M",J,0.05298766493797302,False
one-step,782,7,"A,B,C,D,E,F,M",K,0.07040369510650635,False
one-step,782,7,"A,B,C,D,E,F,M",L,0.04510726034641266,False
one-step,782,7,"A,B,C,D,E,F,M",M,9.98534730456413e-08,True
one-step,782,8,"A,B,C,D,E,F,G,M",A,9.490073716733605e-05,True
one-step,782,8,"A,B,C,D,E,F,G,M",B,0.00010142099199583754,True
one-step,782,8,"A,B,C,D,E,F,G,M",C,9.881864389171824e-05,True
one-step,782,8,"A,B,C,D,E,F,G,M",D,0.00015777944645378739,True
one-step,782,8,"A,B,C,D,E,F,G,M",E,0.0002098052209476009,True
one-step,782,8,"A,B,C,D,E,F,G,M",F,0.00013153381587471813,True
one-step,782,8,"A,B,C,D,E,F,G,M",G,3.912151078111492e-05,True
one-step,782,8,"A,B,C,D,E,F,G,M",H,0.020715953782200813,False
one-step,782,8,"A,B,C,D,E,F,G,M",I,0.0424015112221241,False
one-step,782,8,"A,B,C,D,E,F,G,M",J,0.0551101453602314,False
one-step,782,8,"A,B,C,D,E,F,G,M",K,0.07046815752983093,False
one-step,782,8,"A,B,C,D,E,F,G,M",L,0.045136019587516785,False
one-step,782,8,"A,B,C,D,E,F,G,M",M,1.0330410304959514e-07,True
one-step,782,9,"A,B,C,D,E,F,G,H,M",A,0.00010314290557289496,True
one-step,782,9,"A,B,C,D,E,F,G,H,M",B,0.00011026259016944095,True
one-step,782,9,"A,B,C,D,E,F,G,H,M",C,0.00014241728058550507,True
one-step,782,9,"A,B,C,D,E,F,G,H,M",D,0.00023043453984428197,True
one-step,782,9,"A,B,C,D,E,F,G,H,M",E,0.0002322043728781864,True
one-step,782,9,"A,B,C,D,E,F,G,H,M",F,0.00015046448970679194,True
one-step,782,9,"A,B,C,D,E,F,G,H,M",G,0.0003783944412134588,True
one-step,782,9,"A,B,C,D,E,F,G,H,M",H,9.375371155329049e-05,True
one-step,782,9,"A,B,C,D,E,F,G,H,M",I,0.041132789105176926,False
one-step,782,9,"A,B,C,D,E,F,G,H,M",J,0.0548810213804245,False
one-step,782,9,"A,B,C,D,E,F,G,H,M",K,0.07050958275794983,False
one-step,782,9,"A,B,C,D,E,F,G,H,M",L,0.045166272670030594,False
one-step,782,9,"A,B,C,D,E,F,G,H,M",M,1.0983473686110301e-07,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",A,0.00010252417996525764,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",B,0.00010990446025971323,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",C,0.00014711471158079803,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",D,0.0002368161513004452,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",E,0.0002368133864365518,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",F,0.0001542967074783519,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",G,0.0004053231386933476,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",H,0.0001280588621739298,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",I,1.4244285921449773e-05,True
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",J,0.01584044098854065,False
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",K,0.06881404668092728,False
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",L,0.04540921747684479,False
one-step,782,10,"A,B,C,D,E,F,G,H,I,M",M,4.146174319430429e-07,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",A,0.00010469034896232188,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",B,0.00011475064820842817,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",C,0.00014055648352950811,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",D,0.00022732264187652618,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",E,0.00023370777489617467,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.00015803113637957722,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",G,0.0003652154409792274,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",H,0.00012903021706733853,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",I,0.0003940956376027316,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",J,0.00010137671779375523,True
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.06951283663511276,False
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.04534941539168358,False
one-step,782,11,"A,B,C,D,E,F,G,H,I,J,M",M,3.1397647148878605e-07,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,0.0001044767996063456,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,0.00011319510667817667,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,0.00014049057790543884,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,0.0002274189464515075,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,0.0002352462470298633,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.00016012215928640217,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,0.0003666473494376987,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,0.0001290498039452359,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,0.00024163599300663918,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,5.848812361364253e-05,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,9.506668448011624e-07,True
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,8.225573401432484e-05,False
one-step,782,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,4.0967861991703103e-07,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,0.00010339960863348097,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,0.00011137690307805315,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,0.00013974265311844647,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,0.00022534326126333326,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,0.0002339015481993556,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.0001585752033861354,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,0.0003637917398009449,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,0.0001280082215089351,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,3.62302889698185e-05,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,2.5825269403867424e-05,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,2.024350396823138e-05,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,2.9100148822180927e-05,True
one-step,782,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,3.092468250542879e-05,True
one-step,431,2,"A,M",A,5.881158358533867e-06,True
one-step,431,2,"A,M",B,0.026058834046125412,False
one-step,431,2,"A,M",C,0.03968857228755951,False
one-step,431,2,"A,M",D,0.014032969251275063,False
one-step,431,2,"A,M",E,0.031077302992343903,False
one-step,431,2,"A,M",F,0.03630731627345085,False
one-step,431,2,"A,M",G,0.01972595416009426,False
one-step,431,2,"A,M",H,0.03141029551625252,False
one-step,431,2,"A,M",I,0.05048630014061928,False
one-step,431,2,"A,M",J,0.1176721602678299,False
one-step,431,2,"A,M",K,0.0740216001868248,False
one-step,431,2,"A,M",L,0.0475475937128067,False
one-step,431,2,"A,M",M,2.018176417095674e-07,True
one-step,431,3,"A,B,M",A,0.005296775139868259,True
one-step,431,3,"A,B,M",B,0.0029237696435302496,True
one-step,431,3,"A,B,M",C,0.016030579805374146,False
one-step,431,3,"A,B,M",D,0.012987373396754265,False
one-step,431,3,"A,B,M",E,0.03113263100385666,False
one-step,431,3,"A,B,M",F,0.03629986196756363,False
one-step,431,3,"A,B,M",G,0.019726591184735298,False
one-step,431,3,"A,B,M",H,0.03140164166688919,False
one-step,431,3,"A,B,M",I,0.0501321405172348,False
one-step,431,3,"A,B,M",J,0.11712232977151871,False
one-step,431,3,"A,B,M",K,0.07405133545398712,False
one-step,431,3,"A,B,M",L,0.04758463799953461,False
one-step,431,3,"A,B,M",M,2.5155023308798263e-07,True
one-step,431,4,"A,B,C,M",A,0.005817712750285864,True
one-step,431,4,"A,B,C,M",B,0.002832629717886448,True
one-step,431,4,"A,B,C,M",C,0.0030671285931020975,True
one-step,431,4,"A,B,C,M",D,0.013641804456710815,False
one-step,431,4,"A,B,C,M",E,0.029659047722816467,False
one-step,431,4,"A,B,C,M",F,0.03668029606342316,False
one-step,431,4,"A,B,C,M",G,0.01977716013789177,False
one-step,431,4,"A,B,C,M",H,0.03138436749577522,False
one-step,431,4,"A,B,C,M",I,0.049894560128450394,False
one-step,431,4,"A,B,C,M",J,0.1168190985918045,False
one-step,431,4,"A,B,C,M",K,0.07408854365348816,False
one-step,431,4,"A,B,C,M",L,0.04762065038084984,False
one-step,431,4,"A,B,C,M",M,2.9415383551167906e-07,True
one-step,431,5,"A,B,C,D,M",A,0.00584761006757617,True
one-step,431,5,"A,B,C,D,M",B,0.0027736288029700518,True
one-step,431,5,"A,B,C,D,M",C,0.003041593823581934,True
one-step,431,5,"A,B,C,D,M",D,0.0005511927301995456,True
one-step,431,5,"A,B,C,D,M",E,0.028442146256566048,False
one-step,431,5,"A,B,C,D,M",F,0.03678412735462189,False
one-step,431,5,"A,B,C,D,M",G,0.019761739298701286,False
one-step,431,5,"A,B,C,D,M",H,0.03137980401515961,False
one-step,431,5,"A,B,C,D,M",I,0.04972376301884651,False
one-step,431,5,"A,B,C,D,M",J,0.11663655936717987,False
one-step,431,5,"A,B,C,D,M",K,0.07412972301244736,False
one-step,431,5,"A,B,C,D,M",L,0.04765596613287926,False
one-step,431,5,"A,B,C,D,M",M,3.3436029411859636e-07,True
one-step,431,6,"A,B,C,D,E,M",A,0.005850778426975012,True
one-step,431,6,"A,B,C,D,E,M",B,0.0027712571900337934,True
one-step,431,6,"A,B,C,D,E,M",C,0.003040722804144025,True
one-step,431,6,"A,B,C,D,E,M",D,0.000551076082047075,True
one-step,431,6,"A,B,C,D,E,M",E,0.00020592969667632133,True
one-step,431,6,"A,B,C,D,E,M",F,0.022368954494595528,False
one-step,431,6,"A,B,C,D,E,M",G,0.017337797209620476,False
one-step,431,6,"A,B,C,D,E,M",H,0.03490373119711876,False
one-step,431,6,"A,B,C,D,E,M",I,0.049825552850961685,False
one-step,431,6,"A,B,C,D,E,M",J,0.11642295122146606,False
one-step,431,6,"A,B,C,D,E,M",K,0.0741729736328125,False
one-step,431,6,"A,B,C,D,E,M",L,0.04769079014658928,False
one-step,431,6,"A,B,C,D,E,M",M,3.710423186475964e-07,True
one-step,431,7,"A,B,C,D,E,F,M",A,0.005850790999829769,True
one-step,431,7,"A,B,C,D,E,F,M",B,0.0027705153916031122,True
one-step,431,7,"A,B,C,D,E,F,M",C,0.0030415013898164034,True
one-step,431,7,"A,B,C,D,E,F,M",D,0.0005512383650057018,True
one-step,431,7,"A,B,C,D,E,F,M",E,0.0005216696299612522,True
one-step,431,7,"A,B,C,D,E,F,M",F,8.649213123135269e-05,True
one-step,431,7,"A,B,C,D,E,F,M",G,0.01981407403945923,False
one-step,431,7,"A,B,C,D,E,F,M",H,0.029127756133675575,False
