scaffold,P,sample_idx,species,nrmse
reduced11_with_M,11,839,M,0.0029956697653075954
reduced11_with_M,11,425,A,0.05503456916972207
reduced11_with_M,11,425,M,0.0020317141916764534
reduced11_with_M,11,82,A,0.02796221308978307
reduced11_with_M,11,82,M,0.0028326630396047123
reduced11_with_M,11,620,A,0.008043935282485487
reduced11_with_M,11,620,M,0.014152363390117
reduced11_with_M,11,787,A,0.016689802181780216
reduced11_with_M,11,787,M,0.003662627999741934
reduced11_with_M,11,2,A,0.013341396909653507
reduced11_with_M,11,2,M,0.00466198907457418
reduced11_with_M,11,753,A,0.01442648546941763
reduced11_with_M,11,753,M,0.0030991671361951783
reduced11_with_M,11,7,A,0.03399702751065266
reduced11_with_M,11,7,M,0.003116503422294224
reduced11_with_M,11,903,A,0.01736020265744426
reduced11_with_M,11,903,M,0.002855719735484947
reduced11_with_M,11,626,A,0.01763585572509672
reduced11_with_M,11,626,M,0.004387903908976995
reduced11_with_M,11,51,A,0.0
reduced11_with_M,11,51,M,0.005289000655316566
reduced11_with_M,11,557,A,0.027422970774942206
reduced11_with_M,11,557,M,0.002681841236766969
reduced11_with_M,11,310,A,4561756.178736687
reduced11_with_M,11,310,M,0.002987212059466637
reduced11_with_M,11,100,A,0.027062312792354114
reduced11_with_M,11,100,M,0.003081251907282382
reduced11_with_M,11,848,A,4866888.001561165
reduced11_with_M,11,848,M,0.0032153486243548307
reduced11_with_M,11,921,A,0.0
reduced11_with_M,11,921,M,0.005668024379470098
reduced11_with_M,11,45,A,0.03244926428727518
reduced11_with_M,11,45,M,0.003162159190784912
reduced11_with_M,11,976,A,0.015254241590827671
reduced11_with_M,11,976,M,0.00347956893197361
reduced11_with_M,11,136,A,0.018229710970457166
reduced11_with_M,11,136,M,0.0037168106108700265
reduced11_with_M,11,128,A,5781264.975667
reduced11_with_M,11,128,M,0.005062164337164879
reduced11_with_M,11,605,A,0.03210604103927891
reduced11_with_M,11,605,M,0.0032189095476665075
reduced11_with_M,11,945,A,0.0
reduced11_with_M,11,945,M,0.004497800072561496
reduced11_with_M,11,773,A,0.013883554924426205
reduced11_with_M,11,773,M,0.0031602601267257165
reduced11_with_M,11,941,A,0.03606693979079358
reduced11_with_M,11,941,M,0.0030405867950997725
reduced11_with_M,11,613,A,4592999.070882797
reduced11_with_M,11,613,M,0.004435331236736725
reduced11_with_M,11,98,A,0.017400371764458758
reduced11_with_M,11,98,M,0.003659774818500146
reduced11_with_M,11,758,A,3357023.373246193
reduced11_with_M,11,758,M,0.0047666786486463076
reduced11_with_M,11,595,A,0.024559024967599416
reduced11_with_M,11,595,M,0.002446440885929557
reduced11_with_M,11,470,A,0.030772092860399544
reduced11_with_M,11,470,M,0.002583091453824535
reduced11_with_M,11,25,A,0.0
reduced11_with_M,11,25,M,0.005907894544460002
reduced11_with_M,11,514,A,0.01721548383097433
reduced11_with_M,11,514,M,0.006282237616339245
reduced11_with_M,11,239,A,0.02225177138308436
reduced11_with_M,11,239,M,0.0047262834790328685
reduced11_with_M,11,980,A,0.017093076184952736
reduced11_with_M,11,980,M,0.00396960622029704
reduced11_with_M,11,623,A,0.036879686077530255
reduced11_with_M,11,623,M,0.0026350810904334997
reduced11_with_M,11,252,A,6074883.788824081
reduced11_with_M,11,252,M,0.0058844745737244904
reduced11_with_M,11,662,A,0.00849677250261581
reduced11_with_M,11,662,M,0.005478402064912152
reduced11_with_M,11,171,A,0.04216064402183751
reduced11_with_M,11,171,M,0.002636596088239233
reduced11_with_M,11,408,A,0.04282953951765542
reduced11_with_M,11,408,M,0.002888860170147919
reduced11_with_M,11,993,A,0.030197175960231096
reduced11_with_M,11,993,M,0.0030191769213211385
reduced11_with_M,11,592,A,0.03621510770227854
reduced11_with_M,11,592,M,0.0024291074748808545
reduced11_with_M,11,701,A,6912228.465080261
reduced11_with_M,11,701,M,0.006376933892485335
reduced11_with_M,11,427,A,0.03777605900803856
reduced11_with_M,11,427,M,0.0030339289937366377
reduced11_with_M,11,457,A,0.030904631994720492
reduced11_with_M,11,457,M,0.003059119519819792
reduced11_with_M,11,454,A,0.03386476444717279
reduced11_with_M,11,454,M,0.002587049897345907
reduced11_with_M,11,151,A,0.03698247714321523
reduced11_with_M,11,151,M,0.0028867611315693364
reduced11_with_M,11,756,A,0.027302766369166565
reduced11_with_M,11,756,M,0.0020001075486764754
reduced11_with_M,11,250,A,0.01674677960931411
reduced11_with_M,11,250,M,0.0043583975521043474
reduced11_with_M,11,904,A,0.01601181871468318
reduced11_with_M,11,904,M,0.005849479771428835
reduced11_with_M,11,324,A,0.02474751910813221
reduced11_with_M,11,324,M,0.0030522706645035717
reduced11_with_M,11,439,A,0.035368164892412186
reduced11_with_M,11,439,M,0.003013699494544562
reduced11_with_M,11,650,A,0.03378363652328118
reduced11_with_M,11,650,M,0.0031221273365750948
reduced11_with_M,11,238,A,2132439.613342285
reduced11_with_M,11,238,M,0.0028934414620419694
reduced11_with_M,11,498,A,0.025574272300675993
reduced11_with_M,11,498,M,0.0031164319274562197
reduced11_with_M,11,806,A,0.04255117890635876
reduced11_with_M,11,806,M,0.00921663609522246
reduced11_with_M,11,629,A,0.03616517189866152
reduced11_with_M,11,629,M,0.002202845697518801
reduced11_with_M,11,468,A,0.015742035235701064
reduced11_with_M,11,468,M,0.00493953977632509
reduced11_with_M,11,343,A,0.03266483425755964
reduced11_with_M,11,343,M,0.0058622412923328175
reduced11_with_M,11,664,A,0.018456862276194842
reduced11_with_M,11,664,M,0.003165777273915541
reduced11_with_M,11,671,A,2240145.392715931
reduced11_with_M,11,671,M,0.003829399565276527
reduced11_with_M,11,652,A,0.02188339090790736
reduced11_with_M,11,652,M,0.004504206876996417
reduced11_with_M,11,346,A,0.00897425911770038
reduced11_with_M,11,346,M,0.0042859944108224425
reduced11_with_M,11,381,A,0.06097456143197606
reduced11_with_M,11,381,M,0.0022208332461959852
reduced11_with_M,11,493,A,0.029642653837242263
reduced11_with_M,11,493,M,0.002771851081913142
reduced11_with_M,11,708,A,0.021886499275582165
reduced11_with_M,11,708,M,0.0042489817856438015
reduced11_with_M,11,513,A,0.015018883802473768
reduced11_with_M,11,513,M,0.0046848278334489625
reduced11_with_M,11,563,A,0.01228005979265536
reduced11_with_M,11,563,M,0.01230845055550103
reduced11_with_M,11,857,A,0.01064921642828551
reduced11_with_M,11,857,M,0.003944539062274716
reduced11_with_M,11,781,A,0.061055856959143444
reduced11_with_M,11,781,M,0.0031216088210129704
reduced11_with_M,11,135,A,0.034472098368345264
reduced11_with_M,11,135,M,0.002811490230599765
reduced11_with_M,11,232,A,0.046935598182879956
reduced11_with_M,11,232,M,0.0029949968755888213
reduced11_with_M,11,931,A,0.03143863872206422
reduced11_with_M,11,931,M,0.003000669737280348
reduced11_with_M,11,426,A,0.041973088353849615
reduced11_with_M,11,426,M,0.0036156635908591176
reduced11_with_M,11,660,A,0.03768865943138503
reduced11_with_M,11,660,M,0.003889136438592713
reduced11_with_M,11,995,A,0.021848300015514282
reduced11_with_M,11,995,M,0.003163180579894455
reduced11_with_M,11,36,A,0.029313224242026724
reduced11_with_M,11,36,M,0.0026406456602067496
reduced11_with_M,11,545,A,1831002.7197003365
reduced11_with_M,11,545,M,0.0038142248433148413
reduced11_with_M,11,116,A,0.03611881290329566
reduced11_with_M,11,116,M,0.00329910674893734
reduced11_with_M,11,434,A,0.044512979316748254
reduced11_with_M,11,434,M,0.002505987221830624
reduced11_with_M,11,390,A,0.029228900417731553
reduced11_with_M,11,390,M,0.0028404948442737657
reduced11_with_M,11,751,A,0.015985786495139192
reduced11_with_M,11,751,M,0.003630670988009685
reduced12_with_M,12,978,A,0.01700658523373203
reduced12_with_M,12,978,M,0.004039029416271387
reduced12_with_M,12,933,A,0.01909230263759795
reduced12_with_M,12,933,M,0.003110848733783978
reduced12_with_M,12,859,A,0.012023638046814578
reduced12_with_M,12,859,M,0.0024950389439775014
reduced12_with_M,12,916,A,0.0
reduced12_with_M,12,916,M,0.027733525477175548
reduced12_with_M,12,127,A,0.015738292698489982
reduced12_with_M,12,127,M,0.004688468079772768
reduced12_with_M,12,608,A,0.02117592988182881
reduced12_with_M,12,608,M,0.0028677797966998155
reduced12_with_M,12,856,A,0.02212919311921953
reduced12_with_M,12,856,M,0.00992941426112909
reduced12_with_M,12,260,A,0.01597524433524015
reduced12_with_M,12,260,M,0.004542695083428839
reduced12_with_M,12,147,A,0.013187515142841215
reduced12_with_M,12,147,M,0.009761599371980414
reduced12_with_M,12,810,A,0.01713690276539794
reduced12_with_M,12,810,M,0.0033922792470887186
reduced12_with_M,12,635,A,0.01581591092344332
reduced12_with_M,12,635,M,0.0033536392661384852
reduced12_with_M,12,972,A,0.029419695666407432
reduced12_with_M,12,972,M,0.0030331239400669015
reduced12_with_M,12,593,A,0.01506618199962958
reduced12_with_M,12,593,M,0.0037093627067394347
reduced12_with_M,12,994,A,0.0229558531677982
reduced12_with_M,12,994,M,0.0033129219337260955
reduced12_with_M,12,285,A,0.01658480510983718
reduced12_with_M,12,285,M,0.0031791944966736885
reduced12_with_M,12,554,A,0.014997970634926328
reduced12_with_M,12,554,M,0.005538547400671761
reduced12_with_M,12,467,A,0.015615541875023859
reduced12_with_M,12,467,M,0.0029011269334604482
reduced12_with_M,12,276,A,0.011804524735616157
reduced12_with_M,12,276,M,0.0036634776273525103
reduced12_with_M,12,55,A,0.0
reduced12_with_M,12,55,M,0.015257942910743803
reduced12_with_M,12,61,A,0.01200058176160961
reduced12_with_M,12,61,M,0.006534965557554673
reduced12_with_M,12,839,A,0.016315842014691776
reduced12_with_M,12,839,M,0.0038687902290887436
reduced12_with_M,12,425,A,0.014119090376407946
reduced12_with_M,12,425,M,0.004377648373147176
reduced12_with_M,12,82,A,0.009412101489836662
reduced12_with_M,12,82,M,0.004979650614492909
reduced12_with_M,12,620,A,0.009738249105248006
reduced12_with_M,12,620,M,0.012761455153583273
reduced12_with_M,12,787,A,0.015793012100860884
reduced12_with_M,12,787,M,0.0030478940663273635
reduced12_with_M,12,2,A,0.014622532540912397
reduced12_with_M,12,2,M,0.0036001659715187177
reduced12_with_M,12,753,A,0.013338915861196782
reduced12_with_M,12,753,M,0.0034808071042127017
reduced12_with_M,12,7,A,0.025016285370905476
reduced12_with_M,12,7,M,0.005722507231198109
reduced12_with_M,12,903,A,0.01588016317285951
reduced12_with_M,12,903,M,0.005630184322466088
reduced12_with_M,12,626,A,0.010412284221512866
reduced12_with_M,12,626,M,0.0033221439011005406
reduced12_with_M,12,51,A,0.0
reduced12_with_M,12,51,M,0.01296068525707768
reduced12_with_M,12,557,A,0.017589092921542385
reduced12_with_M,12,557,M,0.004724735431175715
reduced12_with_M,12,310,A,0.021456174101869334
reduced12_with_M,12,310,M,0.004618334792602931
reduced12_with_M,12,100,A,0.010155776645344467
reduced12_with_M,12,100,M,0.004400829316066965
reduced12_with_M,12,848,A,0.01908151195119491
reduced12_with_M,12,848,M,0.005317484042144313
reduced12_with_M,12,921,A,0.0
reduced12_with_M,12,921,M,0.009846768549111724
reduced12_with_M,12,45,A,0.018641048488552234
reduced12_with_M,12,45,M,0.004500154937081822
reduced12_with_M,12,976,A,0.017421172037759565
reduced12_with_M,12,976,M,0.0044243597958828675
reduced12_with_M,12,136,A,0.011998246388083316
reduced12_with_M,12,136,M,0.004094435097039041
reduced12_with_M,12,128,A,0.01631749737017636
reduced12_with_M,12,128,M,0.02391224561828069
reduced12_with_M,12,605,A,0.021531983111061984
reduced12_with_M,12,605,M,0.006518625416391206
reduced12_with_M,12,945,A,0.0
reduced12_with_M,12,945,M,0.013102028570926095
reduced12_with_M,12,773,A,0.013454048042490604
reduced12_with_M,12,773,M,0.0034361228993117945
reduced12_with_M,12,941,A,0.023988500221511284
reduced12_with_M,12,941,M,0.004018371436282835
reduced12_with_M,12,613,A,0.025349172943375853
reduced12_with_M,12,613,M,0.005599399842521991
reduced12_with_M,12,98,A,0.037972389074280063
reduced12_with_M,12,98,M,0.0034350944055885927
reduced12_with_M,12,758,A,0.027363518128616673
reduced12_with_M,12,758,M,0.003022466934885895
reduced12_with_M,12,595,A,0.01943232718013859
reduced12_with_M,12,595,M,0.006029248484191698
reduced12_with_M,12,470,A,0.020638841157603727
reduced12_with_M,12,470,M,0.0051981358152401
reduced12_with_M,12,25,A,0.0
reduced12_with_M,12,25,M,0.0096124884161286
reduced12_with_M,12,514,A,0.017292206785543152
reduced12_with_M,12,514,M,0.012525997296190495
reduced12_with_M,12,239,A,0.03239592074343412
reduced12_with_M,12,239,M,0.003074482608968138
reduced12_with_M,12,980,A,0.00908170352392929
reduced12_with_M,12,980,M,0.0029350555501848844
reduced12_with_M,12,623,A,0.020202538004111904
reduced12_with_M,12,623,M,0.003181861716650514
reduced12_with_M,12,252,A,0.014362699075140628
reduced12_with_M,12,252,M,0.0062666301809451925
reduced12_with_M,12,662,A,0.010562978065079786
reduced12_with_M,12,662,M,0.00530963770708187
reduced12_with_M,12,171,A,0.026857090962798216
reduced12_with_M,12,171,M,0.003117089425975429
reduced12_with_M,12,408,A,0.017173212829649235
reduced12_with_M,12,408,M,0.006938371727115026
reduced12_with_M,12,993,A,0.015463252133379594
reduced12_with_M,12,993,M,0.0033689818247729037
reduced12_with_M,12,592,A,0.022465342394332673
reduced12_with_M,12,592,M,0.005333066850471892
reduced12_with_M,12,701,A,0.021661364591282036
reduced12_with_M,12,701,M,0.010561005093888319
reduced12_with_M,12,427,A,0.019541564894241168
reduced12_with_M,12,427,M,0.006122056051278119
reduced12_with_M,12,457,A,0.018936406286636617
reduced12_with_M,12,457,M,0.007168416399781587
reduced12_with_M,12,454,A,0.019072069938985785
reduced12_with_M,12,454,M,0.0056712146005969905
reduced12_with_M,12,151,A,0.012422562282357903
reduced12_with_M,12,151,M,0.005012806073925331
reduced12_with_M,12,756,A,0.015478195716513536
reduced12_with_M,12,756,M,0.0029676639854209867
reduced12_with_M,12,250,A,0.01701120823735683
reduced12_with_M,12,250,M,0.0032117989315676044
reduced12_with_M,12,904,A,0.016960438669680934
reduced12_with_M,12,904,M,0.006835851731615231
reduced12_with_M,12,324,A,0.012780425072493242
reduced12_with_M,12,324,M,0.003020571487039596
reduced12_with_M,12,439,A,0.023122861776948184
reduced12_with_M,12,439,M,0.0056672224510321036
reduced12_with_M,12,650,A,0.021479225030540217
reduced12_with_M,12,650,M,0.0028110368207443616
reduced12_with_M,12,238,A,0.023072247908900348
reduced12_with_M,12,238,M,0.0031576899218099994
reduced12_with_M,12,498,A,0.015726925302100826
reduced12_with_M,12,498,M,0.0035178245249988653
reduced12_with_M,12,806,A,0.024712699916944882
reduced12_with_M,12,806,M,0.00877148213473554
reduced12_with_M,12,629,A,0.025448965233518122
reduced12_with_M,12,629,M,0.0031537211182080475
reduced12_with_M,12,468,A,0.013889717213414015
reduced12_with_M,12,468,M,0.005801123497230511
reduced12_with_M,12,343,A,0.010492396016334764
reduced12_with_M,12,343,M,0.022541365469610157
reduced12_with_M,12,664,A,0.012387139367979798
reduced12_with_M,12,664,M,0.003395089826402154
reduced12_with_M,12,671,A,0.01795662079937058
reduced12_with_M,12,671,M,0.003137109800704204
reduced12_with_M,12,652,A,0.01475825197373891
reduced12_with_M,12,652,M,0.0034055098630004187
reduced12_with_M,12,346,A,0.0105158795632581
reduced12_with_M,12,346,M,0.00677180966841771
reduced12_with_M,12,381,A,0.027910387315004243
reduced12_with_M,12,381,M,0.0036610432287142477
reduced12_with_M,12,493,A,0.023213754287588144
reduced12_with_M,12,493,M,0.003297952015244002
reduced12_with_M,12,708,A,0.014831938799355147
reduced12_with_M,12,708,M,0.0050807785629143195
reduced12_with_M,12,513,A,0.012383314327667845
reduced12_with_M,12,513,M,0.004529058393062293
reduced12_with_M,12,563,A,0.01262588328992004
reduced12_with_M,12,563,M,0.02059870501591045
reduced12_with_M,12,857,A,0.012844189512176713
reduced12_with_M,12,857,M,0.004560590149853619
reduced12_with_M,12,781,A,0.02257132039897525
reduced12_with_M,12,781,M,0.006801329651754717
reduced12_with_M,12,135,A,0.01803570306879423
reduced12_with_M,12,135,M,0.005879973428155207
reduced12_with_M,12,232,A,0.026268959418598945
reduced12_with_M,12,232,M,0.006260232656946402
reduced12_with_M,12,931,A,0.017777765832828536
reduced12_with_M,12,931,M,0.0033734316350688734
reduced12_with_M,12,426,A,0.021316755771048575
reduced12_with_M,12,426,M,0.00264571661660239
reduced12_with_M,12,660,A,0.012462779331297193
reduced12_with_M,12,660,M,0.002745682931384756
reduced12_with_M,12,995,A,0.01631879685247548
reduced12_with_M,12,995,M,0.002275306155916881
reduced12_with_M,12,36,A,0.016163141580764484
reduced12_with_M,12,36,M,0.00612706490787646
reduced12_with_M,12,545,A,0.017092334979890905
reduced12_with_M,12,545,M,0.0033571460594668087
reduced12_with_M,12,116,A,0.01602292185099892
reduced12_with_M,12,116,M,0.003063558367840354
reduced12_with_M,12,434,A,0.025529194132372694
reduced12_with_M,12,434,M,0.004604784047350288
reduced12_with_M,12,390,A,0.02470806211304295
reduced12_with_M,12,390,M,0.005027042073852775
reduced12_with_M,12,751,A,0.017172641760539408
reduced12_with_M,12,751,M,0.0032980004658087736
full13,13,978,A,0.010097459658458305
full13,13,978,M,0.0033062836233208486
full13,13,933,A,0.015392355559810868
full13,13,933,M,0.003378405804895882
full13,13,859,A,0.004454771751731607
full13,13,859,M,0.002972119345402982
full13,13,916,A,0.0
full13,13,916,M,0.016780398500632135
full13,13,127,A,0.011386714122119591
full13,13,127,M,0.003519770500176262
full13,13,608,A,0.009469341043746962
full13,13,608,M,0.004294508375621373
full13,13,856,A,0.008285610227546461
full13,13,856,M,0.0046161119929214
full13,13,260,A,0.011056509448610571
full13,13,260,M,0.0032650211237720303
full13,13,147,A,0.01277183242583492
full13,13,147,M,0.005247359488737207
full13,13,810,A,0.015015345308634397
full13,13,810,M,0.00482236612210277
full13,13,635,A,0.006168076101335017
full13,13,635,M,0.003690629246012365
full13,13,972,A,0.010929802409743774
full13,13,972,M,0.004591031594272631
full13,13,593,A,0.012098881350823576
full13,13,593,M,0.004790173295709846
full13,13,994,A,0.0071229161631386415
full13,13,994,M,0.0037072669396977574
full13,13,285,A,0.012905930475674858
full13,13,285,M,0.0036792341364118796
full13,13,554,A,0.011989038561688847
full13,13,554,M,0.003336398226944204
full13,13,467,A,0.005614744684730462
full13,13,467,M,0.0034430316383792106
full13,13,276,A,0.013262192341485431
full13,13,276,M,0.003164883719971766
full13,13,55,A,0.0
full13,13,55,M,0.005358125850540799
full13,13,61,A,0.003303948462551358
full13,13,61,M,0.003521003698026602
full13,13,839,A,0.0091639602056746
full13,13,839,M,0.0033401314884767674
full13,13,425,A,0.002844608450432625
full13,13,425,M,0.0030933907736895774
full13,13,82,A,0.003551448159795695
full13,13,82,M,0.0031973681427274574
full13,13,620,A,0.007812352241584906
full13,13,620,M,0.009108465217731124
full13,13,787,A,0.015049835165508896
full13,13,787,M,0.0033053784169831835
full13,13,2,A,0.014914137783676716
full13,13,2,M,0.005705794292092635
full13,13,753,A,0.012651146497909228
full13,13,753,M,0.004449279236660731
full13,13,7,A,0.017414912706780666
full13,13,7,M,0.0024008195587869262
full13,13,903,A,0.014086193223520787
full13,13,903,M,0.0025729566080875724
full13,13,626,A,0.0013025876897481518
full13,13,626,M,0.005074909146605682
full13,13,51,A,0.0
full13,13,51,M,0.008211458295182834
full13,13,557,A,0.01293181606534501
full13,13,557,M,0.0041455514323229525
full13,13,310,A,0.008147225300392918
full13,13,310,M,0.0032624438618218533
full13,13,100,A,0.0051801215448490255
full13,13,100,M,0.0035431140641082196
full13,13,848,A,0.009167205612249187
full13,13,848,M,0.003094300536388619
full13,13,921,A,0.0
full13,13,921,M,0.004379403504228401
full13,13,45,A,0.01156279194596153
full13,13,45,M,0.00345144732834861
full13,13,976,A,0.014777761942470994
full13,13,976,M,0.004044258726868457
full13,13,136,A,0.018502331514379862
full13,13,136,M,0.004603222197462345
full13,13,128,A,0.0
full13,13,128,M,0.013550967295445474
full13,13,605,A,0.017631993664171303
full13,13,605,M,0.003405112575131542
full13,13,945,A,0.0
full13,13,945,M,0.0075696913392578865
full13,13,773,A,0.01035858612103287
full13,13,773,M,0.0031029764112188323
full13,13,941,A,0.019044245270144172
full13,13,941,M,0.00298509569371564
full13,13,613,A,0.01583866176753632
full13,13,613,M,0.003120345887750427
full13,13,98,A,0.026102351378074404
full13,13,98,M,0.00334377619283041
full13,13,758,A,0.009760098936061995
full13,13,758,M,0.004984541357337651
full13,13,595,A,0.015387518237641014
full13,13,595,M,0.003267867887428719
full13,13,470,A,0.00726874494319245
full13,13,470,M,0.00264731338909712
full13,13,25,A,0.0
full13,13,25,M,0.007252081085816271
full13,13,514,A,0.0019190225909617093
full13,13,514,M,0.006742628496710032
full13,13,239,A,0.020599386302707166
full13,13,239,M,0.0052185709855074765
full13,13,980,A,0.006264618866185203
full13,13,980,M,0.004307488165186192
full13,13,623,A,0.011130623341231112
full13,13,623,M,0.003593855952210291
full13,13,252,A,0.007186556019843939
full13,13,252,M,0.0038127487738203996
full13,13,662,A,0.00997658626542398
full13,13,662,M,0.004083791402459233
full13,13,171,A,0.016280207547219403
full13,13,171,M,0.00291866714261874
full13,13,408,A,0.006342409964664291
full13,13,408,M,0.004136701036570419
full13,13,993,A,0.01194802945455349
full13,13,993,M,0.004245993749536742
full13,13,592,A,0.01637997482145667
full13,13,592,M,0.003777361608819176
full13,13,701,A,0.008203917073323908
full13,13,701,M,0.0030764977383840367
full13,13,427,A,0.016710001280952833
full13,13,427,M,0.0033041882593474107
full13,13,457,A,0.01563839506596962
full13,13,457,M,0.003313272495486233
full13,13,454,A,0.010194781188149708
full13,13,454,M,0.0035910565157561912
full13,13,151,A,0.004850730217010827
full13,13,151,M,0.0028494103575544983
full13,13,756,A,0.016274348131088877
full13,13,756,M,0.0027966661914355763
full13,13,250,A,0.014720257800493953
full13,13,250,M,0.00506835092090329
full13,13,904,A,0.008546811104738749
full13,13,904,M,0.004977474432184192
full13,13,324,A,0.014007049078067095
full13,13,324,M,0.0029439740130208186
full13,13,439,A,0.018101377234251897
full13,13,439,M,0.004059767586952568
full13,13,650,A,0.020642322842551405
full13,13,650,M,0.006031300525222604
full13,13,238,A,0.018310082578531114
full13,13,238,M,0.0037290282167309332
full13,13,498,A,0.011537462500955425
full13,13,498,M,0.003868438359492525
full13,13,806,A,0.02464300612862025
full13,13,806,M,0.0046203722196669844
full13,13,629,A,0.016347109462879712
full13,13,629,M,0.0031642278834614034
full13,13,468,A,0.0010075365139677267
full13,13,468,M,0.003280889935191209
full13,13,343,A,0.00662656615898193
full13,13,343,M,0.011341345502491853
full13,13,664,A,0.009167287151589987
full13,13,664,M,0.004434813901292561
full13,13,671,A,0.011964853507056748
full13,13,671,M,0.003808577640565802
full13,13,652,A,0.0134141522366162
full13,13,652,M,0.003842244319912286
full13,13,346,A,0.006515000496451616
full13,13,346,M,0.00391964698081554
full13,13,381,A,0.01924783494307582
full13,13,381,M,0.0030013723343986815
full13,13,493,A,0.017289121306076613
full13,13,493,M,0.0034082430293696044
full13,13,708,A,0.008374912666276041
full13,13,708,M,0.004690230002335764
full13,13,513,A,0.004866919319521388
full13,13,513,M,0.003187117770144567
full13,13,563,A,0.0015174716935237509
full13,13,563,M,0.010625834988615421
full13,13,857,A,0.013046813992681188
full13,13,857,M,0.002593886211591867
full13,13,781,A,0.01832042034869056
full13,13,781,M,0.004272018128337006
full13,13,135,A,0.013642278689059442
full13,13,135,M,0.003611221271631314
full13,13,232,A,0.012857085956953193
full13,13,232,M,0.0030283489430295335
full13,13,931,A,0.012134368787721
full13,13,931,M,0.004328134524670612
full13,13,426,A,0.012439230033736601
full13,13,426,M,0.0036258628043748607
full13,13,660,A,0.008988577435108107
full13,13,660,M,0.005342805014662479
full13,13,995,A,0.0069355139930130484
full13,13,995,M,0.0032748663436035753
full13,13,36,A,0.009085758026710886
full13,13,36,M,0.004147271566072778
full13,13,545,A,0.009791956210978732
full13,13,545,M,0.003849955134852032
full13,13,116,A,0.006411239403405282
full13,13,116,M,0.003606296962118498
full13,13,434,A,0.017761093694085475
full13,13,434,M,0.0032698183596634824
full13,13,390,A,0.01751017144718251
full13,13,390,M,0.0036714797470258215
full13,13,751,A,0.014448123982527233
full13,13,751,M,0.004169746658922194
