scaffold,P,sample_idx,species,nrmse
reduced5,5,787,A,0.030032551399497173
reduced5,5,787,M,0.17686823906070526
reduced5,5,2,A,0.019209814166437914
reduced5,5,2,M,0.18386624817431993
reduced5,5,753,A,0.035923930198518875
reduced5,5,753,M,0.044229105884528865
reduced5,5,7,A,0.04411258139625761
reduced5,5,7,M,0.16650686043301735
reduced5,5,903,A,0.033957155760380116
reduced5,5,903,M,0.09122879968025494
reduced5,5,626,A,0.03401034009148341
reduced5,5,626,M,0.2999854188320655
reduced5,5,51,A,0.0
reduced5,5,51,M,0.7101151055046592
reduced5,5,557,A,0.0676547447324989
reduced5,5,557,M,0.12108241028896811
reduced5,5,310,A,0.034690286517237545
reduced5,5,310,M,0.1251372127934958
reduced5,5,100,A,0.03750365889600364
reduced5,5,100,M,0.0889270421847143
reduced5,5,848,A,0.022566993835222947
reduced5,5,848,M,0.6023916983886948
reduced5,5,921,A,0.0
reduced5,5,921,M,0.0905326918102561
reduced5,5,45,A,0.04677373801994769
reduced5,5,45,M,0.10294510171481495
reduced5,5,976,A,0.0334138585322238
reduced5,5,976,M,0.05685624736935936
reduced5,5,136,A,0.02898971092302696
reduced5,5,136,M,0.120352827929266
reduced5,5,128,A,0.036388744616311225
reduced5,5,128,M,1.9988705900570511
reduced5,5,605,A,0.04671375064806683
reduced5,5,605,M,0.2061841261060273
reduced5,5,945,A,0.0
reduced5,5,945,M,0.9383272230344318
reduced5,5,773,A,0.026622567191511327
reduced5,5,773,M,0.23756002160247028
reduced5,5,941,A,0.06278530364459317
reduced5,5,941,M,0.11493471793648934
reduced5,5,613,A,0.021788568635766146
reduced5,5,613,M,0.4002426492192651
reduced5,5,98,A,0.0302431467166569
reduced5,5,98,M,0.18501509057175347
reduced5,5,758,A,0.029831628888307843
reduced5,5,758,M,0.20310134252114045
reduced5,5,595,A,0.036507481982495336
reduced5,5,595,M,0.10532892481763521
reduced5,5,470,A,0.049182304023618915
reduced5,5,470,M,0.15371456685476936
reduced5,5,25,A,0.0
reduced5,5,25,M,1.6193288654181945
reduced5,5,514,A,0.035839081917427115
reduced5,5,514,M,1.4046955361675202
reduced5,5,239,A,0.03742523116309597
reduced5,5,239,M,0.17684675434450206
reduced5,5,980,A,0.03651358091132591
reduced5,5,980,M,0.11164870456214533
reduced5,5,623,A,0.025573841358809895
reduced5,5,623,M,0.1533543490129329
reduced5,5,252,A,0.04630195605802284
reduced5,5,252,M,0.4850527356189399
reduced5,5,662,A,0.01807015250039969
reduced5,5,662,M,0.4428556692002453
reduced5,5,171,A,0.05688183579381842
reduced5,5,171,M,0.06338579474643626
reduced5,5,408,A,0.05052253134794413
reduced5,5,408,M,0.16345325776750413
reduced5,5,993,A,0.050319936460264954
reduced5,5,993,M,0.11273102540087122
reduced5,5,592,A,0.049061379628337475
reduced5,5,592,M,0.12695226838709747
reduced5,5,701,A,0.03277137226572249
reduced5,5,701,M,0.5441474333512104
reduced5,5,427,A,0.04781255751169759
reduced5,5,427,M,0.17052552312326355
reduced5,5,457,A,0.06563563975061781
reduced5,5,457,M,0.13625115453200495
reduced5,5,454,A,0.06132765021145826
reduced5,5,454,M,0.17901679919852573
reduced5,5,151,A,0.048220701511089696
reduced5,5,151,M,0.12201720913671142
reduced5,5,756,A,0.03770212956570207
reduced5,5,756,M,0.1013209332843652
reduced5,5,250,A,0.030660477671803247
reduced5,5,250,M,0.08944670054876022
reduced5,5,904,A,0.036247374957104006
reduced5,5,904,M,0.4682012211687939
reduced5,5,324,A,0.027547865872188215
reduced5,5,324,M,0.07573436213116387
reduced5,5,439,A,0.05858764379051304
reduced5,5,439,M,0.07821747397515584
reduced5,5,650,A,0.04619230515981594
reduced5,5,650,M,0.13705072528444917
reduced5,5,238,A,0.034324904452764635
reduced5,5,238,M,0.11750382655547349
reduced5,5,498,A,0.04929383567890841
reduced5,5,498,M,0.11607443967839967
reduced5,5,806,A,0.027724297786936147
reduced5,5,806,M,0.6505207911638279
reduced5,5,629,A,0.06249751236281922
reduced5,5,629,M,0.25665998516492233
reduced5,5,468,A,0.05072550528331667
reduced5,5,468,M,0.21100071147332344
reduced5,5,343,A,0.026933346542378427
reduced5,5,343,M,0.37245285403108924
reduced5,5,664,A,0.03284192804318045
reduced5,5,664,M,0.06875045428561741
reduced5,5,671,A,0.037780206588686145
reduced5,5,671,M,0.3667603516132417
reduced5,5,652,A,0.03156698453068925
reduced5,5,652,M,0.15357416979743893
reduced5,5,346,A,0.022645012963748382
reduced5,5,346,M,0.40366216560245904
reduced5,5,381,A,0.04996016638639804
reduced5,5,381,M,0.1830472866192835
reduced5,5,493,A,0.03943662722453727
reduced5,5,493,M,0.0969265840288788
reduced5,5,708,A,0.031129888584672555
reduced5,5,708,M,0.09544062812164678
reduced5,5,513,A,0.04828071779285924
reduced5,5,513,M,0.19871271074517735
reduced5,5,563,A,0.045455438931237976
reduced5,5,563,M,0.34870789639284216
reduced5,5,857,A,0.03172640059479278
reduced5,5,857,M,0.11171315883421581
reduced5,5,781,A,0.03842001369700047
reduced5,5,781,M,0.1516991459617494
reduced5,5,135,A,0.053696729184886084
reduced5,5,135,M,0.08985039978078596
reduced5,5,232,A,0.07892304712633844
reduced5,5,232,M,0.1797825103717806
reduced5,5,931,A,0.05141877673789158
reduced5,5,931,M,0.060223954789038275
reduced5,5,426,A,0.03874518772350199
reduced5,5,426,M,0.31636223173835293
reduced5,5,660,A,0.05577669262894545
reduced5,5,660,M,0.13945904461843345
reduced5,5,995,A,0.04182149914053654
reduced5,5,995,M,0.13233675271632755
reduced5,5,36,A,0.06600342200387144
reduced5,5,36,M,0.065606932069769
reduced5,5,545,A,0.029993589185327005
reduced5,5,545,M,0.3082547575251883
reduced5,5,116,A,0.05203912899572956
reduced5,5,116,M,0.18264910941831292
reduced5,5,434,A,0.04889816864537662
reduced5,5,434,M,0.2673889953162421
reduced5,5,390,A,0.06514297361996263
reduced5,5,390,M,0.04592839403312593
reduced5,5,751,A,0.03302766322102157
reduced5,5,751,M,0.3362167209040833
reduced6_ADGJLM,6,978,A,0.06733504960645803
reduced6_ADGJLM,6,978,M,0.04787872617663063
reduced6_ADGJLM,6,933,A,0.058776689847817844
reduced6_ADGJLM,6,933,M,0.0841360980377103
reduced6_ADGJLM,6,859,A,0.07606292520018901
reduced6_ADGJLM,6,859,M,0.05635721203847137
reduced6_ADGJLM,6,916,A,0.0
reduced6_ADGJLM,6,916,M,2.0056004296670364
reduced6_ADGJLM,6,127,A,0.0626834756467262
reduced6_ADGJLM,6,127,M,0.11319742985403318
reduced6_ADGJLM,6,608,A,0.04080626298740675
reduced6_ADGJLM,6,608,M,0.14244719041045967
reduced6_ADGJLM,6,856,A,0.0665823450423044
reduced6_ADGJLM,6,856,M,0.35297456671270616
reduced6_ADGJLM,6,260,A,0.07127474881813793
reduced6_ADGJLM,6,260,M,0.16929532361898897
reduced6_ADGJLM,6,147,A,0.04154838164569718
reduced6_ADGJLM,6,147,M,0.40972916129133147
reduced6_ADGJLM,6,810,A,0.0445285304909429
reduced6_ADGJLM,6,810,M,0.19111843785028618
reduced6_ADGJLM,6,635,A,0.05943663401723196
reduced6_ADGJLM,6,635,M,0.06347743383538139
reduced6_ADGJLM,6,972,A,0.04125418363960239
reduced6_ADGJLM,6,972,M,0.09951148269538361
reduced6_ADGJLM,6,593,A,0.024623588021146923
reduced6_ADGJLM,6,593,M,0.08819557337982724
reduced6_ADGJLM,6,994,A,0.02551980256496577
reduced6_ADGJLM,6,994,M,0.1552416567833967
reduced6_ADGJLM,6,285,A,0.051523103571568286
reduced6_ADGJLM,6,285,M,0.0936926696492428
reduced6_ADGJLM,6,554,A,0.05739296633818711
reduced6_ADGJLM,6,554,M,0.08542551635983217
reduced6_ADGJLM,6,467,A,0.07933796589101509
reduced6_ADGJLM,6,467,M,0.037557987166348526
reduced6_ADGJLM,6,276,A,0.04855856474093598
reduced6_ADGJLM,6,276,M,0.0779712378632027
reduced6_ADGJLM,6,55,A,0.0
reduced6_ADGJLM,6,55,M,0.830475230528864
reduced6_ADGJLM,6,61,A,0.0375240397108459
reduced6_ADGJLM,6,61,M,0.08865904815337385
reduced6_ADGJLM,6,839,A,0.056620792021411286
reduced6_ADGJLM,6,839,M,0.048082838120841194
reduced6_ADGJLM,6,425,A,0.0355939593524907
reduced6_ADGJLM,6,425,M,0.09954780395387983
reduced6_ADGJLM,6,82,A,0.042040379709230774
reduced6_ADGJLM,6,82,M,0.13733781462559047
reduced6_ADGJLM,6,620,A,0.04436996220420006
reduced6_ADGJLM,6,620,M,0.8519384308534319
reduced6_ADGJLM,6,787,A,0.03919036691354173
reduced6_ADGJLM,6,787,M,0.05739693526981297
reduced6_ADGJLM,6,2,A,0.026407205540803353
reduced6_ADGJLM,6,2,M,0.07998794800506047
reduced6_ADGJLM,6,753,A,0.028259667022299054
reduced6_ADGJLM,6,753,M,0.10056013424679128
reduced6_ADGJLM,6,7,A,0.09321646606502072
reduced6_ADGJLM,6,7,M,0.16217941770045155
reduced6_ADGJLM,6,903,A,0.054968946702823145
reduced6_ADGJLM,6,903,M,0.09153068240090324
reduced6_ADGJLM,6,626,A,0.04730640688541348
reduced6_ADGJLM,6,626,M,0.19982987793914134
reduced6_ADGJLM,6,51,A,0.0
reduced6_ADGJLM,6,51,M,0.4929526131565592
reduced6_ADGJLM,6,557,A,0.10124540901601291
reduced6_ADGJLM,6,557,M,0.0660871625140027
reduced6_ADGJLM,6,310,A,0.06610640273525772
reduced6_ADGJLM,6,310,M,0.1353827404861163
reduced6_ADGJLM,6,100,A,0.03464367492922
reduced6_ADGJLM,6,100,M,0.1643482126949717
reduced6_ADGJLM,6,848,A,0.04752520285352616
reduced6_ADGJLM,6,848,M,0.14619994648320359
reduced6_ADGJLM,6,921,A,0.0
reduced6_ADGJLM,6,921,M,0.2041607958515246
reduced6_ADGJLM,6,45,A,0.07543031865145769
reduced6_ADGJLM,6,45,M,0.12880143183219203
reduced6_ADGJLM,6,976,A,0.04977747020930663
reduced6_ADGJLM,6,976,M,0.14061101237937837
reduced6_ADGJLM,6,136,A,0.031454955774265055
reduced6_ADGJLM,6,136,M,0.3219132657097758
reduced6_ADGJLM,6,128,A,0.05470158827492446
reduced6_ADGJLM,6,128,M,0.9365617884919925
reduced6_ADGJLM,6,605,A,0.042142189034140944
reduced6_ADGJLM,6,605,M,0.15302952610644438
reduced6_ADGJLM,6,945,A,0.0
reduced6_ADGJLM,6,945,M,0.734930495672802
reduced6_ADGJLM,6,773,A,0.03050290543954743
reduced6_ADGJLM,6,773,M,0.12845418644571066
reduced6_ADGJLM,6,941,A,0.08939689128327394
reduced6_ADGJLM,6,941,M,0.042622913029637756
reduced6_ADGJLM,6,613,A,0.037406858239264824
reduced6_ADGJLM,6,613,M,0.2744160033120585
reduced6_ADGJLM,6,98,A,0.03129564042316209
reduced6_ADGJLM,6,98,M,0.12317856104400451
reduced6_ADGJLM,6,758,A,0.030117463968092534
reduced6_ADGJLM,6,758,M,0.1059538378810559
reduced6_ADGJLM,6,595,A,0.04467099042399107
reduced6_ADGJLM,6,595,M,0.041762076773201345
reduced6_ADGJLM,6,470,A,0.09023140025094169
reduced6_ADGJLM,6,470,M,0.1504631902260712
reduced6_ADGJLM,6,25,A,0.0
reduced6_ADGJLM,6,25,M,0.10802322230916331
reduced6_ADGJLM,6,514,A,0.03488910227858127
reduced6_ADGJLM,6,514,M,0.879027769440322
reduced6_ADGJLM,6,239,A,0.06460618861753314
reduced6_ADGJLM,6,239,M,0.1174854662550356
reduced6_ADGJLM,6,980,A,0.04319080857721603
reduced6_ADGJLM,6,980,M,0.07542096577684734
reduced6_ADGJLM,6,623,A,0.042174769096055574
reduced6_ADGJLM,6,623,M,0.061472333155745046
reduced6_ADGJLM,6,252,A,0.09231842094970351
reduced6_ADGJLM,6,252,M,0.28389233164025424
reduced6_ADGJLM,6,662,A,0.03381882685030421
reduced6_ADGJLM,6,662,M,0.20958098256991475
reduced6_ADGJLM,6,171,A,0.031168808364298178
reduced6_ADGJLM,6,171,M,0.13274938497489228
reduced6_ADGJLM,6,408,A,0.05108096166276393
reduced6_ADGJLM,6,408,M,0.06527045464737384
reduced6_ADGJLM,6,993,A,0.06466166884804897
reduced6_ADGJLM,6,993,M,0.07739202812411891
reduced6_ADGJLM,6,592,A,0.06871257922022621
reduced6_ADGJLM,6,592,M,0.18319453016555606
reduced6_ADGJLM,6,701,A,0.054586757414632814
reduced6_ADGJLM,6,701,M,0.5636036971035526
reduced6_ADGJLM,6,427,A,0.07528989400814833
reduced6_ADGJLM,6,427,M,0.0949906884903087
reduced6_ADGJLM,6,457,A,0.10008306358026921
reduced6_ADGJLM,6,457,M,0.22480300936895684
reduced6_ADGJLM,6,454,A,0.10595469185837575
reduced6_ADGJLM,6,454,M,0.12876520179289566
reduced6_ADGJLM,6,151,A,0.0688146903570981
reduced6_ADGJLM,6,151,M,0.09950925004773996
reduced6_ADGJLM,6,756,A,0.041267046754026586
reduced6_ADGJLM,6,756,M,0.1295772276933318
reduced6_ADGJLM,6,250,A,0.0439481472871362
reduced6_ADGJLM,6,250,M,0.0660279567800663
reduced6_ADGJLM,6,904,A,0.04248496191868071
reduced6_ADGJLM,6,904,M,0.4589425728450376
reduced6_ADGJLM,6,324,A,0.02009290634050616
reduced6_ADGJLM,6,324,M,0.09234554439813294
reduced6_ADGJLM,6,439,A,0.09123182152945962
reduced6_ADGJLM,6,439,M,0.034396534897777824
reduced6_ADGJLM,6,650,A,0.06546878372500656
reduced6_ADGJLM,6,650,M,0.13562545098185516
reduced6_ADGJLM,6,238,A,0.020088824437588113
reduced6_ADGJLM,6,238,M,0.17362958842106774
reduced6_ADGJLM,6,498,A,0.06828799940382235
reduced6_ADGJLM,6,498,M,0.06667753211420943
reduced6_ADGJLM,6,806,A,0.035271818003957095
reduced6_ADGJLM,6,806,M,0.13098254476549198
reduced6_ADGJLM,6,629,A,0.093702694662236
reduced6_ADGJLM,6,629,M,0.1716561875280198
reduced6_ADGJLM,6,468,A,0.06791778899492042
reduced6_ADGJLM,6,468,M,0.11314518035756119
reduced6_ADGJLM,6,343,A,0.02305621247947336
reduced6_ADGJLM,6,343,M,0.9018918884346054
reduced6_ADGJLM,6,664,A,0.049735355451743936
reduced6_ADGJLM,6,664,M,0.061816545621611374
reduced6_ADGJLM,6,671,A,0.03773694501699137
reduced6_ADGJLM,6,671,M,0.28025668261773845
reduced6_ADGJLM,6,652,A,0.050516914261519726
reduced6_ADGJLM,6,652,M,0.10922826818955644
reduced6_ADGJLM,6,346,A,0.024527713235994706
reduced6_ADGJLM,6,346,M,0.21299802407688118
reduced6_ADGJLM,6,381,A,0.08179353078678765
reduced6_ADGJLM,6,381,M,0.09690053291252682
reduced6_ADGJLM,6,493,A,0.05154412084687374
reduced6_ADGJLM,6,493,M,0.07029230016591272
reduced6_ADGJLM,6,708,A,0.07472377012738918
reduced6_ADGJLM,6,708,M,0.14851967427124985
reduced6_ADGJLM,6,513,A,0.09113097550007809
reduced6_ADGJLM,6,513,M,0.0810140478656112
reduced6_ADGJLM,6,563,A,0.08443203863438746
reduced6_ADGJLM,6,563,M,0.7413645772467042
reduced6_ADGJLM,6,857,A,0.03351774706001646
reduced6_ADGJLM,6,857,M,0.0816223162404236
reduced6_ADGJLM,6,781,A,0.03940673485039875
reduced6_ADGJLM,6,781,M,0.13043616951691495
reduced6_ADGJLM,6,135,A,0.05410600828645122
reduced6_ADGJLM,6,135,M,0.06240807014698761
reduced6_ADGJLM,6,232,A,0.1046389911167548
reduced6_ADGJLM,6,232,M,0.07914769949338778
reduced6_ADGJLM,6,931,A,0.05632039945968318
reduced6_ADGJLM,6,931,M,0.06359711631374469
reduced6_ADGJLM,6,426,A,0.07126357390094905
reduced6_ADGJLM,6,426,M,0.24112496073681397
reduced6_ADGJLM,6,660,A,0.10402184474884231
reduced6_ADGJLM,6,660,M,0.1734422619616667
reduced6_ADGJLM,6,995,A,0.07241774600212889
reduced6_ADGJLM,6,995,M,0.06389065226716373
reduced6_ADGJLM,6,36,A,0.09857892364242603
reduced6_ADGJLM,6,36,M,0.040924135041155385
reduced6_ADGJLM,6,545,A,0.03764426113227077
reduced6_ADGJLM,6,545,M,0.22391235769220363
reduced6_ADGJLM,6,116,A,0.06752895732404267
reduced6_ADGJLM,6,116,M,0.19429552252459278
reduced6_ADGJLM,6,434,A,0.07996269548528386
reduced6_ADGJLM,6,434,M,0.27180149939639087
reduced6_ADGJLM,6,390,A,0.09527832762493006
reduced6_ADGJLM,6,390,M,0.06355665949550489
reduced6_ADGJLM,6,751,A,0.033051333996735044
reduced6_ADGJLM,6,751,M,0.2362437076705097
reduced7,7,978,A,0.044646874203102586
reduced7,7,978,M,0.05538341504359337
reduced7,7,933,A,0.02940523708383042
reduced7,7,933,M,0.061162688803015716
reduced7,7,859,A,0.0544683216723238
reduced7,7,859,M,0.11996796273223827
reduced7,7,916,A,0.0
reduced7,7,916,M,2.79444502413125
reduced7,7,127,A,0.034615677263545454
reduced7,7,127,M,0.0766104759599012
reduced7,7,608,A,0.0
reduced7,7,608,M,0.061129218754009895
reduced7,7,856,A,0.03502522534411416
reduced7,7,856,M,0.7199895442880727
reduced7,7,260,A,0.03314223197125155
reduced7,7,260,M,0.05086862118095077
reduced7,7,147,A,0.049581179833702124
reduced7,7,147,M,0.3982273272119166
reduced7,7,810,A,0.0392715556619971
reduced7,7,810,M,0.1417487700568049
reduced7,7,635,A,0.041890800910204806
reduced7,7,635,M,0.053097575841609325
reduced7,7,972,A,0.0
reduced7,7,972,M,0.07658492123546812
reduced7,7,593,A,0.025231148416489893
reduced7,7,593,M,0.048331887534170295
reduced7,7,994,A,0.02961260083674085
reduced7,7,994,M,0.09379833080077553
reduced7,7,285,A,0.027997590127224047
reduced7,7,285,M,0.04084938330053297
reduced7,7,554,A,0.03867526768740448
reduced7,7,554,M,0.04730939268709677
reduced7,7,467,A,0.038911226838539946
reduced7,7,467,M,0.05226553926380353
reduced7,7,276,A,0.02101045154970884
reduced7,7,276,M,0.06527401121136858
reduced7,7,55,A,0.0
reduced7,7,55,M,1.481720681592423
reduced7,7,61,A,0.039007413423041114
reduced7,7,61,M,0.08592023931666971
reduced7,7,839,A,0.0402860609543518
reduced7,7,839,M,0.04491777048424759
reduced7,7,425,A,0.03692713604373498
reduced7,7,425,M,0.1127360210705425
reduced7,7,82,A,0.02916277829966749
reduced7,7,82,M,0.06733435961571371
reduced7,7,620,A,0.020093568362951758
reduced7,7,620,M,1.6977577896367706
reduced7,7,787,A,0.026125625546317588
reduced7,7,787,M,0.07334737583276017
reduced7,7,2,A,0.018107910140366928
reduced7,7,2,M,0.04518770865873896
reduced7,7,753,A,0.031620237221142024
reduced7,7,753,M,0.04474339021100723
reduced7,7,7,A,0.05590646356975823
reduced7,7,7,M,0.17210511298141287
reduced7,7,903,A,0.025834532092434925
reduced7,7,903,M,0.0921439120761336
reduced7,7,626,A,0.029287745061494314
reduced7,7,626,M,0.05687084753980479
reduced7,7,51,A,0.0
reduced7,7,51,M,0.9202669401294413
reduced7,7,557,A,0.04265085431146788
reduced7,7,557,M,0.1361161253724446
reduced7,7,310,A,0.032813515914009196
reduced7,7,310,M,0.06486375633493927
reduced7,7,100,A,0.031102476486523017
reduced7,7,100,M,0.08620696710469754
reduced7,7,848,A,0.02323234592963486
reduced7,7,848,M,0.2832565786668796
reduced7,7,921,A,0.0
reduced7,7,921,M,0.4188592635569864
reduced7,7,45,A,0.04201366260047799
reduced7,7,45,M,0.12401075038681858
reduced7,7,976,A,0.03453957628727124
reduced7,7,976,M,0.058081994049050206
reduced7,7,136,A,0.03308260785548645
reduced7,7,136,M,0.04670367678298801
reduced7,7,128,A,0.0
reduced7,7,128,M,1.1917688792418144
reduced7,7,605,A,0.030468575203530752
reduced7,7,605,M,0.169276613671091
reduced7,7,945,A,0.0
reduced7,7,945,M,1.5555991532323725
reduced7,7,773,A,0.026940298386226545
reduced7,7,773,M,0.1771269306540153
reduced7,7,941,A,0.05206588491629357
reduced7,7,941,M,0.18845482653582477
reduced7,7,613,A,0.022332595758974762
reduced7,7,613,M,0.3171825615554661
reduced7,7,98,A,0.030987635394395356
reduced7,7,98,M,0.0677008279037868
reduced7,7,758,A,0.028163342589363434
reduced7,7,758,M,0.09366249938864202
reduced7,7,595,A,0.03137585686050952
reduced7,7,595,M,0.10904912924643835
reduced7,7,470,A,0.054371334531647435
reduced7,7,470,M,0.07539008503408515
reduced7,7,25,A,0.0
reduced7,7,25,M,2.511518482783238
reduced7,7,514,A,0.03898733803265727
reduced7,7,514,M,1.0904825853306785
reduced7,7,239,A,0.03733750235296344
reduced7,7,239,M,0.08005794833906564
reduced7,7,980,A,0.023096043127525778
reduced7,7,980,M,0.10217906854707483
reduced7,7,623,A,0.0204398926119442
reduced7,7,623,M,0.10375670101168308
reduced7,7,252,A,0.0557279036535069
reduced7,7,252,M,0.23985126883100416
reduced7,7,662,A,0.018536707972067745
reduced7,7,662,M,0.3691120311967753
reduced7,7,171,A,0.03365084423037323
reduced7,7,171,M,0.045416055606413486
reduced7,7,408,A,0.04859306670308044
reduced7,7,408,M,0.10103153745783205
reduced7,7,993,A,0.047618645152588804
reduced7,7,993,M,0.047453128303115086
reduced7,7,592,A,0.04734033268606335
reduced7,7,592,M,0.18258480471304753
reduced7,7,701,A,0.0
reduced7,7,701,M,0.9893403714523713
reduced7,7,427,A,0.047253092248785655
reduced7,7,427,M,0.14287012174938812
reduced7,7,457,A,0.06142466821987394
reduced7,7,457,M,0.09518713429988251
reduced7,7,454,A,0.055165556507923916
reduced7,7,454,M,0.07633672751031974
reduced7,7,151,A,0.04589506672699957
reduced7,7,151,M,0.16707073865939706
reduced7,7,756,A,0.025914294909381116
reduced7,7,756,M,0.11307686567328816
reduced7,7,250,A,0.03190768641669886
reduced7,7,250,M,0.19022920007400013
reduced7,7,904,A,0.03877957441351433
reduced7,7,904,M,0.5690497343191874
reduced7,7,324,A,0.024764053235494386
reduced7,7,324,M,0.04891189781982546
reduced7,7,439,A,0.05017618325351648
reduced7,7,439,M,0.13294738537533338
reduced7,7,650,A,0.047023926192310904
reduced7,7,650,M,0.064624854373997
reduced7,7,238,A,0.020389298498274634
reduced7,7,238,M,0.08540599341224209
reduced7,7,498,A,0.042927142154999265
reduced7,7,498,M,0.07725525232011325
reduced7,7,806,A,0.028825659375898368
reduced7,7,806,M,0.3923329079337281
reduced7,7,629,A,0.05639705489505845
reduced7,7,629,M,0.18167186914581965
reduced7,7,468,A,0.03345672953981142
reduced7,7,468,M,0.1926936766718408
reduced7,7,343,A,0.030858330466269054
reduced7,7,343,M,1.5156988088565309
reduced7,7,664,A,0.03461356927658966
reduced7,7,664,M,0.032448661684814355
reduced7,7,671,A,0.0
reduced7,7,671,M,0.21573447759924855
reduced7,7,652,A,0.02933419155440127
reduced7,7,652,M,0.1453918049337434
reduced7,7,346,A,0.024514910851671734
reduced7,7,346,M,0.33086217994319245
reduced7,7,381,A,0.057146238619952265
reduced7,7,381,M,0.053851712714378046
reduced7,7,493,A,0.04063659976147715
reduced7,7,493,M,0.1006593505948925
reduced7,7,708,A,0.044490943399330615
reduced7,7,708,M,0.11037041718673439
reduced7,7,513,A,0.05517750833597729
reduced7,7,513,M,0.15081721773888132
reduced7,7,563,A,0.03937300422489275
reduced7,7,563,M,1.4650084268161108
reduced7,7,857,A,0.037267415017500354
reduced7,7,857,M,0.1474580395996466
reduced7,7,781,A,0.02843853731951932
reduced7,7,781,M,0.08213104106998545
reduced7,7,135,A,0.03564341139718843
reduced7,7,135,M,0.15671344636768636
reduced7,7,232,A,0.06754976513211937
reduced7,7,232,M,0.10839376206114115
reduced7,7,931,A,0.05188170377650816
reduced7,7,931,M,0.06566431468458313
reduced7,7,426,A,0.02997181416842867
reduced7,7,426,M,0.14658938911442615
reduced7,7,660,A,0.06395850968950122
reduced7,7,660,M,0.10582599388880777
reduced7,7,995,A,0.04264940013706547
reduced7,7,995,M,0.05636281155910863
reduced7,7,36,A,0.0479059980018152
reduced7,7,36,M,0.10322673537003219
reduced7,7,545,A,0.030997387798598758
reduced7,7,545,M,0.18593156563005384
reduced7,7,116,A,0.039977603785791474
reduced7,7,116,M,0.16524209790378291
reduced7,7,434,A,0.04937133819263384
reduced7,7,434,M,0.1520806258570421
reduced7,7,390,A,0.06290725264165933
reduced7,7,390,M,0.12052671881900522
reduced7,7,751,A,0.03868102619328062
reduced7,7,751,M,0.05761196092733803
reduced8_ADGHJKLM,8,978,A,0.05266303750657758
reduced8_ADGHJKLM,8,978,M,0.09726390931141003
reduced8_ADGHJKLM,8,933,A,0.03673217411953244
reduced8_ADGHJKLM,8,933,M,0.1016283017805712
reduced8_ADGHJKLM,8,859,A,0.044121693571281484
reduced8_ADGHJKLM,8,859,M,0.045536866640801414
reduced8_ADGHJKLM,8,916,A,0.0
reduced8_ADGHJKLM,8,916,M,2.63689990802038
reduced8_ADGHJKLM,8,127,A,0.036273019807150135
reduced8_ADGHJKLM,8,127,M,0.09397266711684418
reduced8_ADGHJKLM,8,608,A,0.0
reduced8_ADGHJKLM,8,608,M,0.03692466660731111
reduced8_ADGHJKLM,8,856,A,0.0528688219562596
reduced8_ADGHJKLM,8,856,M,0.7570625545141482
reduced8_ADGHJKLM,8,260,A,0.06206687649322728
reduced8_ADGHJKLM,8,260,M,0.13085877703828608
reduced8_ADGHJKLM,8,147,A,0.0434631939173485
reduced8_ADGHJKLM,8,147,M,0.7145401990873809
reduced8_ADGHJKLM,8,810,A,0.03955637990988597
reduced8_ADGHJKLM,8,810,M,0.11728617004266846
reduced8_ADGHJKLM,8,635,A,0.05344283456448027
reduced8_ADGHJKLM,8,635,M,0.0626719208710696
reduced8_ADGHJKLM,8,972,A,0.0
reduced8_ADGHJKLM,8,972,M,0.09484322229610873
reduced8_ADGHJKLM,8,593,A,0.023258732428862956
reduced8_ADGHJKLM,8,593,M,0.045315949203842264
reduced8_ADGHJKLM,8,994,A,0.023316716320077986
reduced8_ADGHJKLM,8,994,M,0.13955553971626028
reduced8_ADGHJKLM,8,285,A,0.03736658840465323
reduced8_ADGHJKLM,8,285,M,0.1039411476651532
reduced8_ADGHJKLM,8,554,A,0.03689273940009556
reduced8_ADGHJKLM,8,554,M,0.12370294318893424
reduced8_ADGHJKLM,8,467,A,0.058068856314689235
reduced8_ADGHJKLM,8,467,M,0.04368254306470248
reduced8_ADGHJKLM,8,276,A,0.0353388996860291
reduced8_ADGHJKLM,8,276,M,0.14821349904918332
reduced8_ADGHJKLM,8,55,A,0.0
reduced8_ADGHJKLM,8,55,M,1.5830044291314909
reduced8_ADGHJKLM,8,61,A,0.03576083817871581
reduced8_ADGHJKLM,8,61,M,0.21929047438910979
reduced8_ADGHJKLM,8,839,A,0.04815520418430104
reduced8_ADGHJKLM,8,839,M,0.1084727938026107
reduced8_ADGHJKLM,8,425,A,0.025513091068322672
reduced8_ADGHJKLM,8,425,M,0.17195300951452902
reduced8_ADGHJKLM,8,82,A,0.028301026597703362
reduced8_ADGHJKLM,8,82,M,0.0878934266048552
reduced8_ADGHJKLM,8,620,A,0.031719685693844916
reduced8_ADGHJKLM,8,620,M,1.6572268952457838
reduced8_ADGHJKLM,8,787,A,0.03366379677594296
reduced8_ADGHJKLM,8,787,M,0.07671913322240592
reduced8_ADGHJKLM,8,2,A,0.020759709208516726
reduced8_ADGHJKLM,8,2,M,0.05688869269518535
reduced8_ADGHJKLM,8,753,A,0.029273655825413674
reduced8_ADGHJKLM,8,753,M,0.06033675525460834
reduced8_ADGHJKLM,8,7,A,0.07797360249785146
reduced8_ADGHJKLM,8,7,M,0.23351464876359865
reduced8_ADGHJKLM,8,903,A,0.03431666927981532
