time,theta_0,theta_1,theta_2,theta_3
1.397328948974609375e+02,8.237006187438964844e+00,9.095175743103027344e+00,1.119193911552429199e+00,1.459619700908660889e-01
1.402337188720703125e+02,8.229734420776367188e+00,9.102926254272460938e+00,1.130354642868041992e+00,1.401681751012802124e-01
1.407345581054687500e+02,8.222953796386718750e+00,9.109875679016113281e+00,1.140784502029418945e+00,1.350819319486618042e-01
1.412353973388671875e+02,8.216626167297363281e+00,9.116111755371093750e+00,1.150548696517944336e+00,1.306072324514389038e-01
1.417362213134765625e+02,8.243062019348144531e+00,9.149342536926269531e+00,1.146430134773254395e+00,1.164116710424423218e-01
1.422370605468750000e+02,8.229669570922851562e+00,9.145636558532714844e+00,1.154610633850097656e+00,1.160544753074645996e-01
1.427378997802734375e+02,8.221654891967773438e+00,9.146285057067871094e+00,1.161365866661071777e+00,1.143685653805732727e-01
1.432387237548828125e+02,8.215734481811523438e+00,9.148640632629394531e+00,1.168356180191040039e+00,1.123243570327758789e-01
1.437395629882812500e+02,8.210830688476562500e+00,9.151332855224609375e+00,1.174930572509765625e+00,1.103186905384063721e-01
1.442404022216796875e+02,8.206571578979492188e+00,9.154015541076660156e+00,1.181013822555541992e+00,1.084493026137351990e-01
1.447412414550781250e+02,8.202793121337890625e+00,9.156558036804199219e+00,1.186615467071533203e+00,1.067391782999038696e-01
1.452420654296875000e+02,8.199404716491699219e+00,9.158930778503417969e+00,1.191773772239685059e+00,1.051889881491661072e-01
1.457429046630859375e+02,8.196370124816894531e+00,9.161102294921875000e+00,1.196487665176391602e+00,1.037901416420936584e-01
1.462437438964843750e+02,8.193613052368164062e+00,9.163084030151367188e+00,1.200823903083801270e+00,1.025322452187538147e-01
1.467445678710937500e+02,8.191097259521484375e+00,9.164886474609375000e+00,1.204809427261352539e+00,1.014037057757377625e-01
1.472454071044921875e+02,8.188834190368652344e+00,9.166509628295898438e+00,1.208434343338012695e+00,1.003906652331352234e-01
1.477462463378906250e+02,8.186763763427734375e+00,9.167976379394531250e+00,1.211759686470031738e+00,9.948330372571945190e-02
1.482470855712890625e+02,8.184885025024414062e+00,9.169300079345703125e+00,1.214792013168334961e+00,9.867089986801147461e-02
1.487479095458984375e+02,8.183166503906250000e+00,9.170494079589843750e+00,1.217571973800659180e+00,9.794317930936813354e-02
1.492487487792968750e+02,8.181628227233886719e+00,9.171560287475585938e+00,1.220071792602539062e+00,9.729139506816864014e-02
1.497495880126953125e+02,8.180224418640136719e+00,9.172520637512207031e+00,1.222358465194702148e+00,9.670814126729965210e-02
1.502504119873046875e+02,8.178938865661621094e+00,9.173387527465820312e+00,1.224448442459106445e+00,9.618619084358215332e-02
1.507512512207031250e+02,8.177800178527832031e+00,9.174157142639160156e+00,1.226315259933471680e+00,9.571859240531921387e-02
1.512520904541015625e+02,8.176758766174316406e+00,9.174854278564453125e+00,1.228017568588256836e+00,9.530053287744522095e-02
1.517529144287109375e+02,8.175806045532226562e+00,9.175477981567382812e+00,1.229571104049682617e+00,9.492685645818710327e-02
1.522537536621093750e+02,8.174972534179687500e+00,9.176033020019531250e+00,1.230945467948913574e+00,9.459190070629119873e-02
1.527545928955078125e+02,8.174207687377929688e+00,9.176531791687011719e+00,1.232199788093566895e+00,9.429261088371276855e-02
1.532554321289062500e+02,8.173520088195800781e+00,9.176980018615722656e+00,1.233329057693481445e+00,9.402511268854141235e-02
1.537562561035156250e+02,8.172888755798339844e+00,9.177381515502929688e+00,1.234361886978149414e+00,9.378609806299209595e-02
1.542570953369140625e+02,8.172345161437988281e+00,9.177739143371582031e+00,1.235261321067810059e+00,9.357212483882904053e-02
1.547579345703125000e+02,8.171844482421875000e+00,9.178058624267578125e+00,1.236082553863525391e+00,9.338125586509704590e-02
1.552587585449218750e+02,8.171385765075683594e+00,9.178349494934082031e+00,1.236834406852722168e+00,9.321115911006927490e-02
1.557595977783203125e+02,8.170996665954589844e+00,9.178601264953613281e+00,1.237482786178588867e+00,9.305867552757263184e-02
1.562604370117187500e+02,8.170637130737304688e+00,9.178832054138183594e+00,1.238075733184814453e+00,9.292256087064743042e-02
1.567612762451171875e+02,8.170314788818359375e+00,9.179031372070312500e+00,1.238606572151184082e+00,9.280122816562652588e-02
1.572621002197265625e+02,8.170010566711425781e+00,9.179219245910644531e+00,1.239098310470581055e+00,9.269358962774276733e-02
1.577629394531250000e+02,8.169767379760742188e+00,9.179375648498535156e+00,1.239507555961608887e+00,9.259691834449768066e-02
1.582637786865234375e+02,8.169536590576171875e+00,9.179523468017578125e+00,1.239890098571777344e+00,9.251096099615097046e-02
1.587646026611328125e+02,8.169316291809082031e+00,9.179654121398925781e+00,1.240244150161743164e+00,9.243443608283996582e-02
1.592654418945312500e+02,8.169147491455078125e+00,9.179765701293945312e+00,1.240532636642456055e+00,9.236599504947662354e-02
1.597662811279296875e+02,8.168981552124023438e+00,9.179866790771484375e+00,1.240802168846130371e+00,9.230505675077438354e-02
1.602671051025390625e+02,8.168822288513183594e+00,9.179963111877441406e+00,1.241059064865112305e+00,9.225113689899444580e-02
1.607679443359375000e+02,8.168704032897949219e+00,9.180042266845703125e+00,1.241259336471557617e+00,9.220268577337265015e-02
1.612687835693359375e+02,8.168586730957031250e+00,9.180112838745117188e+00,1.241452336311340332e+00,9.215992689132690430e-02
1.617696228027343750e+02,8.168484687805175781e+00,9.180177688598632812e+00,1.241622805595397949e+00,9.212140738964080811e-02
1.622704467773437500e+02,8.168378829956054688e+00,9.180237770080566406e+00,1.241791248321533203e+00,9.208808094263076782e-02
1.627712860107421875e+02,8.168311119079589844e+00,9.180285453796386719e+00,1.241909503936767578e+00,9.205758571624755859e-02
1.632721252441406250e+02,8.168238639831542969e+00,9.180331230163574219e+00,1.242030739784240723e+00,9.203088283538818359e-02
1.637729492187500000e+02,8.168159484863281250e+00,9.180375099182128906e+00,1.242154240608215332e+00,9.200737625360488892e-02
1.642737884521484375e+02,8.168114662170410156e+00,9.180407524108886719e+00,1.242233037948608398e+00,9.198580682277679443e-02
1.647746276855468750e+02,8.168065071105957031e+00,9.180439949035644531e+00,1.242318272590637207e+00,9.196713566780090332e-02
1.652754516601562500e+02,8.168004035949707031e+00,9.180470466613769531e+00,1.242409229278564453e+00,9.195054322481155396e-02
1.657762908935546875e+02,8.167977333068847656e+00,9.180492401123046875e+00,1.242460727691650391e+00,9.193529188632965088e-02
1.662771301269531250e+02,6.196424961090087891e+00,9.099955558776855469e+00,9.207081794738769531e+00,3.094667792320251465e-01
1.667779693603515625e+02,6.929067611694335938e+00,9.143802642822265625e+00,8.633731842041015625e+00,2.264733612537384033e-01
1.672787933349609375e+02,7.115825653076171875e+00,8.625638961791992188e+00,3.165189743041992188e+00,7.188227176666259766e-01
1.677796325683593750e+02,5.742004871368408203e+00,8.993923187255859375e+00,4.320107936859130859e+00,2.655890882015228271e-01
1.682804718017578125e+02,5.111568450927734375e+00,9.079797744750976562e+00,4.862467288970947266e+00,1.868143379688262939e-01
1.687812957763671875e+02,5.450486183166503906e+00,9.101651191711425781e+00,4.741466999053955078e+00,1.658712178468704224e-01
1.692821350097656250e+02,6.342922687530517578e+00,9.116744041442871094e+00,4.060993194580078125e+00,1.521188169717788696e-01
1.697829742431640625e+02,8.088772773742675781e+00,8.756534576416015625e+00,1.545619606971740723e+00,5.531132221221923828e-01
1.702838134765625000e+02,7.869516372680664062e+00,8.961789131164550781e+00,1.910840153694152832e+00,2.968105077743530273e-01
1.707846374511718750e+02,7.920081138610839844e+00,9.037261009216308594e+00,1.833596944808959961e+00,2.158538997173309326e-01
1.712854766845703125e+02,8.018730163574218750e+00,9.071157455444335938e+00,1.663061499595642090e+00,1.833506077527999878e-01
1.717863159179687500e+02,8.095625877380371094e+00,9.089291572570800781e+00,1.519386410713195801e+00,1.670976728200912476e-01
1.722871398925781250e+02,8.149916648864746094e+00,9.100923538208007812e+00,1.412210345268249512e+00,1.571149677038192749e-01
1.727879791259765625e+02,8.188012123107910156e+00,9.109242439270019531e+00,1.333547949790954590e+00,1.501583009958267212e-01
1.732888183593750000e+02,8.215061187744140625e+00,9.115562438964843750e+00,1.275339484214782715e+00,1.449753940105438232e-01
1.737896423339843750e+02,8.234561920166015625e+00,9.120547294616699219e+00,1.231677532196044922e+00,1.409558355808258057e-01
1.742904815673828125e+02,8.248843193054199219e+00,9.124601364135742188e+00,1.198498368263244629e+00,1.377309858798980713e-01
1.747913208007812500e+02,8.259387969970703125e+00,9.128037452697753906e+00,1.173103332519531250e+00,1.350505501031875610e-01
1.752921600341796875e+02,8.267196655273437500e+00,9.131070137023925781e+00,1.153602004051208496e+00,1.327319294214248657e-01
1.757929840087890625e+02,8.272937774658203125e+00,9.133867263793945312e+00,1.138680219650268555e+00,1.306433677673339844e-01
1.762938232421875000e+02,8.277091979980468750e+00,9.136533737182617188e+00,1.127355813980102539e+00,1.286882758140563965e-01
1.767946624755859375e+02,8.279971122741699219e+00,9.139165878295898438e+00,1.118941545486450195e+00,1.268011778593063354e-01
1.772954864501953125e+02,8.281817436218261719e+00,9.141815185546875000e+00,1.112895369529724121e+00,1.249392330646514893e-01
1.777963256835937500e+02,8.282835006713867188e+00,9.144499778747558594e+00,1.108765363693237305e+00,1.230763271450996399e-01
1.782971649169921875e+02,8.283151626586914062e+00,9.147244453430175781e+00,1.106229424476623535e+00,1.212011873722076416e-01
1.787980041503906250e+02,8.282892227172851562e+00,9.150044441223144531e+00,1.105006694793701172e+00,1.193126142024993896e-01
1.792988281250000000e+02,8.282150268554687500e+00,9.152890205383300781e+00,1.104871273040771484e+00,1.174156665802001953e-01
1.797996673583984375e+02,8.281030654907226562e+00,9.155759811401367188e+00,1.105598807334899902e+00,1.155189499258995056e-01
1.803005065917968750e+02,8.279591560363769531e+00,9.158643722534179688e+00,1.107049584388732910e+00,1.136346235871315002e-01
1.808013305664062500e+02,8.277892112731933594e+00,9.161522865295410156e+00,1.109082221984863281e+00,1.117765977978706360e-01
1.813021697998046875e+02,8.276013374328613281e+00,9.164359092712402344e+00,1.111554384231567383e+00,1.099552512168884277e-01
1.818030090332031250e+02,8.273981094360351562e+00,9.167151451110839844e+00,1.114379167556762695e+00,1.081832051277160645e-01
1.823038330078125000e+02,8.271839141845703125e+00,9.169877052307128906e+00,1.117472767829895020e+00,1.064701974391937256e-01
1.828046722412109375e+02,8.269651412963867188e+00,9.172512054443359375e+00,1.120732188224792480e+00,1.048221960663795471e-01
1.833055114746093750e+02,8.267419815063476562e+00,9.175052642822265625e+00,1.124118924140930176e+00,1.032484397292137146e-01
1.838063507080078125e+02,8.265183448791503906e+00,9.177489280700683594e+00,1.127564787864685059e+00,1.017515063285827637e-01
1.843071746826171875e+02,8.262954711914062500e+00,9.179817199707031250e+00,1.131037592887878418e+00,1.003355309367179871e-01
1.848080139160156250e+02,8.260786056518554688e+00,9.182019233703613281e+00,1.134460926055908203e+00,9.900040179491043091e-02
1.853088531494140625e+02,8.258659362792968750e+00,9.184103012084960938e+00,1.137841582298278809e+00,9.774758666753768921e-02
1.858096771240234375e+02,8.256591796875000000e+00,9.186066627502441406e+00,1.141150951385498047e+00,9.657616168260574341e-02
1.863105163574218750e+02,8.254619598388671875e+00,9.187901496887207031e+00,1.144332528114318848e+00,9.548321366310119629e-02
1.868113555908203125e+02,8.252721786499023438e+00,9.189620018005371094e+00,1.147404551506042480e+00,9.446796029806137085e-02
1.873121795654296875e+02,8.250905036926269531e+00,9.191226005554199219e+00,1.150357723236083984e+00,9.352723509073257446e-02
1.878130187988281250e+02,8.249204635620117188e+00,9.192709922790527344e+00,1.153144598007202148e+00,9.265650808811187744e-02
1.883138580322265625e+02,8.247587203979492188e+00,9.194089889526367188e+00,1.155794858932495117e+00,9.185384958982467651e-02
1.888146972656250000e+02,8.246066093444824219e+00,9.195363044738769531e+00,1.158298015594482422e+00,9.111451357603073120e-02
1.893155212402343750e+02,8.244630813598632812e+00,9.196542739868164062e+00,1.160663008689880371e+00,9.043559432029724121e-02
1.898163604736328125e+02,8.243311882019042969e+00,9.197620391845703125e+00,1.162850618362426758e+00,8.981253206729888916e-02
1.903171997070312500e+02,8.242074966430664062e+00,9.198614120483398438e+00,1.164901852607727051e+00,8.924213051795959473e-02
1.908180236816406250e+02,8.754312515258789062e+00,8.626064300537109375e+00,4.264184534549713135e-01,8.069807291030883789e-01
1.913188629150390625e+02,8.585417747497558594e+00,8.862182617187500000e+00,6.582450866699218750e-01,4.322925806045532227e-01
1.918197021484375000e+02,8.480505943298339844e+00,8.968037605285644531e+00,8.048104047775268555e-01,2.926113903522491455e-01
1.923205413818359375e+02,8.429737091064453125e+00,9.023146629333496094e+00,8.800233006477355957e-01,2.314434051513671875e-01
1.928213653564453125e+02,8.402249336242675781e+00,9.056895256042480469e+00,9.229447841644287109e-01,1.985601484775543213e-01
1.933222045898437500e+02,8.383806228637695312e+00,9.081459999084472656e+00,9.526705145835876465e-01,1.767563819885253906e-01
1.938230438232421875e+02,8.369301795959472656e+00,9.101192474365234375e+00,9.762906432151794434e-01,1.604072451591491699e-01
1.943238677978515625e+02,8.356962203979492188e+00,9.117705345153808594e+00,9.963889122009277344e-01,1.474567502737045288e-01
1.948247070312500000e+02,8.346125602722167969e+00,9.131714820861816406e+00,1.013990879058837891e+00,1.369526237249374390e-01
1.953255462646484375e+02,8.336489677429199219e+00,9.143677711486816406e+00,1.029618382453918457e+00,1.283345669507980347e-01
1.958263702392578125e+02,8.327877998352050781e+00,9.153923988342285156e+00,1.043578743934631348e+00,1.212100982666015625e-01
1.963272094726562500e+02,8.320181846618652344e+00,9.162708282470703125e+00,1.056069016456604004e+00,1.152816042304039001e-01
1.968280487060546875e+02,8.313285827636718750e+00,9.170261383056640625e+00,1.067284345626831055e+00,1.103209257125854492e-01
1.973288879394531250e+02,8.307113647460937500e+00,9.176767349243164062e+00,1.077348589897155762e+00,1.061473861336708069e-01
1.978297119140625000e+02,8.301582336425781250e+00,9.182384490966796875e+00,1.086395144462585449e+00,1.026188507676124573e-01
1.983305511474609375e+02,8.296648025512695312e+00,9.187233924865722656e+00,1.094492197036743164e+00,9.962113946676254272e-02
1.988313903808593750e+02,7.390666961669921875e+00,8.834966659545898438e+00,8.560910224914550781e+00,6.482002735137939453e-01
1.993322143554687500e+02,6.749445915222167969e+00,8.255147933959960938e+00,3.732126235961914062e+00,1.279002785682678223e+00
1.998330535888671875e+02,5.205602169036865234e+00,8.783078193664550781e+00,4.956607818603515625e+00,5.002970695495605469e-01
2.003338928222656250e+02,4.129857063293457031e+00,8.958307266235351562e+00,5.682035446166992188e+00,2.991791367530822754e-01
2.008347320556640625e+02,2.403964519500732422e+00,9.160605430603027344e+00,9.045828819274902344e+00,1.798344552516937256e-01
2.013355560302734375e+02,2.510711669921875000e+00,9.159874916076660156e+00,8.458103179931640625e+00,1.625450998544692993e-01
2.018363952636718750e+02,2.429488182067871094e+00,9.140806198120117188e+00,7.837720870971679688e+00,1.559454053640365601e-01
2.023372344970703125e+02,2.549637317657470703e+00,9.143033981323242188e+00,7.471210956573486328e+00,1.495790332555770874e-01
2.028380584716796875e+02,2.759123086929321289e+00,9.146424293518066406e+00,7.122319221496582031e+00,1.452790051698684692e-01
2.033388977050781250e+02,3.045588731765747070e+00,9.147328376770019531e+00,6.755605220794677734e+00,1.435075104236602783e-01
2.038397369384765625e+02,3.423810720443725586e+00,9.144946098327636719e+00,6.362302780151367188e+00,1.443411111831665039e-01
2.043405609130859375e+02,3.921876907348632812e+00,9.139036178588867188e+00,5.932453632354736328e+00,1.478796303272247314e-01
2.048414001464843750e+02,4.592183113098144531e+00,9.129656791687011719e+00,5.432543277740478516e+00,1.541222631931304932e-01
2.053422393798828125e+02,5.557394504547119141e+00,9.119310379028320312e+00,4.738430500030517578e+00,1.609198600053787231e-01
2.058430786132812500e+02,6.594314098358154297e+00,9.111840248107910156e+00,3.806506633758544922e+00,1.650652736425399780e-01
2.063439025878906250e+02,7.301985740661621094e+00,9.105991363525390625e+00,2.923422336578369141e+00,1.681251823902130127e-01
2.068447418212890625e+02,7.708374023437500000e+00,9.099651336669921875e+00,2.282401800155639648e+00,1.720531582832336426e-01
2.073455810546875000e+02,7.944831371307373047e+00,9.092638015747070312e+00,1.860489249229431152e+00,1.769957989454269409e-01
2.078464050292968750e+02,8.091202735900878906e+00,9.085539817810058594e+00,1.583590030670166016e+00,1.824107915163040161e-01
2.083472442626953125e+02,8.187453269958496094e+00,9.078948974609375000e+00,1.396508574485778809e+00,1.877111792564392090e-01
2.088480834960937500e+02,8.253787994384765625e+00,9.073339462280273438e+00,1.265994787216186523e+00,1.924235224723815918e-01
2.093489074707031250e+02,8.301064491271972656e+00,9.068989753723144531e+00,1.172508239746093750e+00,1.962056010961532593e-01
2.098497467041015625e+02,8.335504531860351562e+00,9.066061019897460938e+00,1.104294776916503906e+00,1.988361179828643799e-01
2.103505859375000000e+02,8.360862731933593750e+00,9.064626693725585938e+00,1.054046273231506348e+00,2.001986950635910034e-01
2.108514251708984375e+02,8.379543304443359375e+00,9.064677238464355469e+00,1.016970992088317871e+00,2.002634555101394653e-01
2.113522491455078125e+02,8.393166542053222656e+00,9.066150665283203125e+00,9.898393154144287109e-01,1.990691870450973511e-01
2.118530883789062500e+02,8.402870178222656250e+00,9.068930625915527344e+00,9.703467488288879395e-01,1.967054903507232666e-01
2.123539276123046875e+02,8.409481048583984375e+00,9.072905540466308594e+00,9.568333029747009277e-01,1.933009922504425049e-01
2.128547515869140625e+02,8.413621902465820312e+00,9.077926635742187500e+00,9.480496048927307129e-01,1.890071481466293335e-01
2.133555908203125000e+02,8.415786743164062500e+00,9.083827018737792969e+00,9.430081844329833984e-01,1.839870661497116089e-01
2.138564300537109375e+02,8.416364669799804688e+00,9.090457916259765625e+00,9.409527778625488281e-01,1.784093827009201050e-01
2.143572692871093750e+02,8.415672302246093750e+00,9.097664833068847656e+00,9.412677288055419922e-01,1.724378615617752075e-01
2.148580932617187500e+02,8.413970947265625000e+00,9.105291366577148438e+00,9.434505701065063477e-01,1.662253141403198242e-01
2.153589324951171875e+02,8.411480903625488281e+00,9.113183021545410156e+00,9.470781683921813965e-01,1.599094420671463013e-01
2.158597717285156250e+02,8.408379554748535156e+00,9.121218681335449219e+00,9.518216252326965332e-01,1.536114662885665894e-01
2.163605957031250000e+02,8.404824256896972656e+00,9.129279136657714844e+00,9.574031233787536621e-01,1.474332660436630249e-01
2.168614349365234375e+02,8.400941848754882812e+00,9.137249946594238281e+00,9.635733962059020996e-01,1.414531171321868896e-01
2.173622741699218750e+02,8.396839141845703125e+00,9.145052909851074219e+00,9.701650738716125488e-01,1.357341706752777100e-01
2.178630981445312500e+02,8.392598152160644531e+00,9.152615547180175781e+00,9.770171046257019043e-01,1.303197890520095825e-01
2.183639373779296875e+02,8.388299942016601562e+00,9.159871101379394531e+00,9.839915633201599121e-01,1.252365857362747192e-01
2.188647766113281250e+02,8.383996963500976562e+00,9.166789054870605469e+00,9.910044670104980469e-01,1.205000951886177063e-01
2.193656158447265625e+02,8.379736900329589844e+00,9.173336029052734375e+00,9.979658126831054688e-01,1.161122396588325500e-01
2.198664398193359375e+02,8.375558853149414062e+00,9.179499626159667969e+00,1.004820823669433594e+00,1.120697185397148132e-01
2.203672790527343750e+02,8.371498107910156250e+00,9.185262680053710938e+00,1.011499881744384766e+00,1.083597764372825623e-01
2.208681182861328125e+02,8.367570877075195312e+00,9.190633773803710938e+00,1.017979979515075684e+00,1.049682945013046265e-01
2.213689422607421875e+02,8.363794326782226562e+00,9.195624351501464844e+00,1.024238467216491699e+00,1.018770039081573486e-01
2.218697814941406250e+02,8.360193252563476562e+00,9.200229644775390625e+00,1.030220508575439453e+00,9.906491637229919434e-02
2.223706207275390625e+02,8.356760978698730469e+00,9.204474449157714844e+00,1.035939574241638184e+00,9.651266783475875854e-02
2.228714599609375000e+02,8.353511810302734375e+00,9.208383560180664062e+00,1.041373968124389648e+00,9.420055896043777466e-02
2.233722839355468750e+02,8.350438117980957031e+00,9.211965560913085938e+00,1.046529293060302734e+00,9.210834652185440063e-02
2.238731231689453125e+02,8.347560882568359375e+00,9.215238571166992188e+00,1.051366686820983887e+00,9.021649509668350220e-02
2.243739624023437500e+02,8.344861984252929688e+00,9.218232154846191406e+00,1.055927991867065430e+00,8.850800991058349609e-02
2.248747863769531250e+02,8.342333793640136719e+00,9.220963478088378906e+00,1.060205936431884766e+00,8.696696162223815918e-02
2.253756256103515625e+02,8.339993476867675781e+00,9.223443031311035156e+00,1.064181804656982422e+00,8.557643741369247437e-02
2.258764648437500000e+02,8.337814331054687500e+00,9.225700378417968750e+00,1.067892789840698242e+00,8.432339131832122803e-02
2.263772888183593750e+02,8.335789680480957031e+00,9.227753639221191406e+00,1.071349024772644043e+00,8.319464325904846191e-02
2.268781280517578125e+02,8.333932876586914062e+00,9.229610443115234375e+00,1.074526071548461914e+00,8.217773586511611938e-02
2.273789672851562500e+02,8.332215309143066406e+00,9.231291770935058594e+00,1.077473044395446777e+00,8.126288652420043945e-02
2.278798065185546875e+02,8.330637931823730469e+00,9.232816696166992188e+00,1.080181956291198730e+00,8.043965697288513184e-02
2.283806304931640625e+02,8.329180717468261719e+00,9.234193801879882812e+00,1.082687973976135254e+00,7.969958335161209106e-02
2.288814697265625000e+02,8.327865600585937500e+00,9.235436439514160156e+00,1.084961652755737305e+00,7.903376966714859009e-02
2.293823089599609375e+02,8.326653480529785156e+00,9.236557960510253906e+00,1.087055921554565430e+00,7.843557000160217285e-02
2.298831329345703125e+02,6.767556667327880859e+00,9.046031951904296875e+00,8.756279945373535156e+00,3.637423813343048096e-01
2.303839721679687500e+02,6.428951263427734375e+00,9.154039382934570312e+00,8.961464881896972656e+00,2.567432224750518799e-01
2.308848114013671875e+02,6.607190132141113281e+00,9.279523849487304688e+00,9.262273788452148438e+00,1.687454879283905029e-01
2.313856353759765625e+02,2.576026678085327148e+00,9.335018157958984375e+00,8.995098114013671875e+00,8.931489288806915283e-02
2.318864746093750000e+02,2.507026433944702148e+00,9.292454719543457031e+00,8.256641387939453125e+00,8.558344095945358276e-02
2.323873138427734375e+02,2.729109764099121094e+00,9.272070884704589844e+00,7.606062889099121094e+00,8.638617396354675293e-02
2.328881530761718750e+02,3.146632194519042969e+00,9.257560729980468750e+00,6.978282928466796875e+00,8.902504295110702515e-02
2.333889770507812500e+02,4.119843959808349609e+00,9.245813369750976562e+00,6.199483871459960938e+00,9.150593727827072144e-02
2.338898162841796875e+02,5.800238609313964844e+00,9.239488601684570312e+00,4.957506656646728516e+00,9.035522490739822388e-02
2.343906555175781250e+02,6.975091457366943359e+00,9.236678123474121094e+00,3.657986164093017578e+00,8.838129043579101562e-02
2.348914794921875000e+02,7.552544116973876953e+00,9.233241081237792969e+00,2.753572940826416016e+00,8.801320940256118774e-02
2.353923187255859375e+02,7.944196701049804688e+00,9.247378349304199219e+00,2.040713787078857422e+00,8.292621374130249023e-02
2.358931579589843750e+02,8.068769454956054688e+00,9.237608909606933594e+00,1.764558672904968262e+00,8.628640323877334595e-02
2.363939971923828125e+02,8.152541160583496094e+00,9.227300643920898438e+00,1.568568468093872070e+00,9.006934612989425659e-02
2.368948211669921875e+02,8.213232994079589844e+00,9.219423294067382812e+00,1.425916552543640137e+00,9.348682314157485962e-02
2.373956604003906250e+02,8.257509231567382812e+00,9.212512969970703125e+00,1.321332812309265137e+00,9.681372344493865967e-02
2.378964996337890625e+02,8.290651321411132812e+00,9.206352233886718750e+00,1.243091225624084473e+00,1.000061631202697754e-01
2.383973236083984375e+02,8.316041946411132812e+00,9.200959205627441406e+00,1.183482408523559570e+00,1.029604673385620117e-01
2.388981628417968750e+02,8.335817337036132812e+00,9.196375846862792969e+00,1.137441754341125488e+00,1.055754795670509338e-01
2.393990020751953125e+02,8.351349830627441406e+00,9.192659378051757812e+00,1.101623415946960449e+00,1.077709048986434937e-01
2.398998260498046875e+02,8.363563537597656250e+00,9.189827919006347656e+00,1.073684692382812500e+00,1.094911247491836548e-01
2.404006652832031250e+02,8.373136520385742188e+00,9.187862396240234375e+00,1.051915407180786133e+00,1.107063367962837219e-01
2.409015045166015625e+02,8.380540847778320312e+00,9.186744689941406250e+00,1.035094857215881348e+00,1.114131435751914978e-01
2.414023437500000000e+02,8.386158943176269531e+00,9.186420440673828125e+00,1.022268295288085938e+00,1.116289868950843811e-01
2.419031677246093750e+02,8.390285491943359375e+00,9.186820983886718750e+00,1.012701749801635742e+00,1.113884523510932922e-01
2.424040069580078125e+02,8.393179893493652344e+00,9.187857627868652344e+00,1.005787611007690430e+00,1.107385978102684021e-01
2.429048461914062500e+02,8.395030975341796875e+00,9.189456939697265625e+00,1.001067161560058594e+00,1.097344383597373962e-01
2.434056701660156250e+02,8.396018028259277344e+00,9.191533088684082031e+00,9.981465339660644531e-01,1.084366291761398315e-01
2.439065093994140625e+02,8.396299362182617188e+00,9.193985939025878906e+00,9.966782927513122559e-01,1.069022864103317261e-01
2.444073486328125000e+02,8.788891792297363281e+00,8.654025077819824219e+00,3.959538936614990234e-01,7.682088613510131836e-01
2.449081878662109375e+02,8.645380020141601562e+00,8.924201011657714844e+00,6.215130686759948730e-01,3.821618556976318359e-01
2.454090118408203125e+02,8.547871589660644531e+00,9.023126602172851562e+00,7.590292692184448242e-01,2.581762373447418213e-01
2.459098510742187500e+02,8.504536628723144531e+00,9.072003364562988281e+00,8.238793611526489258e-01,2.066337913274765015e-01
2.464106903076171875e+02,8.483262062072753906e+00,9.100680351257324219e+00,8.576506972312927246e-01,1.799812763929367065e-01
2.469115142822265625e+02,8.469931602478027344e+00,9.121414184570312500e+00,8.797704577445983887e-01,1.623829305171966553e-01
2.474123535156250000e+02,8.459669113159179688e+00,9.138390541076660156e+00,8.971172571182250977e-01,1.488675028085708618e-01
2.479131927490234375e+02,8.450884819030761719e+00,9.153057098388671875e+00,9.120289087295532227e-01,1.377741396427154541e-01
2.484140167236328125e+02,8.443029403686523438e+00,9.165959358215332031e+00,9.253402948379516602e-01,1.284341365098953247e-01
2.489148559570312500e+02,8.435900688171386719e+00,9.177365303039550781e+00,9.373949766159057617e-01,1.204898878931999207e-01
2.494156951904296875e+02,8.429391860961914062e+00,9.187467575073242188e+00,9.483890533447265625e-01,1.137001588940620422e-01
2.499165344238281250e+02,8.423438072204589844e+00,9.196420669555664062e+00,9.584456682205200195e-01,1.078781560063362122e-01
2.504173583984375000e+02,8.417987823486328125e+00,9.204355239868164062e+00,9.676662683486938477e-01,1.028701886534690857e-01
2.509181976318359375e+02,8.413006782531738281e+00,9.211379051208496094e+00,9.761061668395996094e-01,9.854888916015625000e-02
2.514190368652343750e+02,8.408444404602050781e+00,9.217610359191894531e+00,9.838544726371765137e-01,9.480983763933181763e-02
2.519198608398437500e+02,8.404267311096191406e+00,9.223136901855468750e+00,9.909731745719909668e-01,9.156540036201477051e-02
2.524207000732421875e+02,8.400463104248046875e+00,9.228036880493164062e+00,9.974807500839233398e-01,8.874141424894332886e-02
2.529215393066406250e+02,8.396980285644531250e+00,9.232390403747558594e+00,1.003451585769653320e+00,8.627762645483016968e-02
2.534223632812500000e+02,8.393796920776367188e+00,9.236260414123535156e+00,1.008928060531616211e+00,8.412350714206695557e-02
2.539232025146484375e+02,8.390910148620605469e+00,9.239691734313964844e+00,1.013915419578552246e+00,8.223450183868408203e-02
2.544240417480468750e+02,8.388273239135742188e+00,9.242747306823730469e+00,1.018480539321899414e+00,8.057589083909988403e-02
2.549248809814453125e+02,8.385877609252929688e+00,9.245467185974121094e+00,1.022645592689514160e+00,7.911643385887145996e-02
2.554257049560546875e+02,8.383695602416992188e+00,9.247891426086425781e+00,1.026448965072631836e+00,7.783056795597076416e-02
