time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10
6.360601043701171875e+01,8.086241722106933594e+00,8.530407905578613281e+00,7.472145080566406250e+00,3.456477522850036621e-01,5.885344505310058594e+00,5.231099605560302734e+00,1.437486410140991211e+00,7.639883160591125488e-01,4.466673851013183594e+00,4.287288188934326172e+00,4.992683887481689453e+00
6.410684204101562500e+01,8.126544952392578125e+00,8.562526702880859375e+00,7.346930027008056641e+00,3.399979770183563232e-01,5.900182723999023438e+00,5.235568523406982422e+00,1.365131258964538574e+00,6.966505646705627441e-01,4.145562171936035156e+00,4.272660255432128906e+00,4.990581989288330078e+00
6.460768127441406250e+01,8.143214225769042969e+00,8.585301399230957031e+00,7.479059696197509766e+00,3.238461315631866455e-01,6.418566226959228516e+00,4.886800289154052734e+00,1.335996627807617188e+00,6.579028964042663574e-01,3.998897314071655273e+00,3.833192348480224609e+00,5.419640541076660156e+00
6.510851287841796875e+01,8.159810066223144531e+00,8.606252670288085938e+00,7.380397319793701172e+00,3.190658390522003174e-01,6.097826480865478516e+00,5.209165096282958984e+00,1.294706344604492188e+00,6.085940003395080566e-01,3.728507995605468750e+00,4.096565246582031250e+00,5.061388015747070312e+00
6.560935211181640625e+01,8.165744781494140625e+00,8.623815536499023438e+00,7.417941570281982422e+00,3.134392797946929932e-01,6.023623466491699219e+00,5.259894847869873047e+00,1.269236207008361816e+00,5.722921490669250488e-01,3.545301675796508789e+00,4.154904842376708984e+00,4.990467548370361328e+00
6.611018371582031250e+01,8.162905693054199219e+00,8.637310028076171875e+00,7.488664150238037109e+00,3.078652918338775635e-01,6.008970260620117188e+00,5.269001960754394531e+00,1.253579139709472656e+00,5.452154278755187988e-01,3.388270854949951172e+00,4.165897369384765625e+00,4.977587223052978516e+00
6.661101531982421875e+01,8.151663780212402344e+00,8.646729469299316406e+00,7.584544658660888672e+00,3.024755120277404785e-01,6.009735107421875000e+00,5.271300315856933594e+00,1.245928645133972168e+00,5.260897278785705566e-01,3.250677824020385742e+00,4.164021015167236328e+00,4.975172042846679688e+00
6.711185455322265625e+01,8.131795883178710938e+00,8.652061462402343750e+00,7.713190078735351562e+00,2.972511649131774902e-01,6.015572547912597656e+00,5.273126602172851562e+00,1.245505332946777344e+00,5.144705772399902344e-01,3.133483409881591797e+00,4.157675743103027344e+00,4.974277973175048828e+00
6.761268615722656250e+01,8.103844642639160156e+00,8.653849601745605469e+00,7.845334529876708984e+00,2.924357950687408447e-01,6.023490428924560547e+00,5.275353908538818359e+00,1.250588178634643555e+00,5.079829692840576172e-01,3.022425174713134766e+00,4.149430751800537109e+00,4.973366260528564453e+00
6.811352539062500000e+01,8.067501068115234375e+00,8.652211189270019531e+00,7.970123291015625000e+00,2.880654036998748779e-01,6.032307147979736328e+00,5.277920722961425781e+00,1.261108398437500000e+00,5.054513812065124512e-01,2.912970781326293945e+00,4.140345096588134766e+00,4.972290992736816406e+00
6.861435699462890625e+01,8.022231101989746094e+00,8.647190093994140625e+00,8.081581115722656250e+00,2.841398119926452637e-01,6.041442871093750000e+00,5.280660629272460938e+00,1.277491450309753418e+00,5.060096979141235352e-01,2.803223848342895508e+00,4.130973339080810547e+00,4.971101760864257812e+00
6.911518859863281250e+01,7.967315196990966797e+00,8.638736724853515625e+00,8.179464340209960938e+00,2.806180715560913086e-01,6.050560474395751953e+00,5.283448696136474609e+00,1.300562143325805664e+00,5.091994404792785645e-01,2.693621158599853516e+00,4.121634960174560547e+00,4.969867706298828125e+00
6.961602783203125000e+01,7.902036190032958984e+00,8.626741409301757812e+00,8.264488220214843750e+00,2.774550318717956543e-01,6.059463024139404297e+00,5.286204338073730469e+00,1.331396102905273438e+00,5.147327184677124023e-01,2.584847927093505859e+00,4.112524986267089844e+00,4.968631267547607422e+00
7.011685943603515625e+01,7.825710296630859375e+00,8.611030578613281250e+00,8.337497711181640625e+00,2.746034562587738037e-01,6.068027496337890625e+00,5.288867950439453125e+00,1.371310114860534668e+00,5.224745869636535645e-01,2.477509737014770508e+00,4.103757381439208984e+00,4.967418670654296875e+00
7.061769866943359375e+01,7.729596138000488281e+00,8.601937294006347656e+00,8.623075485229492188e+00,2.626311182975769043e-01,6.565235614776611328e+00,5.036281585693359375e+00,1.429242014884948730e+00,5.387461781501770020e-01,2.451910972595214844e+00,3.640327215194702148e+00,5.372348785400390625e+00
7.111853027343750000e+01,7.631345272064208984e+00,8.565565109252929688e+00,8.505941390991210938e+00,2.605985701084136963e-01,6.259451866149902344e+00,5.273021697998046875e+00,1.496686697006225586e+00,5.549722909927368164e-01,2.298211812973022461e+00,3.920292615890502930e+00,5.028204917907714844e+00
7.161936187744140625e+01,7.520404815673828125e+00,8.532884597778320312e+00,8.505432128906250000e+00,2.586965262889862061e-01,6.176162719726562500e+00,5.311719894409179688e+00,1.574599027633666992e+00,5.702395439147949219e-01,2.185585021972656250e+00,3.996123552322387695e+00,4.966223239898681641e+00
7.212020111083984375e+01,7.398736476898193359e+00,8.496559143066406250e+00,8.522670745849609375e+00,2.568844854831695557e-01,6.149423122406005859e+00,5.315040588378906250e+00,1.667389035224914551e+00,5.879623889923095703e-01,2.083635091781616211e+00,4.021136760711669922e+00,4.956726551055908203e+00
7.262103271484375000e+01,7.267925739288330078e+00,8.455154418945312500e+00,8.540873527526855469e+00,2.551617622375488281e-01,6.139323711395263672e+00,5.313350677490234375e+00,1.776947021484375000e+00,6.089681386947631836e-01,1.987166523933410645e+00,4.030704021453857422e+00,4.956337451934814453e+00
7.312187194824218750e+01,7.130037307739257812e+00,8.407843589782714844e+00,8.555073738098144531e+00,2.535245120525360107e-01,6.135647296905517578e+00,5.311962604522705078e+00,1.904256939888000488e+00,6.338809132575988770e-01,1.894564151763916016e+00,4.034117221832275391e+00,4.956999301910400391e+00
7.362270355224609375e+01,6.987323760986328125e+00,8.354009628295898438e+00,8.562780380249023438e+00,2.519769668579101562e-01,6.135037422180175781e+00,5.311399936676025391e+00,2.049320936203002930e+00,6.634890437126159668e-01,1.804972529411315918e+00,4.034533500671386719e+00,4.957409858703613281e+00
7.412354278564453125e+01,6.842620849609375000e+00,8.293309211730957031e+00,8.563128471374511719e+00,2.505390942096710205e-01,6.136039257049560547e+00,5.311446189880371094e+00,2.210770130157470703e+00,6.987416148185729980e-01,1.717929482460021973e+00,4.033365726470947266e+00,4.957508563995361328e+00
7.462437438964843750e+01,6.698527336120605469e+00,8.225568771362304688e+00,8.555422782897949219e+00,2.492533028125762939e-01,6.137887001037597656e+00,5.311854839324951172e+00,2.385773658752441406e+00,7.408335804939270020e-01,1.632981896400451660e+00,4.031365871429443359e+00,4.957389831542968750e+00
7.512520599365234375e+01,6.557815074920654297e+00,8.151021957397460938e+00,8.539953231811523438e+00,2.481871247291564941e-01,6.140141963958740234e+00,5.312459468841552734e+00,2.570083856582641602e+00,7.910839915275573730e-01,1.549804687500000000e+00,4.028969764709472656e+00,4.957150459289550781e+00
7.562604522705078125e+01,6.422795772552490234e+00,8.070148468017578125e+00,8.517484664916992188e+00,2.474293112754821777e-01,6.142552375793457031e+00,5.313157558441162109e+00,2.758602619171142578e+00,8.509210944175720215e-01,1.468074440956115723e+00,4.026430130004882812e+00,4.956849575042724609e+00
7.612687683105468750e+01,6.295571804046630859e+00,7.983956813812255859e+00,8.491624832153320312e+00,2.470912933349609375e-01,6.144971847534179688e+00,5.313881874084472656e+00,2.946154594421386719e+00,9.216419458389282227e-01,1.387860536575317383e+00,4.023892879486083984e+00,4.956520080566406250e+00
7.662771606445312500e+01,6.177889823913574219e+00,7.893893718719482422e+00,8.466250419616699219e+00,2.472476065158843994e-01,6.147312641143798828e+00,5.314599990844726562e+00,3.128338336944580078e+00,1.004223823547363281e+00,1.309221386909484863e+00,4.021444320678710938e+00,4.956191539764404297e+00
7.712854766845703125e+01,6.068038463592529297e+00,7.797908306121826172e+00,8.441219329833984375e+00,2.479537576436996460e-01,6.149533271789550781e+00,5.315286159515380859e+00,3.303817272186279297e+00,1.097207546234130859e+00,1.231748700141906738e+00,4.019126892089843750e+00,4.955867767333984375e+00
7.762937927246093750e+01,5.965491294860839844e+00,7.695199489593505859e+00,8.416697502136230469e+00,2.490876317024230957e-01,6.151609420776367188e+00,5.315935134887695312e+00,3.470684766769409180e+00,1.198435425758361816e+00,1.155608177185058594e+00,4.016967296600341797e+00,4.955562114715576172e+00
7.813021850585937500e+01,5.870809078216552734e+00,7.587149143218994141e+00,8.392689704895019531e+00,2.503151297569274902e-01,6.153531551361083984e+00,5.316538810729980469e+00,3.625989198684692383e+00,1.306046962738037109e+00,1.081659913063049316e+00,4.014971256256103516e+00,4.955276966094970703e+00
7.863105010986328125e+01,5.784467697143554688e+00,7.475882053375244141e+00,8.368653297424316406e+00,2.512422800064086914e-01,6.155300617218017578e+00,5.317092895507812500e+00,3.767110824584960938e+00,1.417882323265075684e+00,1.011622309684753418e+00,4.013136863708496094e+00,4.955010414123535156e+00
7.913188934326171875e+01,5.707175731658935547e+00,7.364494323730468750e+00,8.344172477722167969e+00,2.516099512577056885e-01,6.156917572021484375e+00,5.317603111267089844e+00,3.892662763595581055e+00,1.531755805015563965e+00,9.483215212821960449e-01,4.011464118957519531e+00,4.954767704010009766e+00
7.963272094726562500e+01,5.638745307922363281e+00,7.255015373229980469e+00,8.317773818969726562e+00,2.516609132289886475e-01,6.158394813537597656e+00,5.318064212799072266e+00,4.002636909484863281e+00,1.645886898040771484e+00,8.950387835502624512e-01,4.009938240051269531e+00,4.954545021057128906e+00
8.013355255126953125e+01,5.578973770141601562e+00,7.149588584899902344e+00,8.288378715515136719e+00,2.521968185901641846e-01,6.159735202789306641e+00,5.318486213684082031e+00,4.098058223724365234e+00,1.759458303451538086e+00,8.553011417388916016e-01,4.008551597595214844e+00,4.954341411590576172e+00
8.063439178466796875e+01,5.527106285095214844e+00,7.049262046813964844e+00,8.254581451416015625e+00,2.545443773269653320e-01,6.160956382751464844e+00,5.318871498107910156e+00,4.180621623992919922e+00,1.872744917869567871e+00,8.324307203292846680e-01,4.007290363311767578e+00,4.954157352447509766e+00
8.113522338867187500e+01,5.482019424438476562e+00,6.954018115997314453e+00,8.214587211608886719e+00,2.604219615459442139e-01,6.162064552307128906e+00,5.319220066070556641e+00,4.252363204956054688e+00,1.987083196640014648e+00,8.298265933990478516e-01,4.006143569946289062e+00,4.953985214233398438e+00
8.163606262207031250e+01,5.442860126495361328e+00,6.863916397094726562e+00,8.166872978210449219e+00,2.719306647777557373e-01,6.163070201873779297e+00,5.319540500640869141e+00,4.315400600433349609e+00,2.104833364486694336e+00,8.521677851676940918e-01,4.005099296569824219e+00,4.953830718994140625e+00
8.213689422607421875e+01,5.408325672149658203e+00,6.777225017547607422e+00,8.108335494995117188e+00,2.920351028442382812e-01,6.163985729217529297e+00,5.319828987121582031e+00,4.371869087219238281e+00,2.229488134384155273e+00,9.070605635643005371e-01,4.004149436950683594e+00,4.953686237335205078e+00
8.263772583007812500e+01,5.377423286437988281e+00,6.692251205444335938e+00,8.034653663635253906e+00,3.256078362464904785e-01,6.164816379547119141e+00,5.320095062255859375e+00,4.423957824707031250e+00,2.366616249084472656e+00,1.009065389633178711e+00,4.003283977508544922e+00,4.953553199768066406e+00
8.313856506347656250e+01,5.348865032196044922e+00,6.605421543121337891e+00,7.937316894531250000e+00,3.820512592792510986e-01,6.165574073791503906e+00,5.320338726043701172e+00,4.474199295043945312e+00,2.525634527206420898e+00,1.187024712562561035e+00,4.002492427825927734e+00,4.953430652618408203e+00
8.363939666748046875e+01,5.320845603942871094e+00,6.509935379028320312e+00,7.799627780914306641e+00,4.812372922897338867e-01,6.166268348693847656e+00,5.320563316345214844e+00,4.525951862335205078e+00,2.723120450973510742e+00,1.497985839843750000e+00,4.001763820648193359e+00,4.953311443328857422e+00
8.414023590087890625e+01,5.291132450103759766e+00,6.395307064056396484e+00,7.593506336212158203e+00,6.656327247619628906e-01,6.166906356811523438e+00,5.320776462554931641e+00,4.583728790283203125e+00,2.985008001327514648e+00,2.035047054290771484e+00,4.001088142395019531e+00,4.953198909759521484e+00
8.464106750488281250e+01,5.242196559906005859e+00,6.182826519012451172e+00,7.284754753112792969e+00,9.074174165725708008e-01,5.062639713287353516e+00,5.059879302978515625e+00,4.626173496246337891e+00,3.186586141586303711e+00,2.454599142074584961e+00,4.976414680480957031e+00,4.979381084442138672e+00
8.514190673828125000e+01,5.211399078369140625e+00,6.038682937622070312e+00,6.934956550598144531e+00,1.440724253654479980e+00,5.563061714172363281e+00,5.096963882446289062e+00,4.699081897735595703e+00,3.580003738403320312e+00,3.348311185836791992e+00,4.563284397125244141e+00,5.055343151092529297e+00
8.564273834228515625e+01,5.176216602325439453e+00,5.872705459594726562e+00,6.566487789154052734e+00,2.149461269378662109e+00,5.809045314788818359e+00,5.173688888549804688e+00,4.770974636077880859e+00,3.959815263748168945e+00,4.063664913177490234e+00,4.346262931823730469e+00,5.032911300659179688e+00
8.614356994628906250e+01,5.141989231109619141e+00,5.711001396179199219e+00,6.245123863220214844e+00,2.836018323898315430e+00,5.950164318084716797e+00,5.229929924011230469e+00,4.829805850982666016e+00,4.253491878509521484e+00,4.487023830413818359e+00,4.213795185089111328e+00,5.005063056945800781e+00
8.664440917968750000e+01,5.112295627593994141e+00,5.569124221801757812e+00,5.983308792114257812e+00,3.385477304458618164e+00,6.035363674163818359e+00,5.265716552734375000e+00,4.874059200286865234e+00,4.462162494659423828e+00,4.718669414520263672e+00,4.131392002105712891e+00,4.985404014587402344e+00
8.714524078369140625e+01,5.087949275970458984e+00,5.450838088989257812e+00,5.773519992828369141e+00,3.792590618133544922e+00,6.087504863739013672e+00,5.287737369537353516e+00,4.906624317169189453e+00,4.608899116516113281e+00,4.847315788269042969e+00,4.080081462860107422e+00,4.972905635833740234e+00
8.764608001708984375e+01,5.068555355072021484e+00,5.354975700378417969e+00,5.606659412384033203e+00,4.089347362518310547e+00,6.119520664215087891e+00,5.301192760467529297e+00,4.930680751800537109e+00,4.713772773742675781e+00,4.921751499176025391e+00,4.048236370086669922e+00,4.965183734893798828e+00
8.814691162109375000e+01,7.610917091369628906e+00,8.068769454956054688e+00,8.922360420227050781e+00,2.457973361015319824e-01,6.121193408966064453e+00,5.330880641937255859e+00,1.755309939384460449e+00,1.105181336402893066e+00,9.920845180749893188e-02,4.088540554046630859e+00,4.954024314880371094e+00
8.864774322509765625e+01,6.246338367462158203e+00,7.784849643707275391e+00,8.837348937988281250e+00,1.681288123130798340e+00,5.976574420928955078e+00,5.310398578643798828e+00,6.286596298217773438e+00,1.795441269874572754e+00,1.700640618801116943e-01,4.178004264831542969e+00,4.924624443054199219e+00
8.914858245849609375e+01,7.299115657806396484e+00,7.934519290924072266e+00,8.847832679748535156e+00,1.172095656394958496e+00,5.915111064910888672e+00,5.253530979156494141e+00,2.688868999481201172e+00,1.432966470718383789e+00,1.532849818468093872e-01,4.243864059448242188e+00,4.974204063415527344e+00
8.964941406250000000e+01,7.612462997436523438e+00,8.097220420837402344e+00,8.898118019104003906e+00,6.973112225532531738e-01,5.940786838531494141e+00,5.248775959014892578e+00,1.754097342491149902e+00,1.146456837654113770e+00,1.432190090417861938e-01,4.223406791687011719e+00,4.985487937927246094e+00
9.015025329589843750e+01,7.645910263061523438e+00,8.186842918395996094e+00,8.944126129150390625e+00,4.191870987415313721e-01,5.978147506713867188e+00,5.257847309112548828e+00,1.601284027099609375e+00,9.815410375595092773e-01,1.377970725297927856e-01,4.189011573791503906e+00,4.983986854553222656e+00
9.065108489990234375e+01,7.610267162322998047e+00,8.227210998535156250e+00,8.976624488830566406e+00,2.979472577571868896e-01,6.011044979095458984e+00,5.268511295318603516e+00,1.616298675537109375e+00,9.011629223823547363e-01,1.331660896539688110e-01,4.157513618469238281e+00,4.979531288146972656e+00
9.115191650390625000e+01,7.569259643554687500e+00,8.249938964843750000e+00,9.004073143005371094e+00,2.514314651489257812e-01,6.037332057952880859e+00,5.277670383453369141e+00,1.689305782318115234e+00,8.518601655960083008e-01,1.344276070594787598e-01,4.131790637969970703e+00,4.975171566009521484e+00
9.165275573730468750e+01,7.617836952209472656e+00,8.311098098754882812e+00,9.060079574584960938e+00,2.304592579603195190e-01,6.237356662750244141e+00,5.199885845184326172e+00,1.859240531921386719e+00,7.619515657424926758e-01,1.499881744384765625e-01,3.952687740325927734e+00,5.106538772583007812e+00
9.215358734130859375e+01,7.572647571563720703e+00,8.326613426208496094e+00,9.073743820190429688e+00,2.232413589954376221e-01,6.138034343719482422e+00,5.285192489624023438e+00,2.100263357162475586e+00,7.524291276931762695e-01,1.555364578962326050e-01,4.035131931304931641e+00,4.989320755004882812e+00
9.265442657470703125e+01,7.543012142181396484e+00,8.351591110229492188e+00,9.091232299804687500e+00,2.193063050508499146e-01,6.118985652923583984e+00,5.301686763763427734e+00,2.481096744537353516e+00,7.421956658363342285e-01,1.629538238048553467e-01,4.050863265991210938e+00,4.966636180877685547e+00
9.315525817871093750e+01,7.522712230682373047e+00,8.384530067443847656e+00,9.108485221862792969e+00,2.165046781301498413e-01,6.117773056030273438e+00,5.305461406707763672e+00,3.071347475051879883e+00,7.412616610527038574e-01,1.708349734544754028e-01,4.051253318786621094e+00,4.962075710296630859e+00
9.365608978271484375e+01,7.528345584869384766e+00,8.435147285461425781e+00,9.126791000366210938e+00,2.139271944761276245e-01,6.120919704437255859e+00,5.307090282440185547e+00,4.043676853179931641e+00,7.542953491210937500e-01,1.792446076869964600e-01,4.047791481018066406e+00,4.960859775543212891e+00
9.415692901611328125e+01,7.580655574798583984e+00,8.521191596984863281e+00,9.150209426879882812e+00,2.111246585845947266e-01,6.125202655792236328e+00,5.308467388153076172e+00,5.384315967559814453e+00,7.970359325408935547e-01,1.885465681552886963e-01,4.043310165405273438e+00,4.960183143615722656e+00
9.465776062011718750e+01,7.776657104492187500e+00,8.705006599426269531e+00,9.192549705505371094e+00,2.075515091419219971e-01,6.129685401916503906e+00,5.309828281402587891e+00,6.806070327758789062e+00,9.542168974876403809e-01,1.992142498493194580e-01,4.038669586181640625e+00,4.959560394287109375e+00
9.515859985351562500e+01,7.821343898773193359e+00,9.276325225830078125e+00,9.432194709777832031e+00,1.932327002286911011e-01,6.134053230285644531e+00,5.311128616333007812e+00,7.193135738372802734e+00,3.762704849243164062e+00,2.173439413309097290e-01,4.034315109252929688e+00,4.958960533142089844e+00
9.565943145751953125e+01,3.357345104217529297e+00,9.736261367797851562e+00,9.935647010803222656e+00,4.096366882324218750e+00,6.133146762847900391e+00,5.317517757415771484e+00,1.090702891349792480e+00,5.766602158546447754e-01,9.944241523742675781e+00,4.036986827850341797e+00,4.953389644622802734e+00
9.616027069091796875e+01,3.434272527694702148e+00,9.531129837036132812e+00,9.884655952453613281e+00,4.467669010162353516e+00,6.136687278747558594e+00,5.318505287170410156e+00,1.288385629653930664e+00,4.048395752906799316e-01,9.891172409057617188e+00,4.033336162567138672e+00,4.953019142150878906e+00
9.666110229492187500e+01,3.496917009353637695e+00,9.417868614196777344e+00,9.859717369079589844e+00,4.564405918121337891e+00,6.140488147735595703e+00,5.319086074829101562e+00,1.366256833076477051e+00,4.091613590717315674e-01,9.858902931213378906e+00,4.029264926910400391e+00,4.952991962432861328e+00
9.716193389892578125e+01,3.606530666351318359e+00,9.401932716369628906e+00,9.861013412475585938e+00,4.539675235748291016e+00,6.144122600555419922e+00,5.319515705108642578e+00,1.393603086471557617e+00,4.394886195659637451e-01,9.854723930358886719e+00,4.025337696075439453e+00,4.953069686889648438e+00
9.766277313232421875e+01,3.746962070465087891e+00,9.449108123779296875e+00,9.878360748291015625e+00,4.408087730407714844e+00,6.147494792938232422e+00,5.319838523864746094e+00,1.401006817817687988e+00,5.099651217460632324e-01,9.870211601257324219e+00,4.021642208099365234e+00,4.953212738037109375e+00
9.816360473632812500e+01,3.901547908782958984e+00,9.576586723327636719e+00,9.912776947021484375e+00,3.525538444519042969e+00,6.151318550109863281e+00,5.319589138031005859e+00,1.420304775238037109e+00,1.120761156082153320e+00,9.904227256774902344e+00,4.017149448394775391e+00,4.953834533691406250e+00
9.866444396972656250e+01,4.561348438262939453e+00,9.618210792541503906e+00,9.911349296569824219e+00,4.143151938915252686e-01,6.155162334442138672e+00,5.318040847778320312e+00,1.890968799591064453e+00,2.173683881759643555e+00,9.878382682800292969e+00,4.012476921081542969e+00,4.955623626708984375e+00
9.916527557373046875e+01,6.114237785339355469e+00,9.274405479431152344e+00,9.628812789916992188e+00,1.430697888135910034e-01,6.157138347625732422e+00,5.318509578704833984e+00,5.302357673645019531e+00,5.159527778625488281e+00,3.944829106330871582e-01,4.010369300842285156e+00,4.955460548400878906e+00
9.966610717773437500e+01,6.187036037445068359e+00,8.995148658752441406e+00,9.446393966674804688e+00,1.539039760828018188e-01,6.158827304840087891e+00,5.319060802459716797e+00,5.732867717742919922e+00,5.173315525054931641e+00,3.806010782718658447e-01,4.008630752563476562e+00,4.955193519592285156e+00
1.001669464111328125e+02,6.156849861145019531e+00,8.789819717407226562e+00,9.313446998596191406e+00,1.600576639175415039e-01,6.160306930541992188e+00,5.319539546966552734e+00,5.893401145935058594e+00,5.229559421539306641e+00,3.927979767322540283e-01,4.007102012634277344e+00,4.954959869384765625e+00
1.006677780151367188e+02,6.031826972961425781e+00,8.388832092285156250e+00,9.108673095703125000e+00,1.682850122451782227e-01,6.161611557006835938e+00,5.319959640502929688e+00,5.712488174438476562e+00,4.525114059448242188e+00,4.079456627368927002e-01,4.005750179290771484e+00,4.954750537872314453e+00
1.011686172485351562e+02,5.744112968444824219e+00,7.875098228454589844e+00,8.913850784301757812e+00,1.811743080615997314e-01,6.162767410278320312e+00,5.320335865020751953e+00,5.143215179443359375e+00,3.439363002777099609e+00,4.473089575767517090e-01,4.004551887512207031e+00,4.954566955566406250e+00
1.016694488525390625e+02,5.605406284332275391e+00,7.571815490722656250e+00,8.780368804931640625e+00,1.957497447729110718e-01,6.163784027099609375e+00,5.320662975311279297e+00,4.960149765014648438e+00,3.204439640045166016e+00,5.023792386054992676e-01,4.003498077392578125e+00,4.954402446746826172e+00
1.021702804565429688e+02,5.517703056335449219e+00,7.348663330078125000e+00,8.663913726806640625e+00,2.163475751876831055e-01,6.164685249328613281e+00,5.320956230163574219e+00,4.880188465118408203e+00,3.150714397430419922e+00,5.779214501380920410e-01,4.002563476562500000e+00,4.954257011413574219e+00
1.026711196899414062e+02,5.454690933227539062e+00,7.166977882385253906e+00,8.550033569335937500e+00,2.472558468580245972e-01,6.165481567382812500e+00,5.321217536926269531e+00,4.841190814971923828e+00,3.167742967605590820e+00,6.878637671470642090e-01,4.001735687255859375e+00,4.954127788543701172e+00
1.031719512939453125e+02,5.405154705047607422e+00,7.006978511810302734e+00,8.427083969116210938e+00,2.962838113307952881e-01,6.166189193725585938e+00,5.321447372436523438e+00,4.822739601135253906e+00,3.229331493377685547e+00,8.595521450042724609e-01,4.000997066497802734e+00,4.954010009765625000e+00
1.036727905273437500e+02,5.364025592803955078e+00,6.858940601348876953e+00,8.281819343566894531e+00,3.808743655681610107e-01,6.166821479797363281e+00,5.321657180786132812e+00,4.819900512695312500e+00,3.343531370162963867e+00,1.154711723327636719e+00,4.000334739685058594e+00,4.953903675079345703e+00
1.041736221313476562e+02,5.324802398681640625e+00,6.701145172119140625e+00,8.081941604614257812e+00,5.432253479957580566e-01,6.167389869689941406e+00,5.321844577789306641e+00,4.831052303314208984e+00,3.532839298248291016e+00,1.702667713165283203e+00,3.999735116958618164e+00,4.953802585601806641e+00
1.046744537353515625e+02,5.281440258026123047e+00,6.507747173309326172e+00,7.780408382415771484e+00,8.714087605476379395e-01,6.167902946472167969e+00,5.322020053863525391e+00,4.857856750488281250e+00,3.823219299316406250e+00,2.635622262954711914e+00,3.999191284179687500e+00,4.953705787658691406e+00
1.051752929687500000e+02,5.231119155883789062e+00,6.265779495239257812e+00,7.366899967193603516e+00,1.449075341224670410e+00,6.168352127075195312e+00,5.322178840637207031e+00,4.891662597656250000e+00,4.153767585754394531e+00,3.671826362609863281e+00,3.998714685440063477e+00,4.953619003295898438e+00
1.056761245727539062e+02,5.180562973022460938e+00,6.009246349334716797e+00,6.916311740875244141e+00,2.197550296783447266e+00,6.168732166290283203e+00,5.322307586669921875e+00,4.919378757476806641e+00,4.414845466613769531e+00,4.352962017059326172e+00,3.998317003250122070e+00,4.953548908233642578e+00
1.061769638061523438e+02,5.137675762176513672e+00,5.782490253448486328e+00,6.508412361145019531e+00,2.909866333007812500e+00,6.169047832489013672e+00,5.322414875030517578e+00,4.939269542694091797e+00,4.588054180145263672e+00,4.692493915557861328e+00,3.997993707656860352e+00,4.953498363494873047e+00
1.066777954101562500e+02,5.104213237762451172e+00,5.600013256072998047e+00,6.171430110931396484e+00,3.468394994735717773e+00,6.169316768646240234e+00,5.322498798370361328e+00,4.953676223754882812e+00,4.701670646667480469e+00,4.852642536163330078e+00,3.997720956802368164e+00,4.953457832336425781e+00
1.071786346435546875e+02,5.078949928283691406e+00,5.459027290344238281e+00,5.904328823089599609e+00,3.874495983123779297e+00,6.169549942016601562e+00,5.322570800781250000e+00,4.964738845825195312e+00,4.780725955963134766e+00,4.932531833648681641e+00,3.997486114501953125e+00,4.953430652618408203e+00
1.076794662475585938e+02,5.059955596923828125e+00,5.351190567016601562e+00,5.695872306823730469e+00,4.164689064025878906e+00,6.169754981994628906e+00,5.322632312774658203e+00,4.973338603973388672e+00,4.837932586669921875e+00,4.974881172180175781e+00,3.997281551361083984e+00,4.953402042388916016e+00
1.081802978515625000e+02,5.045668125152587891e+00,5.269022941589355469e+00,5.534574508666992188e+00,4.373676776885986328e+00,6.169936180114746094e+00,5.322685241699218750e+00,4.980092048645019531e+00,4.880556583404541016e+00,4.998831748962402344e+00,3.997098684310913086e+00,4.953381538391113281e+00
1.086811370849609375e+02,5.034874439239501953e+00,5.206332683563232422e+00,5.410165786743164062e+00,4.526092529296875000e+00,6.170094490051269531e+00,5.322733879089355469e+00,4.985361099243164062e+00,4.912661552429199219e+00,5.012829303741455078e+00,3.996939659118652344e+00,4.953363895416259766e+00
1.091819686889648438e+02,5.026674270629882812e+00,5.158353805541992188e+00,5.314274787902832031e+00,4.638627529144287109e+00,6.170235157012939453e+00,5.322774410247802734e+00,4.989417552947998047e+00,4.936842441558837891e+00,5.020893573760986328e+00,3.996798276901245117e+00,4.953345298767089844e+00
1.096828079223632812e+02,5.020431518554687500e+00,5.121619701385498047e+00,5.240512847900390625e+00,4.722789287567138672e+00,6.170359134674072266e+00,5.322811126708984375e+00,4.992534637451171875e+00,4.955121994018554688e+00,5.025437831878662109e+00,3.996673583984375000e+00,4.953332424163818359e+00
1.101836395263671875e+02,5.015657424926757812e+00,5.093403339385986328e+00,5.183737754821777344e+00,4.786274909973144531e+00,6.170468330383300781e+00,5.322842121124267578e+00,4.994889259338378906e+00,4.968822002410888672e+00,5.027600288391113281e+00,3.996562957763671875e+00,4.953318595886230469e+00
1.106844711303710938e+02,5.012002468109130859e+00,5.071728706359863281e+00,5.140097618103027344e+00,4.834578514099121094e+00,6.170565605163574219e+00,5.322870254516601562e+00,4.996660232543945312e+00,4.979069232940673828e+00,5.028274536132812500e+00,3.996466398239135742e+00,4.953307628631591797e+00
1.111853103637695312e+02,5.009199142456054688e+00,5.055061340332031250e+00,5.106575965881347656e+00,4.871570110321044922e+00,6.170650482177734375e+00,5.322896957397460938e+00,4.997975349426269531e+00,4.986671924591064453e+00,5.027955532073974609e+00,3.996380329132080078e+00,4.953298568725585938e+00
