time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10
4.858096694946289062e+01,6.067401885986328125e+00,6.879774093627929688e+00,4.524315834045410156e+00,4.424328804016113281e-01,5.586808204650878906e+00,5.145224571228027344e+00,4.326807022094726562e+00,3.428609371185302734e+00,6.320827960968017578e+00,4.595221042633056641e+00,5.061958789825439453e+00
4.908180236816406250e+01,6.122582435607910156e+00,7.047914981842041016e+00,4.658907890319824219e+00,4.251338243484497070e-01,5.583577632904052734e+00,5.142746925354003906e+00,4.279862880706787109e+00,3.207940578460693359e+00,6.276946067810058594e+00,4.593580245971679688e+00,5.061573982238769531e+00
4.958263778686523438e+01,6.160297870635986328e+00,7.192881107330322266e+00,4.820027351379394531e+00,4.114503562450408936e-01,5.582485198974609375e+00,5.141036033630371094e+00,4.250689983367919922e+00,3.013583660125732422e+00,6.221099853515625000e+00,4.590198040008544922e+00,5.060689926147460938e+00
5.008347320556640625e+01,6.182680130004882812e+00,7.316805362701416016e+00,5.010173320770263672e+00,4.003114700317382812e-01,5.584054946899414062e+00,5.140186309814453125e+00,4.235768318176269531e+00,2.843209266662597656e+00,6.164814949035644531e+00,4.584821224212646484e+00,5.059247970581054688e+00
5.058430862426757812e+01,1.649300694465637207e+00,7.733488559722900391e+00,6.242074489593505859e+00,6.373906135559082031e-01,5.666321277618408203e+00,5.162450313568115234e+00,8.011311531066894531e+00,5.856455326080322266e+00,4.913238048553466797e+00,4.568592071533203125e+00,5.053857326507568359e+00
5.108514022827148438e+01,2.274615764617919922e+00,7.393209457397460938e+00,6.013512134552001953e+00,1.798525214195251465e+00,5.782991409301757812e+00,5.214708328247070312e+00,7.572902202606201172e+00,3.318442106246948242e+00,4.970566749572753906e+00,4.420773983001708984e+00,4.996775627136230469e+00
5.158597564697265625e+01,2.935074567794799805e+00,6.259743213653564453e+00,5.580623626708984375e+00,1.080516099929809570e+00,5.726741313934326172e+00,5.191406250000000000e+00,7.062843799591064453e+00,4.173466205596923828e+00,5.049248695373535156e+00,4.476350784301757812e+00,5.034175395965576172e+00
5.208681106567382812e+01,3.587998151779174805e+00,5.625033378601074219e+00,6.965487957000732422e+00,8.375656604766845703e-01,5.719515323638916016e+00,5.181094169616699219e+00,6.451921939849853516e+00,4.576448917388916016e+00,6.559954643249511719e+00,4.476554393768310547e+00,5.037845611572265625e+00
5.258764648437500000e+01,4.055999279022216797e+00,5.585806369781494141e+00,6.475521087646484375e+00,7.364903092384338379e-01,5.728131294250488281e+00,5.177539825439453125e+00,5.852603435516357422e+00,4.846817970275878906e+00,6.213912487030029297e+00,4.464818477630615234e+00,5.033984661102294922e+00
5.308848190307617188e+01,4.539058685302734375e+00,5.643900871276855469e+00,6.232496261596679688e+00,6.664840579032897949e-01,5.743578433990478516e+00,5.183017730712890625e+00,5.514448165893554688e+00,4.896054267883300781e+00,6.150191783905029297e+00,4.450600147247314453e+00,5.034948348999023438e+00
5.358931732177734375e+01,4.985080718994140625e+00,5.753296375274658203e+00,5.934355258941650391e+00,6.066583395004272461e-01,5.759899139404296875e+00,5.189178466796875000e+00,5.287156105041503906e+00,4.770242214202880859e+00,6.062254428863525391e+00,4.435101509094238281e+00,5.034860134124755859e+00
5.409014892578125000e+01,5.283006668090820312e+00,5.895435333251953125e+00,5.705090522766113281e+00,5.531370639801025391e-01,5.775600910186767578e+00,5.193444252014160156e+00,5.019441604614257812e+00,4.542587757110595703e+00,6.046056747436523438e+00,4.419566631317138672e+00,5.032132148742675781e+00
5.459098434448242188e+01,5.525238513946533203e+00,6.111228942871093750e+00,5.526564121246337891e+00,5.061820149421691895e-01,5.789803981781005859e+00,5.198801040649414062e+00,4.802279949188232422e+00,4.307786941528320312e+00,6.052949905395507812e+00,4.404747486114501953e+00,5.030260086059570312e+00
5.509181976318359375e+01,5.721946716308593750e+00,6.348275184631347656e+00,5.407048702239990234e+00,4.663054645061492920e-01,5.801762580871582031e+00,5.203810691833496094e+00,4.626414299011230469e+00,4.059367179870605469e+00,6.072949886322021484e+00,4.390935897827148438e+00,5.028272628784179688e+00
5.559265518188476562e+01,5.881883144378662109e+00,6.581010341644287109e+00,5.342370510101318359e+00,4.333875477313995361e-01,5.811965942382812500e+00,5.208038330078125000e+00,4.485232353210449219e+00,3.805719852447509766e+00,6.091418743133544922e+00,4.378908634185791016e+00,5.026051998138427734e+00
5.609349060058593750e+01,6.010650634765625000e+00,6.797190666198730469e+00,5.323306560516357422e+00,4.067869186401367188e-01,5.820662498474121094e+00,5.211438655853271484e+00,4.372680187225341797e+00,3.556784391403198242e+00,6.095222473144531250e+00,4.368801593780517578e+00,5.023707389831542969e+00
5.659432220458984375e+01,6.111993312835693359e+00,6.990944385528564453e+00,5.348016262054443359e+00,3.855979144573211670e-01,5.827978134155273438e+00,5.214062213897705078e+00,4.283698081970214844e+00,3.319734096527099609e+00,6.085261344909667969e+00,4.360314846038818359e+00,5.021310329437255859e+00
5.709515762329101562e+01,6.190156459808349609e+00,7.160777568817138672e+00,5.419611930847167969e+00,3.688677251338958740e-01,5.834179878234863281e+00,5.216042041778564453e+00,4.215240001678466797e+00,3.099154949188232422e+00,6.070954799652099609e+00,4.353020668029785156e+00,5.018904209136962891e+00
5.759599304199218750e+01,6.249161720275878906e+00,7.308078289031982422e+00,5.539247989654541016e+00,3.557160496711730957e-01,5.839644432067871094e+00,5.217543125152587891e+00,4.165138244628906250e+00,2.897600650787353516e+00,6.059613704681396484e+00,4.346478939056396484e+00,5.016486644744873047e+00
5.809682846069335938e+01,6.291820049285888672e+00,7.435067653656005859e+00,5.710214614868164062e+00,3.453764617443084717e-01,5.844782829284667969e+00,5.218731403350830078e+00,4.131100654602050781e+00,2.715779304504394531e+00,6.059895038604736328e+00,4.340268611907958984e+00,5.014040470123291016e+00
5.859766387939453125e+01,6.320308685302734375e+00,7.544100284576416016e+00,5.940398693084716797e+00,3.372066020965576172e-01,5.849953651428222656e+00,5.219796180725097656e+00,4.110978603363037109e+00,2.553214311599731445e+00,6.083392620086669922e+00,4.334008693695068359e+00,5.011569023132324219e+00
5.909849929809570312e+01,6.336362838745117188e+00,7.637521266937255859e+00,6.238136768341064453e+00,3.306868374347686768e-01,5.855480194091796875e+00,5.220990657806396484e+00,4.102735519409179688e+00,2.408823251724243164e+00,6.139235019683837891e+00,4.327412128448486328e+00,5.009158611297607422e+00
5.959933090209960938e+01,6.341281414031982422e+00,7.717572689056396484e+00,6.607272148132324219e+00,3.254068791866302490e-01,5.861644268035888672e+00,5.222564697265625000e+00,4.104352951049804688e+00,2.281258583068847656e+00,6.229275226593017578e+00,4.320306301116943359e+00,5.006928443908691406e+00
6.010016632080078125e+01,6.335837841033935547e+00,7.786304473876953125e+00,7.050066947937011719e+00,3.210470676422119141e-01,5.868639469146728516e+00,5.224675655364990234e+00,4.113693237304687500e+00,2.169116973876953125e+00,6.352169513702392578e+00,4.312584877014160156e+00,5.004951953887939453e+00
6.060100173950195312e+01,6.319861888885498047e+00,7.845620632171630859e+00,7.578549385070800781e+00,3.173465132713317871e-01,5.876540660858154297e+00,5.227334976196289062e+00,4.128098487854003906e+00,2.071149826049804688e+00,6.514110565185546875e+00,4.304193973541259766e+00,5.003195285797119141e+00
6.110183715820312500e+01,6.291464328765869141e+00,7.897433757781982422e+00,8.208185195922851562e+00,3.140746951103210449e-01,5.885357379913330078e+00,5.230425357818603516e+00,4.143625259399414062e+00,1.986500740051269531e+00,6.721279621124267578e+00,4.295127868652343750e+00,5.001535892486572266e+00
6.160267257690429688e+01,6.250257968902587891e+00,7.944147586822509766e+00,8.898662567138671875e+00,3.113004267215728760e-01,5.895351409912109375e+00,5.233842372894287109e+00,4.156745433807373047e+00,1.914646029472351074e+00,6.931610107421875000e+00,4.285632133483886719e+00,4.999877929687500000e+00
6.210350418090820312e+01,6.227336406707763672e+00,7.984252452850341797e+00,8.498818397521972656e+00,3.092980384826660156e-01,5.904815196990966797e+00,5.236988544464111328e+00,4.197097778320312500e+00,1.846901178359985352e+00,6.285770416259765625e+00,4.274614334106445312e+00,4.997675418853759766e+00
6.260433959960937500e+01,6.206800460815429688e+00,8.016649246215820312e+00,8.108718872070312500e+00,3.080670833587646484e-01,5.915517807006835938e+00,5.240212440490722656e+00,4.241868972778320312e+00,1.788125634193420410e+00,5.689257144927978516e+00,4.263482570648193359e+00,4.995299816131591797e+00
6.310517501831054688e+01,6.181071758270263672e+00,8.044364929199218750e+00,7.893996238708496094e+00,3.065589070320129395e-01,5.926746845245361328e+00,5.243460178375244141e+00,4.286016941070556641e+00,1.738056540489196777e+00,5.255734443664550781e+00,4.252002716064453125e+00,4.992803573608398438e+00
6.360601043701171875e+01,6.151340961456298828e+00,8.068517684936523438e+00,7.751961708068847656e+00,3.050143718719482422e-01,5.938328742980957031e+00,5.247021675109863281e+00,4.329928398132324219e+00,1.695499181747436523e+00,4.899305820465087891e+00,4.240238189697265625e+00,4.990499973297119141e+00
6.410684204101562500e+01,6.119231224060058594e+00,8.089371681213378906e+00,7.638224601745605469e+00,3.035503923892974854e-01,5.950101375579833984e+00,5.250651359558105469e+00,4.373642921447753906e+00,1.659581899642944336e+00,4.584127426147460938e+00,4.228267192840576172e+00,4.988208770751953125e+00
6.460768127441406250e+01,6.244920253753662109e+00,8.174679756164550781e+00,7.472141742706298828e+00,4.156080782413482666e-01,6.487990856170654297e+00,4.870587825775146484e+00,4.258149147033691406e+00,1.480948090553283691e+00,4.164412975311279297e+00,3.760356187820434570e+00,5.443558692932128906e+00
6.510851287841796875e+01,6.164014339447021484e+00,8.185056686401367188e+00,7.470885276794433594e+00,3.072496056556701660e-01,6.147277832031250000e+00,5.220142841339111328e+00,4.334921360015869141e+00,1.476743817329406738e+00,4.007640838623046875e+00,4.049417495727539062e+00,5.063172340393066406e+00
6.560935211181640625e+01,6.127286911010742188e+00,8.197899818420410156e+00,7.496164321899414062e+00,2.947390973567962646e-01,6.066371917724609375e+00,5.272492408752441406e+00,4.368617057800292969e+00,1.457280397415161133e+00,3.827535867691040039e+00,4.115184783935546875e+00,4.987522125244140625e+00
6.611018371582031250e+01,6.093179225921630859e+00,8.208331108093261719e+00,7.560015201568603516e+00,2.910415530204772949e-01,6.047785758972167969e+00,5.281094551086425781e+00,4.394877910614013672e+00,1.442984342575073242e+00,3.673187494277954102e+00,4.129943847656250000e+00,4.974195480346679688e+00
6.661101531982421875e+01,6.058682918548583984e+00,8.216802597045898438e+00,7.651330947875976562e+00,2.893039584159851074e-01,6.045296192169189453e+00,5.282574653625488281e+00,4.415208339691162109e+00,1.434188365936279297e+00,3.539278030395507812e+00,4.130836009979248047e+00,4.971942901611328125e+00
6.711185455322265625e+01,6.024314880371093750e+00,8.223516464233398438e+00,7.758811473846435547e+00,2.882439792156219482e-01,6.048270702362060547e+00,5.283617496490478516e+00,4.430634975433349609e+00,1.430258512496948242e+00,3.418958425521850586e+00,4.126942157745361328e+00,4.971273899078369141e+00
6.761268615722656250e+01,5.990819454193115234e+00,8.228566169738769531e+00,7.873152256011962891e+00,2.875216007232666016e-01,6.053609371185302734e+00,5.285118579864501953e+00,4.442037582397460938e+00,1.430522084236145020e+00,3.306975603103637695e+00,4.120992660522460938e+00,4.970574378967285156e+00
6.811352539062500000e+01,5.958724021911621094e+00,8.232020378112792969e+00,7.987870216369628906e+00,2.869643568992614746e-01,6.060053348541259766e+00,5.286994934082031250e+00,4.450328826904296875e+00,1.434469699859619141e+00,3.200044393539428711e+00,4.114076614379882812e+00,4.969681262969970703e+00
6.861435699462890625e+01,5.928532123565673828e+00,8.234039306640625000e+00,8.097057342529296875e+00,2.865083515644073486e-01,6.066973209381103516e+00,5.289074420928955078e+00,4.456556320190429688e+00,1.441626667976379395e+00,3.095601797103881836e+00,4.106749057769775391e+00,4.968656063079833984e+00
6.911518859863281250e+01,5.900498867034912109e+00,8.234806060791015625e+00,8.198410987854003906e+00,2.861003279685974121e-01,6.074013710021972656e+00,5.291234493255615234e+00,4.461690425872802734e+00,1.451632380485534668e+00,2.992875337600708008e+00,4.099334716796875000e+00,4.967577457427978516e+00
6.961602783203125000e+01,5.874716758728027344e+00,8.234538078308105469e+00,8.291033744812011719e+00,2.857208549976348877e-01,6.080969810485839844e+00,5.293394565582275391e+00,4.466602325439453125e+00,1.464150786399841309e+00,2.891714096069335938e+00,4.092030048370361328e+00,4.966494083404541016e+00
7.011685943603515625e+01,5.851122856140136719e+00,8.233486175537109375e+00,8.374861717224121094e+00,2.853660583496093750e-01,6.087719440460205078e+00,5.295500278472900391e+00,4.472036361694335938e+00,1.478865861892700195e+00,2.792270183563232422e+00,4.084955692291259766e+00,4.965432167053222656e+00
7.061769866943359375e+01,6.739683151245117188e+00,8.370937347412109375e+00,8.620460510253906250e+00,4.135132431983947754e-01,6.587139129638671875e+00,5.033804416656494141e+00,3.544413566589355469e+00,1.194335699081420898e+00,2.608284235000610352e+00,3.614707708358764648e+00,5.377774238586425781e+00
7.111853027343750000e+01,7.014962196350097656e+00,8.364002227783203125e+00,8.616774559020996094e+00,2.958557903766632080e-01,6.276042461395263672e+00,5.277799606323242188e+00,3.256630420684814453e+00,1.231968998908996582e+00,2.537317514419555664e+00,3.903182744979858398e+00,5.027779579162597656e+00
7.161936187744140625e+01,7.119562149047851562e+00,8.362751007080078125e+00,8.641839027404785156e+00,2.785997986793518066e-01,6.190409660339355469e+00,5.316586017608642578e+00,3.136563062667846680e+00,1.241173028945922852e+00,2.441866874694824219e+00,3.981906652450561523e+00,4.964750766754150391e+00
7.212020111083984375e+01,7.179257869720458984e+00,8.363463401794433594e+00,8.679106712341308594e+00,2.741665244102478027e-01,6.162125587463378906e+00,5.319492816925048828e+00,3.068231344223022461e+00,1.248100996017456055e+00,2.349128961563110352e+00,4.008607387542724609e+00,4.955279350280761719e+00
7.262103271484375000e+01,7.226467132568359375e+00,8.365492820739746094e+00,8.719920158386230469e+00,2.728401124477386475e-01,6.150769710540771484e+00,5.317368507385253906e+00,3.016573429107666016e+00,1.254804253578186035e+00,2.260859251022338867e+00,4.019479751586914062e+00,4.955048561096191406e+00
7.312187194824218750e+01,7.271022319793701172e+00,8.368926048278808594e+00,8.761044502258300781e+00,2.723315358161926270e-01,6.145993232727050781e+00,5.315594673156738281e+00,2.970233201980590820e+00,1.261032342910766602e+00,2.176909685134887695e+00,4.024013519287109375e+00,4.955860614776611328e+00
7.362270355224609375e+01,7.315857887268066406e+00,8.373866081237792969e+00,8.800183296203613281e+00,2.720346748828887939e-01,6.144401550292968750e+00,5.314690113067626953e+00,2.924942970275878906e+00,1.266453623771667480e+00,2.096733808517456055e+00,4.025424480438232422e+00,4.956402301788330078e+00
7.412354278564453125e+01,7.362067222595214844e+00,8.380460739135742188e+00,8.836013793945312500e+00,2.717759907245635986e-01,6.144515037536621094e+00,5.314432621002197266e+00,2.878895998001098633e+00,1.270854353904724121e+00,2.019918680191040039e+00,4.025150299072265625e+00,4.956612586975097656e+00
7.462437438964843750e+01,7.409811973571777344e+00,8.388869285583496094e+00,8.866202354431152344e+00,2.715103030204772949e-01,6.145558357238769531e+00,5.314565658569335938e+00,2.830062150955200195e+00,1.274135231971740723e+00,1.945825219154357910e+00,4.023962020874023438e+00,4.956593036651611328e+00
7.512520599365234375e+01,7.458553314208984375e+00,8.399269104003906250e+00,8.885743141174316406e+00,2.712026536464691162e-01,6.147082328796386719e+00,5.314919948577880859e+00,2.776209592819213867e+00,1.276582956314086914e+00,1.873308062553405762e+00,4.022301673889160156e+00,4.956441879272460938e+00
7.562604522705078125e+01,7.475864887237548828e+00,8.407309532165527344e+00,8.759494781494140625e+00,2.704353034496307373e-01,6.148806095123291016e+00,5.315374851226806641e+00,2.699992895126342773e+00,1.285019993782043457e+00,1.774175643920898438e+00,4.020422458648681641e+00,4.956206321716308594e+00
7.612687683105468750e+01,7.515026569366455078e+00,8.424190521240234375e+00,8.723372459411621094e+00,2.701782286167144775e-01,6.150613307952880859e+00,5.315888881683349609e+00,2.638934612274169922e+00,1.291084289550781250e+00,1.698997020721435547e+00,4.018489360809326172e+00,4.955949306488037109e+00
7.662771606445312500e+01,7.615083217620849609e+00,8.480036735534667969e+00,8.716030120849609375e+00,2.684715688228607178e-01,6.152385234832763672e+00,5.316413879394531250e+00,2.525873422622680664e+00,1.332687973976135254e+00,1.633932590484619141e+00,4.016592979431152344e+00,4.955686092376708984e+00
7.712854766845703125e+01,7.704663753509521484e+00,8.531291007995605469e+00,8.701230049133300781e+00,2.680785059928894043e-01,6.154091358184814453e+00,5.316928386688232422e+00,2.442809820175170898e+00,1.374984741210937500e+00,1.570422649383544922e+00,4.014773845672607422e+00,4.955424785614013672e+00
7.762937927246093750e+01,7.798026561737060547e+00,8.582399368286132812e+00,8.690979003906250000e+00,2.678100168704986572e-01,6.155701637268066406e+00,5.317422389984130859e+00,2.385685920715332031e+00,1.419599056243896484e+00,1.510754704475402832e+00,4.013064384460449219e+00,4.955175876617431641e+00
7.813021850585937500e+01,7.923738956451416016e+00,8.628391265869140625e+00,8.693457603454589844e+00,2.667319476604461670e-01,6.157202243804931641e+00,5.317886829376220703e+00,2.547422409057617188e+00,1.465018391609191895e+00,1.456505894660949707e+00,4.011478424072265625e+00,4.954944610595703125e+00
7.863105010986328125e+01,8.053823471069335938e+00,8.673428535461425781e+00,8.701242446899414062e+00,2.661524713039398193e-01,6.158590316772460938e+00,5.318314075469970703e+00,2.832053661346435547e+00,1.509486079216003418e+00,1.405053019523620605e+00,4.010012626647949219e+00,4.954728603363037109e+00
7.913188934326171875e+01,8.170208930969238281e+00,8.720046997070312500e+00,8.712087631225585938e+00,2.661667466163635254e-01,6.159869194030761719e+00,5.318713188171386719e+00,3.137314558029174805e+00,1.553916335105895996e+00,1.356029629707336426e+00,4.008668422698974609e+00,4.954530715942382812e+00
7.963272094726562500e+01,8.275609970092773438e+00,8.766397476196289062e+00,8.726900100708007812e+00,2.661085724830627441e-01,6.161041736602783203e+00,5.319077014923095703e+00,3.472891807556152344e+00,1.600999832153320312e+00,1.309940338134765625e+00,4.007439613342285156e+00,4.954346179962158203e+00
8.013355255126953125e+01,8.294843673706054688e+00,8.701503753662109375e+00,8.718659400939941406e+00,2.679132223129272461e-01,6.162114620208740234e+00,5.319410324096679688e+00,3.428570032119750977e+00,1.620725870132446289e+00,1.262110590934753418e+00,4.006317138671875000e+00,4.954178333282470703e+00
8.063439178466796875e+01,8.266813278198242188e+00,8.674390792846679688e+00,8.724025726318359375e+00,2.678416371345520020e-01,6.163089752197265625e+00,5.319714546203613281e+00,3.433616876602172852e+00,1.652501344680786133e+00,1.220141291618347168e+00,4.005300045013427734e+00,4.954028129577636719e+00
8.113522338867187500e+01,8.177069664001464844e+00,8.644557952880859375e+00,8.731555938720703125e+00,2.679744362831115723e-01,6.163976192474365234e+00,5.319989681243896484e+00,3.374880790710449219e+00,1.683463335037231445e+00,1.180243849754333496e+00,4.004376411437988281e+00,4.953888893127441406e+00
8.163606262207031250e+01,8.131600379943847656e+00,8.633420944213867188e+00,8.745571136474609375e+00,2.675517499446868896e-01,6.164777755737304688e+00,5.320242881774902344e+00,3.400334596633911133e+00,1.722081661224365234e+00,1.143404722213745117e+00,4.003541469573974609e+00,4.953765392303466797e+00
8.213689422607421875e+01,8.105183601379394531e+00,8.635466575622558594e+00,8.762979507446289062e+00,2.672252655029296875e-01,6.165504932403564453e+00,5.320466518402099609e+00,3.461560249328613281e+00,1.766506552696228027e+00,1.108603835105895996e+00,4.002785682678222656e+00,4.953652858734130859e+00
8.263772583007812500e+01,8.096121788024902344e+00,8.650036811828613281e+00,8.783427238464355469e+00,2.668431699275970459e-01,6.166164398193359375e+00,5.320671558380126953e+00,3.558711528778076172e+00,1.818052768707275391e+00,1.075984716415405273e+00,4.002103328704833984e+00,4.953551292419433594e+00
8.313856506347656250e+01,8.103144645690917969e+00,8.676377296447753906e+00,8.806637763977050781e+00,2.664229571819305420e-01,6.166759014129638672e+00,5.320857524871826172e+00,3.694041252136230469e+00,1.877577781677246094e+00,1.045536518096923828e+00,4.001489162445068359e+00,4.953460216522216797e+00
8.363939666748046875e+01,8.124848365783691406e+00,8.713517189025878906e+00,8.832102775573730469e+00,2.658821344375610352e-01,6.167295455932617188e+00,5.321023464202880859e+00,3.871892213821411133e+00,1.946236848831176758e+00,1.017410397529602051e+00,4.000934123992919922e+00,4.953374862670898438e+00
8.414023590087890625e+01,8.164578437805175781e+00,8.763256072998046875e+00,8.860698699951171875e+00,2.650735974311828613e-01,6.167781829833984375e+00,5.321174621582031250e+00,4.113421440124511719e+00,2.027585744857788086e+00,9.920494556427001953e-01,4.000435829162597656e+00,4.953301906585693359e+00
8.464106750488281250e+01,7.569656372070312500e+00,8.235258102416992188e+00,8.724556922912597656e+00,3.279159665107727051e-01,5.062682628631591797e+00,5.059975147247314453e+00,2.054461717605590820e+00,1.277653336524963379e+00,8.693733215332031250e-01,4.976799488067626953e+00,4.979714393615722656e+00
8.514190673828125000e+01,7.827311515808105469e+00,8.528873443603515625e+00,8.814509391784667969e+00,2.635191679000854492e-01,5.563422203063964844e+00,5.097114086151123047e+00,2.650521993637084961e+00,1.488271355628967285e+00,8.717433810234069824e-01,4.563280105590820312e+00,5.055636405944824219e+00
8.564273834228515625e+01,7.922607898712158203e+00,8.625219345092773438e+00,8.851121902465820312e+00,2.539803981781005859e-01,5.809434413909912109e+00,5.173848152160644531e+00,3.307934045791625977e+00,1.740493178367614746e+00,8.536522388458251953e-01,4.346188068389892578e+00,5.033183097839355469e+00
8.614356994628906250e+01,8.118999481201171875e+00,8.801184654235839844e+00,8.915980339050292969e+00,2.518680095672607422e-01,5.950543403625488281e+00,5.230098247528076172e+00,4.139279365539550781e+00,1.986002206802368164e+00,8.425582647323608398e-01,4.213702678680419922e+00,5.005307197570800781e+00
8.664440917968750000e+01,8.415614128112792969e+00,9.023898124694824219e+00,9.002335548400878906e+00,2.470835745334625244e-01,6.035726070404052734e+00,5.265888214111328125e+00,5.570736885070800781e+00,2.279744863510131836e+00,8.427448272705078125e-01,4.131299495697021484e+00,4.985629081726074219e+00
8.714524078369140625e+01,8.691699981689453125e+00,9.260462760925292969e+00,9.110239982604980469e+00,2.412189990282058716e-01,6.087846279144287109e+00,5.287909507751464844e+00,7.336758613586425781e+00,2.575591087341308594e+00,8.648523092269897461e-01,4.079996585845947266e+00,4.973116874694824219e+00
8.764608001708984375e+01,8.581289291381835938e+00,9.348522186279296875e+00,9.184212684631347656e+00,2.513994276523590088e-01,6.119846343994140625e+00,5.301364898681640625e+00,7.257542610168457031e+00,2.659185171127319336e+00,8.917334079742431641e-01,4.048161029815673828e+00,4.965383529663085938e+00
8.814691162109375000e+01,7.624689102172851562e+00,8.070734977722167969e+00,8.922685623168945312e+00,2.455532103776931763e-01,6.121551990509033203e+00,5.331108093261718750e+00,1.740445613861083984e+00,1.104271173477172852e+00,9.916359186172485352e-02,4.088380336761474609e+00,4.954150199890136719e+00
8.864774322509765625e+01,5.911281108856201172e+00,7.774083137512207031e+00,8.849163055419921875e+00,1.705214858055114746e+00,5.982795715332031250e+00,5.312734603881835938e+00,5.912445545196533203e+00,1.745009899139404297e+00,1.718284338712692261e-01,4.172083377838134766e+00,4.923484802246093750e+00
8.914858245849609375e+01,6.699223041534423828e+00,7.850946903228759766e+00,8.844908714294433594e+00,1.227053642272949219e+00,5.937597751617431641e+00,5.260383129119873047e+00,3.844935655593872070e+00,1.699132323265075684e+00,1.811017990112304688e-01,4.222674369812011719e+00,4.972038269042968750e+00
8.964941406250000000e+01,7.393360137939453125e+00,7.984195232391357422e+00,8.862232208251953125e+00,7.481184005737304688e-01,5.966459274291992188e+00,5.256463527679443359e+00,2.415497541427612305e+00,1.513504624366760254e+00,1.958372145891189575e-01,4.199047565460205078e+00,4.983340740203857422e+00
9.015025329589843750e+01,7.759033679962158203e+00,8.108603477478027344e+00,8.888916969299316406e+00,4.611642658710479736e-01,6.002959251403808594e+00,5.265413761138916016e+00,1.719646334648132324e+00,1.286855459213256836e+00,2.052032202482223511e-01,4.165256500244140625e+00,4.981843948364257812e+00
9.065108489990234375e+01,7.901594161987304688e+00,8.187565803527832031e+00,8.916614532470703125e+00,3.355876803398132324e-01,6.033835887908935547e+00,5.275627136230468750e+00,1.444538354873657227e+00,1.133775949478149414e+00,2.037497609853744507e-01,4.135520458221435547e+00,4.977418899536132812e+00
9.115191650390625000e+01,8.004148483276367188e+00,8.278116226196289062e+00,9.005305290222167969e+00,2.837227582931518555e-01,6.057689189910888672e+00,5.284215927124023438e+00,1.203758597373962402e+00,9.332283139228820801e-01,2.195971012115478516e-01,4.111841201782226562e+00,4.973200321197509766e+00
9.165275573730468750e+01,8.171045303344726562e+00,8.395173072814941406e+00,9.102197647094726562e+00,2.756892144680023193e-01,6.256590843200683594e+00,5.202854156494140625e+00,1.112682580947875977e+00,7.611046433448791504e-01,2.262360304594039917e-01,3.932376623153686523e+00,5.107747554779052734e+00
9.215358734130859375e+01,8.174632072448730469e+00,8.405854225158691406e+00,9.108495712280273438e+00,2.624212503433227539e-01,6.153997898101806641e+00,5.290203094482421875e+00,1.048427820205688477e+00,7.407191395759582520e-01,2.261354029178619385e-01,4.019057273864746094e+00,4.988095760345458984e+00
9.265442657470703125e+01,8.212334632873535156e+00,8.431448936462402344e+00,9.127558708190917969e+00,2.594468891620635986e-01,6.132888317108154297e+00,5.306371212005615234e+00,1.035741686820983887e+00,7.106560468673706055e-01,2.299064397811889648e-01,4.037003993988037109e+00,4.965147495269775391e+00
9.315525817871093750e+01,8.246823310852050781e+00,8.454668045043945312e+00,9.145693778991699219e+00,2.586258649826049805e-01,6.130040645599365234e+00,5.309655666351318359e+00,1.030775547027587891e+00,6.848184466361999512e-01,2.336350083351135254e-01,4.039074897766113281e+00,4.960696220397949219e+00
9.365608978271484375e+01,8.278395652770996094e+00,8.476130485534667969e+00,9.162921905517578125e+00,2.583394050598144531e-01,6.131782054901123047e+00,5.310823917388916016e+00,1.027429103851318359e+00,6.614741086959838867e-01,2.371798008680343628e-01,4.037038803100585938e+00,4.959631919860839844e+00
9.415692901611328125e+01,8.304947853088378906e+00,8.495589256286621094e+00,9.179125785827636719e+00,2.582347095012664795e-01,6.134834766387939453e+00,5.311790943145751953e+00,1.017826914787292480e+00,6.406677365303039551e-01,2.405066639184951782e-01,4.033802032470703125e+00,4.959097385406494141e+00
9.465776062011718750e+01,8.322402954101562500e+00,8.512501716613769531e+00,9.194128990173339844e+00,2.581942677497863770e-01,6.138233661651611328e+00,5.312797069549560547e+00,9.877538681030273438e-01,6.231353878974914551e-01,2.436024993658065796e-01,4.030254840850830078e+00,4.958603858947753906e+00
9.515859985351562500e+01,8.336656570434570312e+00,8.529575347900390625e+00,9.208992004394531250e+00,2.581429779529571533e-01,6.141613483428955078e+00,5.313817501068115234e+00,9.470601677894592285e-01,6.076034307479858398e-01,2.467069774866104126e-01,4.026743888854980469e+00,4.958107948303222656e+00
9.565943145751953125e+01,8.358596801757812500e+00,8.550224304199218750e+00,9.224095344543457031e+00,2.580839097499847412e-01,6.144815444946289062e+00,5.314800739288330078e+00,9.265893101692199707e-01,5.941843986511230469e-01,2.499208301305770874e-01,4.023420333862304688e+00,4.957619667053222656e+00
9.616027069091796875e+01,8.760805130004882812e+00,8.666983604431152344e+00,9.244928359985351562e+00,2.556777000427246094e-01,6.147759437561035156e+00,5.315719604492187500e+00,8.759996414184570312e+00,5.952748656272888184e-01,2.580549716949462891e-01,4.020368576049804688e+00,4.957164287567138672e+00
