family,study,scaffold_label,scaffold,model_key,model_label,supervision,n,seed,nrmse_median,nrmse_mean,n_species,run,dataset_path
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_mlp,NODE-MLP,full,10,,0.13154254328291276,0.13154254328291276,4,A4_neural_ode_mlp_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,sample_theta,Initial-condition ($\theta$),full,100,,0.11452264927179164,0.13467595328027082,4,A2_sample_theta_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,sample_theta,Initial-condition ($\theta$),full,3,,0.17844135682912465,0.17844135682912465,4,A2_sample_theta_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,unbounded,CMVF-unbounded,first_last,10,,0.42436709559225466,0.42436709559225466,4,A5_unbounded_first_last_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_mlp,NODE-MLP,first_last,3,,0.8709749074837845,0.8709749074837845,4,A4_neural_ode_mlp_first_last_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,l1reg,CMVF-L1,first_last,10,,0.6019423651732809,0.6019423651732809,4,A7_l1reg_first_last_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_mlp,NODE-MLP,first_last,10,,3.890007635926852,3.890007635926852,4,A4_neural_ode_mlp_first_last_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_corr,NODE-correction,full,3,,0.40103919816448474,0.40103919816448474,4,A9_neural_ode_correction_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,baseline,CMVF,full,3,,0.1814627808835285,0.1814627808835285,4,A6_baseline_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,unbounded,CMVF-unbounded,full,3,,0.5342425154964414,0.5342425154964414,4,A5_unbounded_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_gru,NODE-GRU,full,3,,0.4067743174865738,0.4067743174865738,4,A3_neural_ode_gru_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,baseline,CMVF,first_last,3,,1.0504770367867011,1.0504770367867011,4,A6_baseline_first_last_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,baseline,CMVF,first_last,100,,0.44307063456729245,0.7657382790237064,4,A6_baseline_first_last_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,baseline,CMVF,full,10,,0.15453193168746615,0.15453193168746615,4,A6_baseline_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_gru,NODE-GRU,first_last,3,,1.9890759001724803,1.9890759001724803,4,A3_neural_ode_gru_first_last_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,unbounded,CMVF-unbounded,full,100,,0.1353121749952061,0.13791600194657183,4,A5_unbounded_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_corr,NODE-correction,full,10,,0.13121210516862647,0.13121210516862647,4,A9_neural_ode_correction_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_corr,NODE-correction,first_last,3,,0.9792884482731505,0.9792884482731505,4,A9_neural_ode_correction_first_last_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_corr,NODE-correction,first_last,100,,0.48656236841121275,290685.9607781427,4,A9_neural_ode_correction_first_last_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,unbounded,CMVF-unbounded,first_last,3,,0.734694123312315,0.734694123312315,4,A5_unbounded_first_last_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,l1reg,CMVF-L1,full,3,,0.20997439643643329,0.20997439643643329,4,A7_l1reg_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_gru,NODE-GRU,full,100,,0.12005375136493801,19992.56714650039,4,A3_neural_ode_gru_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,baseline,CMVF,first_last,10,,0.5396155376371045,0.5396155376371045,4,A6_baseline_first_last_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_corr,NODE-correction,first_last,10,,0.8650958113424139,0.8650958113424139,4,A9_neural_ode_correction_first_last_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_gru,NODE-GRU,first_last,100,,9.67325137870899,882191.6868859602,4,A3_neural_ode_gru_first_last_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,l1reg,CMVF-L1,first_last,3,,1.0426468612830513,1.0426468612830513,4,A7_l1reg_first_last_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,fixed_theta,Global ($\theta$),full,10,,0.5009112514099707,0.5009112514099707,4,A1_fixed_theta_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,l1reg,CMVF-L1,full,100,,0.11290468456343357,0.12118631199813909,4,A7_l1reg_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,sample_theta,Initial-condition ($\theta$),full,10,,0.15931068077396082,0.15931068077396082,4,A2_sample_theta_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,unbounded,CMVF-unbounded,first_last,100,,0.6053463641360124,23.35700472817908,4,A5_unbounded_first_last_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,l1reg,CMVF-L1,first_last,100,,0.49096431971097004,11.351460078269334,4,A7_l1reg_first_last_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_gru,NODE-GRU,first_last,1000,,3.283437978528214,16321486.719528487,4,A3_neural_ode_gru_first_last_n1000,datasets/mof/mof_synthesis_4_n1000.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_mlp,NODE-MLP,first_last,1000,,1.7531733681893846,11546548.25455228,4,A4_neural_ode_mlp_first_last_n1000,datasets/mof/mof_synthesis_4_n1000.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,baseline,CMVF,first_last,1000,,0.4243048427708697,12.024411500947119,4,A6_baseline_first_last_n1000,datasets/mof/mof_synthesis_4_n1000.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,l1reg,CMVF-L1,first_last,1000,,0.46113702727599865,9.588411713529878,4,A7_l1reg_first_last_n1000,datasets/mof/mof_synthesis_4_n1000.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,unbounded,CMVF-unbounded,first_last,1000,,0.11529411259980374,3.8352742975114067,4,A5_unbounded_first_last_n1000,datasets/mof/mof_synthesis_4_n1000.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,node_corr,NODE-correction,first_last,1000,,0.6309886792271588,115909.49458441025,4,A9_neural_ode_correction_first_last_n1000,datasets/mof/mof_synthesis_4_n1000.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,fixed_theta,Global ($\theta$),first_last,1000,,0.8871230008752451,16.99032506870803,4,A1_fixed_theta_first_last_n1000,datasets/mof/mof_synthesis_4_n1000.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,fixed_theta,Global ($\theta$),first_last,100,,0.7428883701970548,0.859306832127251,4,A1_fixed_theta_first_last_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,sample_theta,Initial-condition ($\theta$),first_last,1000,,0.8403139240405333,15.713578731661812,4,A2_sample_theta_first_last_n1000,datasets/mof/mof_synthesis_4_n1000.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,sample_theta,Initial-condition ($\theta$),first_last,100,,0.7030190069923525,0.8330846678774563,4,A2_sample_theta_first_last_n100,datasets/mof/mof_synthesis_4_n100.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,fixed_theta,Global ($\theta$),first_last,10,,0.6679538740194491,0.6679538740194491,4,A1_fixed_theta_first_last_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,sample_theta,Initial-condition ($\theta$),first_last,10,,0.570764581004268,0.570764581004268,4,A2_sample_theta_first_last_n10,datasets/mof/mof_synthesis_4_n10.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,fixed_theta,Global ($\theta$),first_last,3,,0.9484913289014869,0.9484913289014869,4,A1_fixed_theta_first_last_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_4_data_ablation,MOF/4,mof_synthesis_4,sample_theta,Initial-condition ($\theta$),first_last,3,,0.7430599978534317,0.7430599978534317,4,A2_sample_theta_first_last_n3,datasets/mof/mof_synthesis_4_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,fixed_theta,Global ($\theta$),full,100,,0.09623453715488721,0.10919850637922128,6,A1_fixed_theta_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_mlp,NODE-MLP,full,100,,0.13455748445250743,192637.67394634688,6,A4_neural_ode_mlp_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,baseline,CMVF,full,100,,0.0535677379613095,0.05662859670437381,6,A6_baseline_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_corr,NODE-correction,full,100,,0.06941003992197932,0.07633597455638368,6,A9_neural_ode_correction_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_gru,NODE-GRU,full,10,,0.1813344294021079,0.1813344294021079,6,A3_neural_ode_gru_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,unbounded,CMVF-unbounded,full,10,,0.07892339419104198,0.07892339419104198,6,A5_unbounded_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,l1reg,CMVF-L1,full,10,,0.07524654704331424,0.07524654704331424,6,A7_l1reg_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,fixed_theta,Global ($\theta$),full,3,,0.24045254042406217,0.24045254042406217,6,A1_fixed_theta_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_mlp,NODE-MLP,full,3,,0.4082071195324351,0.4082071195324351,6,A4_neural_ode_mlp_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,baseline,CMVF,full,3,,0.15607577822871524,0.15607577822871524,6,A6_baseline_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_corr,NODE-correction,full,3,,0.3169130182906512,0.3169130182906512,6,A9_neural_ode_correction_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_gru,NODE-GRU,first_last,10,,1.173093393664201,1.173093393664201,6,A3_neural_ode_gru_first_last_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_mlp,NODE-MLP,first_last,100,,11.289153835429667,34937229.68722164,6,A4_neural_ode_mlp_first_last_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_mlp,NODE-MLP,full,10,,0.1821866420806925,0.1821866420806925,6,A4_neural_ode_mlp_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_mlp,NODE-MLP,first_last,3,,5.558992656811669,5.558992656811669,6,A4_neural_ode_mlp_first_last_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,sample_theta,Initial-condition ($\theta$),full,3,,0.11056630540150271,0.11056630540150271,6,A2_sample_theta_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,unbounded,CMVF-unbounded,first_last,10,,0.13206376606367298,0.13206376606367298,6,A5_unbounded_first_last_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,sample_theta,Initial-condition ($\theta$),full,100,,0.07627287492055865,0.09361550620027442,6,A2_sample_theta_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_mlp,NODE-MLP,first_last,10,,16.19285088446078,16.19285088446078,6,A4_neural_ode_mlp_first_last_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,l1reg,CMVF-L1,first_last,10,,0.14395443242207923,0.14395443242207923,6,A7_l1reg_first_last_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,unbounded,CMVF-unbounded,full,3,,0.19558889904218338,0.19558889904218338,6,A5_unbounded_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_corr,NODE-correction,first_last,3,,0.32778590187791745,0.32778590187791745,6,A9_neural_ode_correction_first_last_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,baseline,CMVF,first_last,3,,0.33774866383380703,0.33774866383380703,6,A6_baseline_first_last_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_gru,NODE-GRU,full,3,,0.39271421838980053,0.39271421838980053,6,A3_neural_ode_gru_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,unbounded,CMVF-unbounded,full,100,,0.06435159494574501,0.5369964101889174,6,A5_unbounded_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_gru,NODE-GRU,first_last,3,,1.5403765472754058,1.5403765472754058,6,A3_neural_ode_gru_first_last_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,baseline,CMVF,first_last,100,,0.11966480915699625,0.12104464160745193,6,A6_baseline_first_last_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,baseline,CMVF,full,10,,0.06693644880836955,0.06693644880836955,6,A6_baseline_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_corr,NODE-correction,first_last,100,,0.20606899034583323,11490.73256423486,6,A9_neural_ode_correction_first_last_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_corr,NODE-correction,full,10,,0.14024496623829016,0.14024496623829016,6,A9_neural_ode_correction_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,unbounded,CMVF-unbounded,first_last,3,,0.26406611501971916,0.26406611501971916,6,A5_unbounded_first_last_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,l1reg,CMVF-L1,full,3,,0.24970405915606766,0.24970405915606766,6,A7_l1reg_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,baseline,CMVF,first_last,10,,0.12987570482593644,0.12987570482593644,6,A6_baseline_first_last_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_gru,NODE-GRU,full,100,,0.15855956554007208,194820.60252938804,6,A3_neural_ode_gru_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_corr,NODE-correction,first_last,10,,0.30948464127921055,0.30948464127921055,6,A9_neural_ode_correction_first_last_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,l1reg,CMVF-L1,first_last,3,,0.27259514157778825,0.27259514157778825,6,A7_l1reg_first_last_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_gru,NODE-GRU,first_last,100,,2.057441675783197,16289763.65877303,6,A3_neural_ode_gru_first_last_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,unbounded,CMVF-unbounded,first_last,100,,0.08186294575327463,8.914882364972327,6,A5_unbounded_first_last_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,l1reg,CMVF-L1,full,100,,0.05738527996698744,0.056896405276766315,6,A7_l1reg_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,fixed_theta,Global ($\theta$),full,10,,0.2551455945354004,0.2551455945354004,6,A1_fixed_theta_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,sample_theta,Initial-condition ($\theta$),full,10,,0.1542626246775131,0.1542626246775131,6,A2_sample_theta_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,l1reg,CMVF-L1,first_last,100,,0.07571381120033284,0.12977725292715855,6,A7_l1reg_first_last_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,fixed_theta,Global ($\theta$),full,1000,,0.09465040926870553,0.23550262284327061,6,A1_fixed_theta_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,sample_theta,Initial-condition ($\theta$),full,1000,,0.09443199266382934,0.2463296117682003,6,A2_sample_theta_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_gru,NODE-GRU,full,1000,,0.05302216451170547,17381.917729802764,6,A3_neural_ode_gru_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_gru,NODE-GRU,first_last,1000,,3.0509905216152142,7407684.4591212785,6,A3_neural_ode_gru_first_last_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_mlp,NODE-MLP,first_last,1000,,3.485077925625857,5582320.735437296,6,A4_neural_ode_mlp_first_last_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,unbounded,CMVF-unbounded,first_last,1000,,0.09436421474345114,0.22275326396284148,6,A5_unbounded_first_last_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,unbounded,CMVF-unbounded,full,1000,,0.0341818562144461,0.1257022532486533,6,A5_unbounded_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,baseline,CMVF,full,1000,,0.029977804955116916,0.039219813953671794,6,A6_baseline_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_mlp,NODE-MLP,full,1000,,0.08448560527820977,51625.010707391775,6,A4_neural_ode_mlp_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,baseline,CMVF,first_last,1000,,0.09191373645789454,0.1541655353595384,6,A6_baseline_first_last_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,l1reg,CMVF-L1,first_last,1000,,0.07989598694820914,0.4594848145246307,6,A7_l1reg_first_last_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,l1reg,CMVF-L1,full,1000,,0.045035216415722425,0.07369605350008103,6,A7_l1reg_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_corr,NODE-correction,first_last,1000,,0.265491752105042,469046.9779561777,6,A9_neural_ode_correction_first_last_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,node_corr,NODE-correction,full,1000,,0.05976589125771098,14089.438564005715,6,A9_neural_ode_correction_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,fixed_theta,Global ($\theta$),first_last,1000,,0.17782063155755368,0.35341600559749997,6,A1_fixed_theta_first_last_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,fixed_theta,Global ($\theta$),first_last,100,,0.11554154681668923,0.13255272306522592,6,A1_fixed_theta_first_last_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,sample_theta,Initial-condition ($\theta$),first_last,1000,,0.15915290131373508,0.2134755073194248,6,A2_sample_theta_first_last_n1000,datasets/mof/mof_synthesis_6_n1000.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,sample_theta,Initial-condition ($\theta$),first_last,100,,0.18422581784045142,0.19133082523956876,6,A2_sample_theta_first_last_n100,datasets/mof/mof_synthesis_6_n100.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,sample_theta,Initial-condition ($\theta$),first_last,10,,0.17220847924336527,0.17220847924336527,6,A2_sample_theta_first_last_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,fixed_theta,Global ($\theta$),first_last,3,,0.2291396652781947,0.2291396652781947,6,A1_fixed_theta_first_last_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,fixed_theta,Global ($\theta$),first_last,10,,0.2398796773907911,0.2398796773907911,6,A1_fixed_theta_first_last_n10,datasets/mof/mof_synthesis_6_n10.npz
data_ablation,mof_synthesis_6_data_ablation,MOF/6,mof_synthesis_6,sample_theta,Initial-condition ($\theta$),first_last,3,,0.2647279650615218,0.2647279650615218,6,A2_sample_theta_first_last_n3,datasets/mof/mof_synthesis_6_n3.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,fixed_theta,Global ($\theta$),full,100,,0.1644203281523388,0.15992786205414977,8,A1_fixed_theta_n100,datasets/mof/mof_synthesis_8_n100.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,node_mlp,NODE-MLP,full,100,,0.188042363977241,435320.5264221562,8,A4_neural_ode_mlp_n100,datasets/mof/mof_synthesis_8_n100.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,baseline,CMVF,full,100,,0.018622804417169438,0.020899774120766927,8,A6_baseline_n100,datasets/mof/mof_synthesis_8_n100.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,node_corr,NODE-correction,full,100,,0.07840048233415113,44815.699439481104,8,A9_neural_ode_correction_n100,datasets/mof/mof_synthesis_8_n100.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,node_gru,NODE-GRU,full,10,,0.24612673348451,0.24612673348451,8,A3_neural_ode_gru_n10,datasets/mof/mof_synthesis_8_n10.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,unbounded,CMVF-unbounded,full,10,,0.11767118536263413,0.11767118536263413,8,A5_unbounded_n10,datasets/mof/mof_synthesis_8_n10.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,l1reg,CMVF-L1,full,10,,0.11399057144539751,0.11399057144539751,8,A7_l1reg_n10,datasets/mof/mof_synthesis_8_n10.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,node_gru,NODE-GRU,first_last,10,,3.0870536377405378,3.0870536377405378,8,A3_neural_ode_gru_first_last_n10,datasets/mof/mof_synthesis_8_n10.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,fixed_theta,Global ($\theta$),full,3,,0.3000712664607943,0.3000712664607943,8,A1_fixed_theta_n3,datasets/mof/mof_synthesis_8_n3.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,node_mlp,NODE-MLP,full,3,,0.388361929100044,0.388361929100044,8,A4_neural_ode_mlp_n3,datasets/mof/mof_synthesis_8_n3.npz
data_ablation,mof_synthesis_8_data_ablation,MOF/8,mof_synthesis_8,sample_theta,Initial-condition ($\theta$),full,100,,0.07209440639904709,0.09380894792734593,8,A2_sample_theta_n100,datasets/mof/mof_synthesis_8_n100.npz
