time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18
7.712854766845703125e+01,5.003665924072265625e+00,5.006367206573486328e+00,5.066706180572509766e+00,5.088286399841308594e+00,5.193406581878662109e+00,6.156566619873046875e+00,6.548162937164306641e+00,6.775944232940673828e+00,2.873750686645507812e+00,1.039503097534179688e+00,6.093659877777099609e+00,5.300997734069824219e+00,4.997558116912841797e+00,4.959662914276123047e+00,4.965187072753906250e+00,3.737054109573364258e+00,7.273846149444580078e+00,4.086474418640136719e+00,4.967943191528320312e+00
7.762937927246093750e+01,5.002534389495849609e+00,5.004417896270751953e+00,5.047196388244628906e+00,5.063122749328613281e+00,5.259899616241455078e+00,6.040112018585205078e+00,6.537256240844726562e+00,6.725313186645507812e+00,2.872927904129028320e+00,1.036259055137634277e+00,6.102963924407958984e+00,5.303575992584228516e+00,4.998314380645751953e+00,4.971498966217041016e+00,4.918462753295898438e+00,3.782580852508544922e+00,7.273488044738769531e+00,4.075863361358642578e+00,4.966083526611328125e+00
7.813021850585937500e+01,5.001749038696289062e+00,5.003059864044189453e+00,5.033260822296142578e+00,5.044926643371582031e+00,5.280258655548095703e+00,5.912369728088378906e+00,6.485571384429931641e+00,6.642330169677734375e+00,2.871634006500244141e+00,1.032459616661071777e+00,6.111084461212158203e+00,5.305806159973144531e+00,4.998839855194091797e+00,4.979932308197021484e+00,4.898558616638183594e+00,3.861273050308227539e+00,7.272403240203857422e+00,4.066561698913574219e+00,4.964464664459228516e+00
7.863105010986328125e+01,5.001206398010253906e+00,5.002116203308105469e+00,5.023367404937744141e+00,5.031857490539550781e+00,5.271996498107910156e+00,5.781883239746093750e+00,6.401125907897949219e+00,6.532906532287597656e+00,2.869886875152587891e+00,1.028315544128417969e+00,6.118196964263916016e+00,5.307743549346923828e+00,4.999201774597167969e+00,4.985910415649414062e+00,4.895506858825683594e+00,3.962675571441650391e+00,7.270421028137207031e+00,4.058383464813232422e+00,4.963044643402099609e+00
7.913188934326171875e+01,5.000832557678222656e+00,5.001464366912841797e+00,5.016383171081542969e+00,5.022531032562255859e+00,5.247901916503906250e+00,5.656114578247070312e+00,6.291970252990722656e+00,6.403423786163330078e+00,2.867682933807373047e+00,1.024001836776733398e+00,6.124443531036376953e+00,5.309436321258544922e+00,4.999452114105224609e+00,4.990125656127929688e+00,4.901937007904052734e+00,4.077014923095703125e+00,7.267368316650390625e+00,4.051177501678466797e+00,4.961800575256347656e+00
7.963272094726562500e+01,5.000575065612792969e+00,5.001013278961181641e+00,5.011474132537841797e+00,5.015909671783447266e+00,5.216664791107177734e+00,5.540555000305175781e+00,6.166089057922363281e+00,6.260664939880371094e+00,2.864994049072265625e+00,1.019654989242553711e+00,6.129940032958984375e+00,5.310920715332031250e+00,4.999623775482177734e+00,4.993086814880371094e+00,4.912923812866210938e+00,4.195838928222656250e+00,7.263022899627685547e+00,4.044819355010986328e+00,4.960700035095214844e+00
8.013355255126953125e+01,5.000398635864257812e+00,5.000701904296875000e+00,5.008036136627197266e+00,5.011228561401367188e+00,5.184053897857666016e+00,5.438674926757812500e+00,6.031395435333251953e+00,6.111688613891601562e+00,2.861784934997558594e+00,1.015411615371704102e+00,6.134785175323486328e+00,5.312222480773925781e+00,4.999742507934570312e+00,4.995160579681396484e+00,4.925291061401367188e+00,4.312263965606689453e+00,7.257164955139160156e+00,4.039203166961669922e+00,4.959731101989746094e+00
8.063439178466796875e+01,5.000276565551757812e+00,5.000487804412841797e+00,5.005633831024169922e+00,5.007930755615234375e+00,5.153390884399414062e+00,5.351858139038085938e+00,5.895187854766845703e+00,5.963251113891601562e+00,2.857991933822631836e+00,1.011361598968505859e+00,6.139061450958251953e+00,5.313370227813720703e+00,4.999823570251464844e+00,4.996609210968017578e+00,4.937255859375000000e+00,4.421281337738037109e+00,7.249524593353271484e+00,4.034236431121826172e+00,4.958876132965087891e+00
8.113522338867187500e+01,5.000193119049072266e+00,5.000339984893798828e+00,5.003956317901611328e+00,5.005610942840576172e+00,5.126282691955566406e+00,5.279879093170166016e+00,5.763733863830566406e+00,5.821279048919677734e+00,2.853528499603271484e+00,1.007563829421997070e+00,6.142836570739746094e+00,5.314379692077636719e+00,4.999879360198974609e+00,4.997621059417724609e+00,4.947962284088134766e+00,4.519675254821777344e+00,7.239803791046142578e+00,4.029842376708984375e+00,4.958117961883544922e+00
8.163606262207031250e+01,5.000134944915771484e+00,5.000238418579101562e+00,5.002785682678222656e+00,5.003980159759521484e+00,5.103283882141113281e+00,5.221494674682617188e+00,5.641861438751220703e+00,5.690372943878173828e+00,2.848298788070678711e+00,1.004076600074768066e+00,6.146173954010009766e+00,5.315272331237792969e+00,4.999918460845947266e+00,4.998326778411865234e+00,4.957092761993408203e+00,4.605805397033691406e+00,7.227684020996093750e+00,4.025954246520996094e+00,4.957448959350585938e+00
8.213689422607421875e+01,5.000095844268798828e+00,5.000167369842529297e+00,5.001967906951904297e+00,5.002833366394042969e+00,5.084245681762695312e+00,5.174877166748046875e+00,5.532713890075683594e+00,5.573524951934814453e+00,2.842174053192138672e+00,1.000920295715332031e+00,6.149123668670654297e+00,5.316056728363037109e+00,4.999944686889648438e+00,4.998820781707763672e+00,4.964680671691894531e+00,4.679307460784912109e+00,7.212795734405517578e+00,4.022512912750244141e+00,4.956853866577148438e+00
8.263772583007812500e+01,5.000068187713623047e+00,5.000118255615234375e+00,5.001395225524902344e+00,5.002025127410888672e+00,5.068745613098144531e+00,5.138085365295410156e+00,5.437823772430419922e+00,5.472118377685546875e+00,2.835022449493408203e+00,9.980971217155456543e-01,6.151731967926025391e+00,5.316751956939697266e+00,4.999962806701660156e+00,4.999165534973144531e+00,4.970882892608642578e+00,4.740718841552734375e+00,7.194775581359863281e+00,4.019464969635009766e+00,4.956328392028808594e+00
8.313856506347656250e+01,5.000049114227294922e+00,5.000084400177001953e+00,5.000993251800537109e+00,5.001454830169677734e+00,5.056241035461425781e+00,5.109265327453613281e+00,5.357360363006591797e+00,5.386196613311767578e+00,2.826692342758178711e+00,9.956241250038146973e-01,6.154038906097412109e+00,5.317367076873779297e+00,4.999975681304931641e+00,4.999408245086669922e+00,4.975914001464843750e+00,4.791144371032714844e+00,7.173237323760986328e+00,4.016766071319580078e+00,4.955863952636718750e+00
8.363939666748046875e+01,5.000036239624023438e+00,5.000061035156250000e+00,5.000710964202880859e+00,5.001050472259521484e+00,5.046197414398193359e+00,5.086790561676025391e+00,5.290521144866943359e+00,5.314830303192138672e+00,2.817020177841186523e+00,9.935477375984191895e-01,6.156080722808837891e+00,5.317909240722656250e+00,4.999985218048095703e+00,4.999578475952148438e+00,4.979985713958740234e+00,4.831970214843750000e+00,7.147813796997070312e+00,4.014377117156982422e+00,4.955449581146240234e+00
8.414023590087890625e+01,5.000026702880859375e+00,5.000044345855712891e+00,5.000511646270751953e+00,5.000763893127441406e+00,5.038154125213623047e+00,5.069311141967773438e+00,5.235899925231933594e+00,5.256479740142822266e+00,2.805844545364379883e+00,9.919900894165039062e-01,6.157886981964111328e+00,5.318390369415283203e+00,4.999990940093994141e+00,4.999699115753173828e+00,4.983276844024658203e+00,4.864664077758789062e+00,7.118214607238769531e+00,4.012260913848876953e+00,4.955086708068847656e+00
8.464106750488281250e+01,5.000038623809814453e+00,5.000089168548583984e+00,5.001678466796875000e+00,5.003435611724853516e+00,5.443196773529052734e+00,5.593660354614257812e+00,6.459304809570312500e+00,6.621072292327880859e+00,9.070547103881835938e+00,4.701488018035888672e-01,5.979877948760986328e+00,5.323313713073730469e+00,4.999982833862304688e+00,4.998986244201660156e+00,4.771638870239257812e+00,3.987335205078125000e+00,2.679037094116210938e+00,4.227951049804687500e+00,4.947540283203125000e+00
8.514190673828125000e+01,5.000025272369384766e+00,5.000051021575927734e+00,5.000877857208251953e+00,5.001672744750976562e+00,5.216968536376953125e+00,5.291068553924560547e+00,5.801237106323242188e+00,5.892393589019775391e+00,5.890302181243896484e+00,1.106206178665161133e+00,5.853498935699462891e+00,5.264686584472656250e+00,4.999992370605468750e+00,4.999473094940185547e+00,4.891646385192871094e+00,4.485727310180664062e+00,6.210903644561767578e+00,4.325056076049804688e+00,4.975608825683593750e+00
8.564273834228515625e+01,5.000021934509277344e+00,5.000043869018554688e+00,5.000771522521972656e+00,5.001466751098632812e+00,5.202764987945556641e+00,5.267271995544433594e+00,5.735165119171142578e+00,5.813093662261962891e+00,3.809861898422241211e+00,1.035353660583496094e+00,5.874901771545410156e+00,5.242715835571289062e+00,4.999993801116943359e+00,4.999536991119384766e+00,4.898962497711181641e+00,4.535943508148193359e+00,6.819990158081054688e+00,4.309185028076171875e+00,4.997748374938964844e+00
8.614356994628906250e+01,5.000018119812011719e+00,5.000035762786865234e+00,5.000629901885986328e+00,5.001200199127197266e+00,5.177175045013427734e+00,5.232350349426269531e+00,5.652993202209472656e+00,5.722233295440673828e+00,3.178714990615844727e+00,9.881344437599182129e-01,5.926265716552734375e+00,5.249584674835205078e+00,4.999997138977050781e+00,4.999623775482177734e+00,4.912095546722412109e+00,4.595089435577392578e+00,7.108463764190673828e+00,4.260598659515380859e+00,4.998492717742919922e+00
8.664440917968750000e+01,5.000015258789062500e+00,5.000029087066650391e+00,5.000493526458740234e+00,5.000942707061767578e+00,5.148137569427490234e+00,5.194130420684814453e+00,5.561064243316650391e+00,5.622282981872558594e+00,2.967959880828857422e+00,9.656309485435485840e-01,5.972036838531494141e+00,5.262081146240234375e+00,4.999998092651367188e+00,4.999707221984863281e+00,4.926835060119628906e+00,4.657923698425292969e+00,7.221316337585449219e+00,4.215152740478515625e+00,4.992751598358154297e+00
8.714524078369140625e+01,5.000012874603271484e+00,5.000022888183593750e+00,5.000378131866455078e+00,5.000725269317626953e+00,5.120838642120361328e+00,5.158450126647949219e+00,5.470812797546386719e+00,5.523962974548339844e+00,2.896458864212036133e+00,9.567807912826538086e-01,6.007818222045898438e+00,5.273423194885253906e+00,5.000000476837158203e+00,4.999776840209960938e+00,4.940561771392822266e+00,4.717285156250000000e+00,7.263067245483398438e+00,4.178448677062988281e+00,4.986332416534423828e+00
8.764608001708984375e+01,5.000010490417480469e+00,5.000018119812011719e+00,5.000287532806396484e+00,5.000553131103515625e+00,5.097260475158691406e+00,5.127636909484863281e+00,5.388796329498291016e+00,5.434103012084960938e+00,2.872414827346801758e+00,9.535406827926635742e-01,6.035253047943115234e+00,5.282398223876953125e+00,5.000001907348632812e+00,4.999832630157470703e+00,4.952323436737060547e+00,4.769594669342041016e+00,7.279020786285400391e+00,4.149579048156738281e+00,4.980824470520019531e+00
8.814691162109375000e+01,5.000095844268798828e+00,5.000203132629394531e+00,5.003410816192626953e+00,5.005336284637451172e+00,5.520775318145751953e+00,5.563672542572021484e+00,7.748120427131652832e-01,9.774852991104125977e-01,3.064475536346435547e+00,1.590721368789672852e+00,6.088731765747070312e+00,5.300643444061279297e+00,4.999943256378173828e+00,4.997934341430664062e+00,4.694920539855957031e+00,8.485525131225585938e+00,7.279874801635742188e+00,4.129484653472900391e+00,4.978522777557373047e+00
8.864774322509765625e+01,5.000038623809814453e+00,5.000079631805419922e+00,5.001322269439697266e+00,5.002130031585693359e+00,5.243328094482421875e+00,5.268217086791992188e+00,3.694239139556884766e+00,1.047214627265930176e+00,2.398739337921142578e+00,1.017228960990905762e+00,6.088983535766601562e+00,5.303133487701416016e+00,4.999982833862304688e+00,4.999204158782958984e+00,4.862076759338378906e+00,6.068990230560302734e+00,7.779246807098388672e+00,4.120331287384033203e+00,4.980327606201171875e+00
8.914858245849609375e+01,5.000022411346435547e+00,5.000043869018554688e+00,5.000700950622558594e+00,5.001142024993896484e+00,5.141424655914306641e+00,5.156746864318847656e+00,4.768945693969726562e+00,1.229970455169677734e+00,2.219739198684692383e+00,9.533666968345642090e-01,6.094250202178955078e+00,5.311117172241210938e+00,4.999993324279785156e+00,4.999582290649414062e+00,4.920679569244384766e+00,5.563490867614746094e+00,7.596822261810302734e+00,4.117644309997558594e+00,4.981286048889160156e+00
8.964941406250000000e+01,5.000019550323486328e+00,5.000037193298339844e+00,5.000589370727539062e+00,5.000968456268310547e+00,5.130092620849609375e+00,5.146162986755371094e+00,5.182481288909912109e+00,1.268310666084289551e+00,2.317353010177612305e+00,9.368662238121032715e-01,6.085440158843994141e+00,5.311337471008300781e+00,4.999995708465576172e+00,4.999650001525878906e+00,4.927937030792236328e+00,5.428519248962402344e+00,7.553176879882812500e+00,4.126931667327880859e+00,4.979938507080078125e+00
9.015025329589843750e+01,5.000017166137695312e+00,5.000031948089599609e+00,5.000493526458740234e+00,5.000813007354736328e+00,5.116646766662597656e+00,5.132221698760986328e+00,5.402801036834716797e+00,1.280028700828552246e+00,2.433115005493164062e+00,9.374834299087524414e-01,6.070329666137695312e+00,5.308046340942382812e+00,4.999997138977050781e+00,4.999708652496337891e+00,4.935987472534179688e+00,5.461833953857421875e+00,7.480155944824218750e+00,4.142583370208740234e+00,4.980134487152099609e+00
9.065108489990234375e+01,5.000014781951904297e+00,5.000026702880859375e+00,5.000399112701416016e+00,5.000657081604003906e+00,5.099905014038085938e+00,5.113894939422607422e+00,6.156588077545166016e+00,1.283895969390869141e+00,2.529232740402221680e+00,9.406591653823852539e-01,6.054259777069091797e+00,5.303350448608398438e+00,4.999998569488525391e+00,4.999765872955322266e+00,4.945550441741943359e+00,6.229844093322753906e+00,7.423472404479980469e+00,4.157278537750244141e+00,4.981423377990722656e+00
9.115191650390625000e+01,5.000012874603271484e+00,5.000022411346435547e+00,5.000318527221679688e+00,5.000524997711181641e+00,5.084136962890625000e+00,5.096344947814941406e+00,5.293495655059814453e+00,1.285550117492675781e+00,2.602152824401855469e+00,9.433843493461608887e-01,6.041426181793212891e+00,5.298497200012207031e+00,5.000000476837158203e+00,4.999814510345458984e+00,4.954438209533691406e+00,5.234184741973876953e+00,7.382348537445068359e+00,4.167537689208984375e+00,4.982601165771484375e+00
9.165275573730468750e+01,5.000012874603271484e+00,5.000022411346435547e+00,5.000318050384521484e+00,5.000524520874023438e+00,5.087097644805908203e+00,5.099786758422851562e+00,5.358406543731689453e+00,1.286074519157409668e+00,4.705896377563476562e+00,1.025154113769531250e+00,5.887093544006347656e+00,5.282627105712890625e+00,5.000000476837158203e+00,4.999814510345458984e+00,4.952656269073486328e+00,5.297018527984619141e+00,6.523810386657714844e+00,4.317128658294677734e+00,4.980489730834960938e+00
9.215358734130859375e+01,5.000010967254638672e+00,5.000019073486328125e+00,5.000260353088378906e+00,5.000428199768066406e+00,5.074534416198730469e+00,5.085273742675781250e+00,5.407845020294189453e+00,1.286290764808654785e+00,3.365343570709228516e+00,1.015272974967956543e+00,5.862921714782714844e+00,5.250606536865234375e+00,5.000000953674316406e+00,4.999850273132324219e+00,4.959633350372314453e+00,5.348661899566650391e+00,6.965993881225585938e+00,4.339096069335937500e+00,5.001460075378417969e+00
9.265442657470703125e+01,5.000010013580322266e+00,5.000016689300537109e+00,5.000213623046875000e+00,5.000351428985595703e+00,5.063991546630859375e+00,5.073285102844238281e+00,5.410698890686035156e+00,1.286406755447387695e+00,2.969456434249877930e+00,9.749031066894531250e-01,5.890094280242919922e+00,5.247862815856933594e+00,5.000001907348632812e+00,4.999878406524658203e+00,4.965454101562500000e+00,5.350586414337158203e+00,7.167963981628417969e+00,4.311630249023437500e+00,5.005925655364990234e+00
9.315525817871093750e+01,5.000009536743164062e+00,5.000014305114746094e+00,5.000172138214111328e+00,5.000282287597656250e+00,5.053865909576416016e+00,5.061826705932617188e+00,5.393025875091552734e+00,1.286508321762084961e+00,2.850104331970214844e+00,9.583485722541809082e-01,5.923199176788330078e+00,5.254420757293701172e+00,5.000002861022949219e+00,4.999904155731201172e+00,4.971008777618408203e+00,5.330433368682861328e+00,7.240861415863037109e+00,4.277156352996826172e+00,5.002774238586425781e+00
9.365608978271484375e+01,5.000008106231689453e+00,5.000012397766113281e+00,5.000136852264404297e+00,5.000224590301513672e+00,5.044776439666748047e+00,5.051542758941650391e+00,5.372845649719238281e+00,1.286712288856506348e+00,2.818272829055786133e+00,9.525774121284484863e-01,5.952952861785888672e+00,5.262435913085937500e+00,5.000002861022949219e+00,4.999925613403320312e+00,4.975973606109619141e+00,5.307756900787353516e+00,7.265781402587890625e+00,4.245264053344726562e+00,4.997704029083251953e+00
9.415692901611328125e+01,5.000007629394531250e+00,5.000010490417480469e+00,5.000108242034912109e+00,5.000176906585693359e+00,5.036899089813232422e+00,5.042608737945556641e+00,5.352506637573242188e+00,1.287539720535278320e+00,2.814134120941162109e+00,9.508472681045532227e-01,5.978528976440429688e+00,5.269790649414062500e+00,5.000004291534423828e+00,4.999942779541015625e+00,4.980260848999023438e+00,5.284987449645996094e+00,7.274660587310791016e+00,4.217234134674072266e+00,4.992659091949462891e+00
9.465776062011718750e+01,5.000007152557373047e+00,5.000009536743164062e+00,5.000084877014160156e+00,5.000138759613037109e+00,5.030186653137207031e+00,5.034970283508300781e+00,5.321988105773925781e+00,1.292490839958190918e+00,2.818354129791259766e+00,9.509020447731018066e-01,6.000607013702392578e+00,5.276154518127441406e+00,5.000004291534423828e+00,4.999956607818603516e+00,4.983901023864746094e+00,5.251300334930419922e+00,7.278676033020019531e+00,4.192638874053955078e+00,4.988114356994628906e+00
9.515859985351562500e+01,5.000006198883056641e+00,5.000008583068847656e+00,5.000066757202148438e+00,5.000108242034912109e+00,5.024534702301025391e+00,5.028513431549072266e+00,5.278372764587402344e+00,1.323749423027038574e+00,2.824835300445556641e+00,9.532848596572875977e-01,6.019928932189941406e+00,5.281660079956054688e+00,5.000004291534423828e+00,4.999967575073242188e+00,4.986952781677246094e+00,5.208948612213134766e+00,7.281074047088623047e+00,4.170855522155761719e+00,4.984096050262451172e+00
9.565943145751953125e+01,5.000006198883056641e+00,5.000007629394531250e+00,5.000052452087402344e+00,5.000084400177001953e+00,5.019755363464355469e+00,5.023026466369628906e+00,5.172505855560302734e+00,1.483026146888732910e+00,2.832304716110229492e+00,9.607831239700317383e-01,6.037067413330078125e+00,5.286487102508544922e+00,5.000004768371582031e+00,4.999976634979248047e+00,4.989522457122802734e+00,5.214504718780517578e+00,7.282366275787353516e+00,4.151353836059570312e+00,4.980515956878662109e+00
9.616027069091796875e+01,5.000005722045898438e+00,5.000007152557373047e+00,5.000041007995605469e+00,5.000064849853515625e+00,5.015664577484130859e+00,5.018301963806152344e+00,4.772589206695556641e+00,2.032520055770874023e+00,2.840645551681518555e+00,9.741367101669311523e-01,6.052371501922607422e+00,5.290771484375000000e+00,5.000004768371582031e+00,4.999983787536621094e+00,4.991712570190429688e+00,5.455090045928955078e+00,7.282514572143554688e+00,4.133815765380859375e+00,4.977308750152587891e+00
9.666110229492187500e+01,5.000005722045898438e+00,5.000006198883056641e+00,5.000031471252441406e+00,5.000049114227294922e+00,5.012135982513427734e+00,5.014220237731933594e+00,4.550384044647216797e+00,3.252787351608276367e+00,2.849614858627319336e+00,9.938007593154907227e-01,6.066076278686523438e+00,5.294589996337890625e+00,5.000005245208740234e+00,4.999989032745361328e+00,4.993597984313964844e+00,5.490117073059082031e+00,7.281619548797607422e+00,4.118023395538330078e+00,4.974425792694091797e+00
9.716193389892578125e+01,5.000005722045898438e+00,5.000006198883056641e+00,5.000023841857910156e+00,5.000036239624023438e+00,5.009050846099853516e+00,5.010681629180908203e+00,5.336534023284912109e+00,4.963440418243408203e+00,2.858087778091430664e+00,1.009656667709350586e+00,6.078214168548583984e+00,5.297941207885742188e+00,5.000005245208740234e+00,4.999994754791259766e+00,4.995253086090087891e+00,4.793004512786865234e+00,7.280408382415771484e+00,4.104004383087158203e+00,4.971898555755615234e+00
9.766277313232421875e+01,5.000005722045898438e+00,5.000005722045898438e+00,5.000017642974853516e+00,5.000026226043701172e+00,5.006645679473876953e+00,5.007936954498291016e+00,6.092812061309814453e+00,6.044983386993408203e+00,2.861791133880615234e+00,1.009266734123229980e+00,6.088801860809326172e+00,5.300809860229492188e+00,5.000005245208740234e+00,4.999998092651367188e+00,4.996547698974609375e+00,4.097476959228515625e+00,7.281761169433593750e+00,4.091786384582519531e+00,4.969754219055175781e+00
9.816360473632812500e+01,5.000005245208740234e+00,5.000005722045898438e+00,5.000013351440429688e+00,5.000019550323486328e+00,5.004889011383056641e+00,5.005915164947509766e+00,6.412542819976806641e+00,6.471473217010498047e+00,2.862872600555419922e+00,1.002077221870422363e+00,6.098155498504638672e+00,5.303317070007324219e+00,5.000005245208740234e+00,5.000000476837158203e+00,4.997487068176269531e+00,3.789346933364868164e+00,7.284128189086914062e+00,4.080986976623535156e+00,4.967882156372070312e+00
9.866444396972656250e+01,5.000005245208740234e+00,5.000005722045898438e+00,5.000010490417480469e+00,5.000014781951904297e+00,5.003605842590332031e+00,5.004416465759277344e+00,6.466296195983886719e+00,6.569752216339111328e+00,2.863054513931274414e+00,9.937058687210083008e-01,6.106476783752441406e+00,5.305544853210449219e+00,5.000005245208740234e+00,5.000001907348632812e+00,4.998166084289550781e+00,3.752299308776855469e+00,7.286288738250732422e+00,4.071358680725097656e+00,4.966220378875732422e+00
9.916527557373046875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000008583068847656e+00,5.000011920928955078e+00,5.002661705017089844e+00,5.003295898437500000e+00,6.372154712677001953e+00,6.496070384979248047e+00,2.862828731536865234e+00,9.858430624008178711e-01,6.113888740539550781e+00,5.307528018951416016e+00,5.000005245208740234e+00,5.000002861022949219e+00,4.998659610748291016e+00,3.864528417587280273e+00,7.287817001342773438e+00,4.062767028808593750e+00,4.964734077453613281e+00
9.966610717773437500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000007629394531250e+00,5.000010013580322266e+00,5.001965999603271484e+00,5.002458572387695312e+00,6.196451663970947266e+00,6.326372623443603516e+00,2.862338304519653320e+00,9.789822101593017578e-01,6.120483875274658203e+00,5.309296607971191406e+00,5.000005245208740234e+00,5.000004291534423828e+00,4.999019622802734375e+00,4.046584606170654297e+00,7.288541793823242188e+00,4.055105209350585938e+00,4.963407039642333984e+00
1.001669464111328125e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000007152557373047e+00,5.000008106231689453e+00,5.001454830169677734e+00,5.001833915710449219e+00,5.984679222106933594e+00,6.109367847442626953e+00,2.861616849899291992e+00,9.732440710067749023e-01,6.126348972320556641e+00,5.310870647430419922e+00,5.000005245208740234e+00,5.000004291534423828e+00,4.999280929565429688e+00,4.246161460876464844e+00,7.288336753845214844e+00,4.048280239105224609e+00,4.962225914001464844e+00
1.006677780151367188e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000006198883056641e+00,5.000007629394531250e+00,5.001080036163330078e+00,5.001370906829833984e+00,5.771197319030761719e+00,5.882217407226562500e+00,2.860648393630981445e+00,9.685840010643005371e-01,6.131556987762451172e+00,5.312265872955322266e+00,5.000005245208740234e+00,5.000004768371582031e+00,4.999471187591552734e+00,4.431076049804687500e+00,7.287073612213134766e+00,4.042210578918457031e+00,4.961171150207519531e+00
1.011686172485351562e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000007152557373047e+00,5.000805854797363281e+00,5.001027584075927734e+00,5.579445838928222656e+00,5.671964168548583984e+00,2.859391450881958008e+00,9.648946523666381836e-01,6.136176109313964844e+00,5.313507556915283203e+00,5.000005245208740234e+00,5.000004768371582031e+00,4.999609470367431641e+00,4.585601329803466797e+00,7.284643173217773438e+00,4.036819458007812500e+00,4.960234642028808594e+00
1.016694488525390625e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000006198883056641e+00,5.000604152679443359e+00,5.000773906707763672e+00,5.421213626861572266e+00,5.494125366210937500e+00,2.857774734497070312e+00,9.620097875595092773e-01,6.140267848968505859e+00,5.314607620239257812e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.999709606170654297e+00,4.705961704254150391e+00,7.280881881713867188e+00,4.032034873962402344e+00,4.959399223327636719e+00
1.021702804565429688e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000005722045898438e+00,5.000456333160400391e+00,5.000585556030273438e+00,5.298661231994628906e+00,5.353612422943115234e+00,2.855710744857788086e+00,9.597667455673217773e-01,6.143892765045166016e+00,5.315579891204833984e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.999783515930175781e+00,4.795213222503662109e+00,7.275621414184570312e+00,4.027796745300292969e+00,4.958660125732421875e+00
1.026711196899414062e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000005722045898438e+00,5.000346660614013672e+00,5.000445842742919922e+00,5.208017349243164062e+00,5.248057365417480469e+00,2.853092670440673828e+00,9.580182433128356934e-01,6.147096157073974609e+00,5.316442012786865234e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.999838352203369141e+00,4.859182834625244141e+00,7.268631458282470703e+00,4.024043560028076172e+00,4.958008289337158203e+00
1.031719512939453125e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000264644622802734e+00,5.000340938568115234e+00,5.143128395080566406e+00,5.171605110168457031e+00,2.849801063537597656e+00,9.566441178321838379e-01,6.149930477142333984e+00,5.317200183868408203e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.999878883361816406e+00,4.903976917266845703e+00,7.259641170501708984e+00,4.020722866058349609e+00,4.957427978515625000e+00
1.036727905273437500e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000203132629394531e+00,5.000261306762695312e+00,5.097717285156250000e+00,5.117634296417236328e+00,2.845704793930053711e+00,9.555494785308837891e-01,6.152431964874267578e+00,5.317873001098632812e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.999908924102783203e+00,4.934850692749023438e+00,7.248333930969238281e+00,4.017786502838134766e+00,4.956916809082031250e+00
1.041736221313476562e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000156402587890625e+00,5.000201702117919922e+00,5.066422462463378906e+00,5.080206871032714844e+00,2.840657472610473633e+00,9.546782374382019043e-01,6.154641628265380859e+00,5.318464756011962891e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.999931335449218750e+00,4.955907821655273438e+00,7.234327316284179688e+00,4.015192031860351562e+00,4.956460475921630859e+00
1.046744537353515625e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000121593475341797e+00,5.000156402587890625e+00,5.045075893402099609e+00,5.054560661315917969e+00,2.834501743316650391e+00,9.539929628372192383e-01,6.156594753265380859e+00,5.318987369537353516e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.999948501586914062e+00,4.970170021057128906e+00,7.217213630676269531e+00,4.012900352478027344e+00,4.956060886383056641e+00
1.051752929687500000e+02,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000095367431640625e+00,5.000122070312500000e+00,5.030608654022216797e+00,5.037123203277587891e+00,2.827070713043212891e+00,9.534853696823120117e-01,6.158318042755126953e+00,5.319450855255126953e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.999961376190185547e+00,4.979788303375244141e+00,7.196559429168701172e+00,4.010875225067138672e+00,4.955708026885986328e+00
