time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18
5.058430862426757812e+01,8.141295433044433594e+00,1.060435652732849121e+00,3.494157552719116211e+00,1.186048150062561035e+00,2.313385009765625000e+00,1.494863629341125488e+00,4.634221553802490234e+00,1.290009260177612305e+00,2.573027372360229492e+00,9.528812170028686523e-01,5.612556457519531250e+00,5.181377410888671875e+00,4.763807773590087891e+00,7.654021739959716797e+00,7.570024490356445312e+00,5.830400943756103516e+00,7.319873809814453125e+00,4.642415046691894531e+00,5.069691181182861328e+00
5.108514022827148438e+01,5.812080860137939453e+00,9.947097301483154297e-01,3.591454744338989258e+00,1.150907158851623535e+00,2.188880205154418945e+00,1.487573981285095215e+00,4.637465000152587891e+00,1.281563520431518555e+00,2.584132432937622070e+00,9.460445046424865723e-01,5.624279975891113281e+00,5.183050155639648438e+00,5.675646305084228516e+00,6.310997486114501953e+00,7.527353763580322266e+00,5.835983276367187500e+00,7.318353176116943359e+00,4.628172397613525391e+00,5.067015171051025391e+00
5.158597564697265625e+01,5.102179527282714844e+00,9.567021131515502930e-01,3.850707530975341797e+00,1.179000973701477051e+00,2.136188745498657227e+00,1.483698725700378418e+00,4.618819713592529297e+00,1.288953065872192383e+00,2.595310211181640625e+00,9.491695165634155273e-01,5.639730930328369141e+00,5.186495304107666016e+00,5.794416904449462891e+00,6.168523311614990234e+00,7.567264080047607422e+00,5.868826389312744141e+00,7.311996459960937500e+00,4.610569953918457031e+00,5.063885688781738281e+00
5.208681106567382812e+01,4.904126644134521484e+00,9.440569281578063965e-01,3.983600139617919922e+00,1.188939571380615234e+00,2.131805896759033203e+00,1.475423574447631836e+00,4.573711872100830078e+00,1.290559172630310059e+00,2.602947473526000977e+00,9.496956467628479004e-01,5.657058715820312500e+00,5.190643310546875000e+00,5.816067695617675781e+00,6.120850086212158203e+00,7.590655326843261719e+00,5.914920806884765625e+00,7.308656215667724609e+00,4.591272354125976562e+00,5.060552597045898438e+00
5.258764648437500000e+01,4.850475788116455078e+00,9.404458403587341309e-01,4.062101840972900391e+00,1.192853927612304688e+00,2.146868228912353516e+00,1.472356557846069336e+00,4.516491413116455078e+00,1.290517449378967285e+00,2.607619762420654297e+00,9.504483938217163086e-01,5.676254272460937500e+00,5.195642471313476562e+00,5.823215961456298828e+00,6.106488227844238281e+00,7.585449218750000000e+00,5.938941955566406250e+00,7.311429023742675781e+00,4.571100234985351562e+00,5.057146549224853516e+00
5.308848190307617188e+01,4.826159954071044922e+00,9.393589496612548828e-01,4.103245258331298828e+00,1.194373011589050293e+00,2.169516086578369141e+00,1.471199512481689453e+00,4.477375030517578125e+00,1.288768053054809570e+00,2.606517791748046875e+00,9.506852626800537109e-01,5.696454048156738281e+00,5.201285362243652344e+00,5.812922954559326172e+00,6.081270694732666016e+00,7.577221870422363281e+00,5.955800056457519531e+00,7.311636447906494141e+00,4.551069259643554688e+00,5.053862094879150391e+00
5.358931732177734375e+01,4.801612854003906250e+00,9.390025138854980469e-01,4.126881122589111328e+00,1.195085763931274414e+00,2.192960023880004883e+00,1.471024394035339355e+00,4.458812236785888672e+00,1.286890029907226562e+00,2.601639032363891602e+00,9.507622122764587402e-01,5.716331005096435547e+00,5.207036972045898438e+00,5.786681652069091797e+00,6.052685260772705078e+00,7.567999839782714844e+00,5.961833953857421875e+00,7.310990333557128906e+00,4.531627178192138672e+00,5.050543308258056641e+00
5.409014892578125000e+01,4.779759407043457031e+00,9.388839006423950195e-01,4.139972209930419922e+00,1.195533156394958496e+00,2.214670896530151367e+00,1.471319794654846191e+00,4.457243919372558594e+00,1.285538673400878906e+00,2.595364809036254883e+00,9.507955908775329590e-01,5.735056400299072266e+00,5.212601184844970703e+00,5.759597778320312500e+00,6.021790027618408203e+00,7.558011054992675781e+00,5.958680629730224609e+00,7.311089515686035156e+00,4.513377189636230469e+00,5.047286033630371094e+00
5.459098434448242188e+01,5.098925113677978516e+00,9.388555288314819336e-01,4.152810573577880859e+00,1.195865392684936523e+00,2.233903169631958008e+00,1.471776485443115234e+00,4.466882228851318359e+00,1.284727454185485840e+00,2.589474439620971680e+00,9.507646560668945312e-01,5.752113819122314453e+00,5.217721939086914062e+00,6.178213119506835938e+00,6.000843048095703125e+00,7.547286510467529297e+00,5.948313236236572266e+00,7.312149524688720703e+00,4.496713161468505859e+00,5.044157981872558594e+00
5.509181976318359375e+01,4.762443542480468750e+00,9.386934638023376465e-01,4.160317897796630859e+00,1.196128010749816895e+00,2.249535799026489258e+00,1.472266674041748047e+00,4.479477405548095703e+00,1.284320592880249023e+00,2.585032939910888672e+00,9.506748318672180176e-01,5.767253398895263672e+00,5.222273349761962891e+00,5.737491130828857422e+00,5.978430271148681641e+00,7.531616687774658203e+00,5.927363395690917969e+00,7.313510894775390625e+00,4.481717586517333984e+00,5.041225433349609375e+00
5.559265518188476562e+01,4.826587677001953125e+00,9.388962388038635254e-01,4.158525943756103516e+00,1.196360111236572266e+00,2.262952089309692383e+00,1.472713708877563477e+00,4.497805595397949219e+00,1.284160494804382324e+00,2.582791328430175781e+00,9.505324363708496094e-01,5.780505180358886719e+00,5.226223945617675781e+00,5.821870326995849609e+00,5.946225166320800781e+00,7.515921592712402344e+00,5.907632350921630859e+00,7.315218448638916016e+00,4.468250751495361328e+00,5.038522720336914062e+00
5.609349060058593750e+01,4.894622802734375000e+00,9.389467239379882812e-01,4.172229290008544922e+00,1.196546554565429688e+00,2.275294303894042969e+00,1.473110437393188477e+00,4.516887187957763672e+00,1.284147500991821289e+00,2.582915782928466797e+00,9.503712654113769531e-01,5.792125701904296875e+00,5.229590415954589844e+00,5.911470413208007812e+00,5.943991184234619141e+00,7.503702640533447266e+00,5.885847568511962891e+00,7.316927909851074219e+00,4.456037521362304688e+00,5.036011695861816406e+00
5.659432220458984375e+01,4.978163242340087891e+00,9.389944672584533691e-01,4.183619976043701172e+00,1.196686983108520508e+00,2.286816835403442383e+00,1.473424077033996582e+00,4.539378166198730469e+00,1.284188151359558105e+00,2.585215091705322266e+00,9.501873254776000977e-01,5.802474975585937500e+00,5.232445240020751953e+00,6.021504402160644531e+00,5.941314697265625000e+00,7.494922637939453125e+00,5.869120121002197266e+00,7.318238258361816406e+00,4.444699764251708984e+00,5.033649444580078125e+00
5.709515762329101562e+01,5.041730880737304688e+00,9.391834735870361328e-01,4.241512298583984375e+00,1.196891546249389648e+00,2.296378612518310547e+00,1.473782062530517578e+00,4.562038898468017578e+00,1.284352660179138184e+00,2.589172840118408203e+00,9.500869512557983398e-01,5.811911106109619141e+00,5.234880924224853516e+00,6.105256557464599609e+00,6.016968727111816406e+00,7.484204769134521484e+00,5.853875160217285156e+00,7.318239212036132812e+00,4.433794021606445312e+00,5.031352996826171875e+00
5.759599304199218750e+01,5.088821887969970703e+00,9.395738840103149414e-01,4.284630298614501953e+00,1.197176337242126465e+00,2.305367946624755859e+00,1.474163770675659180e+00,4.584542751312255859e+00,1.284583091735839844e+00,2.594707965850830078e+00,9.500449299812316895e-01,5.820858001708984375e+00,5.237062931060791016e+00,6.167412281036376953e+00,6.070318222045898438e+00,7.476191997528076172e+00,5.840545177459716797e+00,7.317846298217773438e+00,4.422985553741455078e+00,5.029114723205566406e+00
5.809682846069335938e+01,5.099361419677734375e+00,9.403480887413024902e-01,4.325792312622070312e+00,1.197603702545166016e+00,2.314162731170654297e+00,1.474592924118041992e+00,4.603286266326904297e+00,1.284871339797973633e+00,2.601454734802246094e+00,9.500627517700195312e-01,5.829696178436279297e+00,5.239098548889160156e+00,6.181667327880859375e+00,6.122013568878173828e+00,7.471649646759033203e+00,5.824065685272216797e+00,7.317081928253173828e+00,4.411999225616455078e+00,5.026873111724853516e+00
5.859766387939453125e+01,5.108218669891357422e+00,9.419842362403869629e-01,4.362089633941650391e+00,1.198350667953491211e+00,2.322378158569335938e+00,1.475163340568542480e+00,4.620723247528076172e+00,1.285267591476440430e+00,2.609062671661376953e+00,9.501755237579345703e-01,5.838719367980957031e+00,5.241077899932861328e+00,6.194231033325195312e+00,6.167085170745849609e+00,7.468485355377197266e+00,5.808374404907226562e+00,7.315909862518310547e+00,4.400617599487304688e+00,5.024576187133789062e+00
5.909849929809570312e+01,5.109192371368408203e+00,9.454570412635803223e-01,4.399992465972900391e+00,1.199759840965270996e+00,2.329865694046020508e+00,1.475993394851684570e+00,4.639188766479492188e+00,1.285839200019836426e+00,2.617238044738769531e+00,9.504081606864929199e-01,5.848117351531982422e+00,5.243083477020263672e+00,6.197614669799804688e+00,6.215713500976562500e+00,7.465617656707763672e+00,5.796920299530029297e+00,7.314352512359619141e+00,4.388684272766113281e+00,5.022199630737304688e+00
5.959933090209960938e+01,5.086744308471679688e+00,9.525719285011291504e-01,4.442974090576171875e+00,1.202393889427185059e+00,2.336815118789672852e+00,1.477258205413818359e+00,4.659373283386230469e+00,1.286673069000244141e+00,2.625744104385375977e+00,9.508015513420104980e-01,5.858004570007324219e+00,5.245182991027832031e+00,6.172769546508789062e+00,6.273214817047119141e+00,7.463267803192138672e+00,5.790488243103027344e+00,7.312434196472167969e+00,4.376112461090087891e+00,5.019730567932128906e+00
6.010016632080078125e+01,5.051502227783203125e+00,9.660843610763549805e-01,4.480668067932128906e+00,1.206977605819702148e+00,2.343806028366088867e+00,1.479129195213317871e+00,4.680954933166503906e+00,1.287862896919250488e+00,2.634386777877807617e+00,9.513818621635437012e-01,5.868443012237548828e+00,5.247417926788330078e+00,6.136484622955322266e+00,6.322848796844482422e+00,7.463181972503662109e+00,5.788315773010253906e+00,7.310165405273437500e+00,4.362890720367431641e+00,5.017172336578369141e+00
6.060100173950195312e+01,5.007921695709228516e+00,9.907974004745483398e-01,4.497901439666748047e+00,1.214776754379272461e+00,2.351511240005493164e+00,1.481946706771850586e+00,4.702846527099609375e+00,1.289613723754882812e+00,2.643033027648925781e+00,9.522345662117004395e-01,5.879440307617187500e+00,5.249804496765136719e+00,6.099798679351806641e+00,6.340413093566894531e+00,7.467399120330810547e+00,5.788436412811279297e+00,7.307575225830078125e+00,4.349052429199218750e+00,5.014526844024658203e+00
6.110183715820312500e+01,4.952193260192871094e+00,1.037983179092407227e+00,4.496817588806152344e+00,1.228439688682556152e+00,2.360175371170043945e+00,1.486337900161743164e+00,4.723878383636474609e+00,1.292265653610229492e+00,2.651608943939208984e+00,9.534882307052612305e-01,5.890967369079589844e+00,5.252347946166992188e+00,6.070317268371582031e+00,6.329153060913085938e+00,7.476101875305175781e+00,5.788677692413330078e+00,7.304708957672119141e+00,4.334671974182128906e+00,5.011801719665527344e+00
6.160267257690429688e+01,4.867806911468505859e+00,1.140054464340209961e+00,4.501154899597167969e+00,1.253872036933898926e+00,2.369739532470703125e+00,1.493019223213195801e+00,4.743388652801513672e+00,1.295890927314758301e+00,2.660036325454711914e+00,9.548396468162536621e-01,5.902939796447753906e+00,5.255030155181884766e+00,6.062676429748535156e+00,6.325500488281250000e+00,7.487450122833251953e+00,5.787621021270751953e+00,7.301668167114257812e+00,4.319860458374023438e+00,5.009017944335937500e+00
6.210350418090820312e+01,4.607363224029541016e+00,1.403276085853576660e+00,4.530545711517333984e+00,1.291684627532958984e+00,2.379702091217041016e+00,1.500202298164367676e+00,4.761260509490966797e+00,1.298916459083557129e+00,2.668133735656738281e+00,9.552862048149108887e-01,5.915228843688964844e+00,5.257814884185791016e+00,6.178619861602783203e+00,6.355050563812255859e+00,7.498786449432373047e+00,5.785824775695800781e+00,7.298633098602294922e+00,4.304793357849121094e+00,5.006218433380126953e+00
6.260433959960937500e+01,3.785372734069824219e+00,2.080594062805175781e+00,4.568693637847900391e+00,1.315260529518127441e+00,2.388255119323730469e+00,1.502647757530212402e+00,4.777226924896240234e+00,1.299412965774536133e+00,2.675774812698364258e+00,9.549879431724548340e-01,5.927750110626220703e+00,5.260689258575439453e+00,6.569944381713867188e+00,6.396734237670898438e+00,7.509123325347900391e+00,5.785127639770507812e+00,7.295779705047607422e+00,4.289585113525390625e+00,5.003422737121582031e+00
6.310517501831054688e+01,2.670711517333984375e+00,3.325564146041870117e+00,4.574258804321289062e+00,1.314549088478088379e+00,2.393793821334838867e+00,1.502827286720275879e+00,4.792221069335937500e+00,1.301069378852844238e+00,2.683348417282104492e+00,9.564747810363769531e-01,5.940495491027832031e+00,5.263679981231689453e+00,6.968780994415283203e+00,6.450028896331787109e+00,7.517786026000976562e+00,5.785563468933105469e+00,7.293142318725585938e+00,4.274242401123046875e+00,5.000616550445556641e+00
6.360601043701171875e+01,2.874129772186279297e+00,5.006969451904296875e+00,4.593870639801025391e+00,1.398413062095642090e+00,2.403645753860473633e+00,1.514131546020507812e+00,4.808559894561767578e+00,1.304849505424499512e+00,2.691115617752075195e+00,9.555665254592895508e-01,5.953189849853515625e+00,5.266681671142578125e+00,6.717926979064941406e+00,6.474093914031982422e+00,7.524967670440673828e+00,5.784302711486816406e+00,7.291681766510009766e+00,4.259044170379638672e+00,4.997880458831787109e+00
6.410684204101562500e+01,6.325314521789550781e+00,7.041186332702636719e+00,4.643958568572998047e+00,1.336404800415039062e+00,2.413594007492065430e+00,1.493237733840942383e+00,4.817513942718505859e+00,1.291436791419982910e+00,2.697603702545166016e+00,9.507505297660827637e-01,5.965589523315429688e+00,5.269600868225097656e+00,3.723482370376586914e+00,6.511212348937988281e+00,7.561349868774414062e+00,5.789494991302490234e+00,7.292548656463623047e+00,4.244106769561767578e+00,4.995216846466064453e+00
6.460768127441406250e+01,7.970371723175048828e+00,7.769162654876708984e+00,4.576161384582519531e+00,1.206173181533813477e+00,2.423284769058227539e+00,1.479050636291503906e+00,4.825165271759033203e+00,1.291366338729858398e+00,2.709686756134033203e+00,9.534481763839721680e-01,5.098427295684814453e+00,5.053069591522216797e+00,1.807707071304321289e+00,6.685330390930175781e+00,7.618806362152099609e+00,5.789569854736328125e+00,7.306330680847167969e+00,4.956417083740234375e+00,5.008817672729492188e+00
6.510851287841796875e+01,7.940226078033447266e+00,7.963318824768066406e+00,4.438912868499755859e+00,1.272388219833374023e+00,2.438551902770996094e+00,1.483329892158508301e+00,4.836771011352539062e+00,1.292424798011779785e+00,2.715407371520996094e+00,9.526799321174621582e-01,5.526278972625732422e+00,5.095904350280761719e+00,1.868411660194396973e+00,6.809947967529296875e+00,7.680560111999511719e+00,5.791959285736083984e+00,7.304082393646240234e+00,4.620174884796142578e+00,5.069793701171875000e+00
6.560935211181640625e+01,6.126813411712646484e+00,6.583825588226318359e+00,3.945868015289306641e+00,1.688525915145874023e+00,2.468144893646240234e+00,1.506844282150268555e+00,4.850265979766845703e+00,1.299019455909729004e+00,2.721574544906616211e+00,9.528498649597167969e-01,5.737607479095458984e+00,5.163074493408203125e+00,3.991477966308593750e+00,7.056445598602294922e+00,7.768294334411621094e+00,5.788387298583984375e+00,7.301411151885986328e+00,4.439207077026367188e+00,5.048007011413574219e+00
6.611018371582031250e+01,5.349726200103759766e+00,5.501251220703125000e+00,2.874996900558471680e+00,2.739564418792724609e+00,2.511369466781616211e+00,1.508577227592468262e+00,4.859222888946533203e+00,1.295058012008666992e+00,2.727285385131835938e+00,9.507252573966979980e-01,5.861035823822021484e+00,5.212160110473632812e+00,4.759625911712646484e+00,7.433166027069091797e+00,7.905465602874755859e+00,5.786704540252685547e+00,7.300213813781738281e+00,4.325869083404541016e+00,5.022945404052734375e+00
6.661101531982421875e+01,5.124886989593505859e+00,5.176344394683837891e+00,1.914337754249572754e+00,4.199825286865234375e+00,2.564250707626342773e+00,1.478660225868225098e+00,4.861699581146240234e+00,1.286161065101623535e+00,2.732607364654541016e+00,9.500961303710937500e-01,5.938166141510009766e+00,5.243862628936767578e+00,4.920435428619384766e+00,7.691313266754150391e+00,8.127637863159179688e+00,5.790302276611328125e+00,7.300076007843017578e+00,4.252044677734375000e+00,5.004959106445312500e+00
6.711185455322265625e+01,5.045997142791748047e+00,5.064666271209716797e+00,1.472022175788879395e+00,5.338449478149414062e+00,2.639174699783325195e+00,1.473801493644714355e+00,4.865496635437011719e+00,1.292881846427917480e+00,2.738271713256835938e+00,9.541425108909606934e-01,5.988245964050292969e+00,5.264009952545166016e+00,4.971276283264160156e+00,7.797470092773437500e+00,8.466457366943359375e+00,5.791736602783203125e+00,7.300132751464843750e+00,4.202498912811279297e+00,4.992934226989746094e+00
6.761268615722656250e+01,5.016828536987304688e+00,5.023680210113525391e+00,2.658108472824096680e+00,6.595205307006835938e+00,2.744176149368286133e+00,1.559637784957885742e+00,4.885988235473632812e+00,1.312148809432983398e+00,2.744705677032470703e+00,9.524654746055603027e-01,6.021764755249023438e+00,5.276930332183837891e+00,4.989567756652832031e+00,7.242710113525390625e+00,8.842420578002929688e+00,5.779957294464111328e+00,7.298905372619628906e+00,4.168347358703613281e+00,4.984928131103515625e+00
6.811352539062500000e+01,5.006273269653320312e+00,5.008892059326171875e+00,6.857934951782226562e+00,7.940538406372070312e+00,2.813966751098632812e+00,1.501146078109741211e+00,4.891883373260498047e+00,1.271286725997924805e+00,2.746719598770141602e+00,9.421833157539367676e-01,6.045007228851318359e+00,5.285431385040283203e+00,4.996125698089599609e+00,3.893429756164550781e+00,8.969372749328613281e+00,5.798215389251708984e+00,7.296717643737792969e+00,4.144036293029785156e+00,4.979506969451904297e+00
6.861435699462890625e+01,5.002406597137451172e+00,5.003422260284423828e+00,8.129464149475097656e+00,8.287403106689453125e+00,2.839724063873291016e+00,1.377789974212646484e+00,4.877718925476074219e+00,1.240525841712951660e+00,2.749189138412475586e+00,9.392964839935302734e-01,6.062029838562011719e+00,5.291316032409667969e+00,4.998520374298095703e+00,1.810707092285156250e+00,9.202242851257324219e+00,5.812490940093994141e+00,7.293848514556884766e+00,4.125722408294677734e+00,4.975600242614746094e+00
6.911518859863281250e+01,5.000844955444335938e+00,5.001211643218994141e+00,7.523897171020507812e+00,7.861070156097412109e+00,2.784066915512084961e+00,1.354636669158935547e+00,4.868934631347656250e+00,1.233963608741760254e+00,2.753202438354492188e+00,9.388337731361389160e-01,6.075044155120849609e+00,5.295543193817138672e+00,4.999485969543457031e+00,2.406232595443725586e+00,9.083356857299804688e+00,5.806185245513916016e+00,7.293809890747070312e+00,4.111323356628417969e+00,4.972643852233886719e+00
6.961602783203125000e+01,5.000281810760498047e+00,5.000405788421630859e+00,5.740216732025146484e+00,6.103364467620849609e+00,2.628526687622070312e+00,1.378956913948059082e+00,4.868171691894531250e+00,1.243010878562927246e+00,2.757526636123657227e+00,9.409472346305847168e-01,6.085479259490966797e+00,5.298745632171630859e+00,4.999835014343261719e+00,4.401241779327392578e+00,8.581336021423339844e+00,5.796512126922607422e+00,7.292805194854736328e+00,4.099509716033935547e+00,4.970306873321533203e+00
7.011685943603515625e+01,5.000098705291748047e+00,5.000142097473144531e+00,5.247617721557617188e+00,5.359550952911376953e+00,2.556640148162841797e+00,1.411042094230651855e+00,4.864525318145751953e+00,1.252609372138977051e+00,2.762019634246826172e+00,9.427664875984191895e-01,6.094154357910156250e+00,5.301271915435791016e+00,4.999947547912597656e+00,4.836412906646728516e+00,8.400757789611816406e+00,5.783942222595214844e+00,7.293276309967041016e+00,4.089505195617675781e+00,4.968389987945556641e+00
7.061769866943359375e+01,5.000057697296142578e+00,5.000084877014160156e+00,5.211629390716552734e+00,5.284768581390380859e+00,1.494279861450195312e+00,5.859750747680664062e+00,4.912203311920166016e+00,2.077296972274780273e+00,7.783854961395263672e+00,9.781098365783691406e-01,5.699962615966796875e+00,5.268809795379638672e+00,4.999973297119140625e+00,4.865115642547607422e+00,8.657034873962402344e+00,5.653358936309814453e+00,5.413503646850585938e+00,4.473277568817138672e+00,4.953177928924560547e+00
7.111853027343750000e+01,5.000024318695068359e+00,5.000034332275390625e+00,5.080614566802978516e+00,5.108786106109619141e+00,1.049795985221862793e+00,5.839881420135498047e+00,4.663952350616455078e+00,1.566945433616638184e+00,4.431162357330322266e+00,1.067519664764404297e+00,5.645602226257324219e+00,5.192207336425781250e+00,4.999993324279785156e+00,4.949322223663330078e+00,8.917547225952148438e+00,5.877121448516845703e+00,6.615881919860839844e+00,4.526408672332763672e+00,5.015316009521484375e+00
7.161936187744140625e+01,5.000012397766113281e+00,5.000015735626220703e+00,5.031388282775878906e+00,5.042062759399414062e+00,9.121534824371337891e-01,6.337298393249511719e+00,4.415170192718505859e+00,1.675276041030883789e+00,3.360128879547119141e+00,1.007760763168334961e+00,5.720504760742187500e+00,5.189050674438476562e+00,5.000000953674316406e+00,4.980480194091796875e+00,9.031156539916992188e+00,6.081157207489013672e+00,7.009171485900878906e+00,4.464279651641845703e+00,5.030658245086669922e+00
7.212020111083984375e+01,5.000008106231689453e+00,5.000009536743164062e+00,5.011855602264404297e+00,5.015830993652343750e+00,8.737991452217102051e-01,6.635233879089355469e+00,4.046225070953369141e+00,1.932498812675476074e+00,3.017369270324707031e+00,9.746541976928710938e-01,5.802687168121337891e+00,5.208701610565185547e+00,5.000004291534423828e+00,4.992663383483886719e+00,9.079843521118164062e+00,6.306156158447265625e+00,7.180642604827880859e+00,4.389225006103515625e+00,5.024772644042968750e+00
7.262103271484375000e+01,5.000006198883056641e+00,5.000006198883056641e+00,5.004385471343994141e+00,5.005848407745361328e+00,8.743274211883544922e-01,6.803489208221435547e+00,3.615122079849243164e+00,2.293602705001831055e+00,2.902326345443725586e+00,9.594205617904663086e-01,5.869418621063232422e+00,5.229659557342529297e+00,5.000004768371582031e+00,4.997295856475830078e+00,9.076581001281738281e+00,6.520545482635498047e+00,7.245913982391357422e+00,4.324979305267333984e+00,5.014203548431396484e+00
7.312187194824218750e+01,5.000005722045898438e+00,5.000005722045898438e+00,5.001601219177246094e+00,5.002134799957275391e+00,8.965591192245483398e-01,6.904309272766113281e+00,3.216467857360839844e+00,2.711123228073120117e+00,2.863804578781127930e+00,9.524657130241394043e-01,5.920823574066162109e+00,5.246877193450927734e+00,5.000005245208740234e+00,4.999018669128417969e+00,9.042745590209960938e+00,6.685182571411132812e+00,7.271445274353027344e+00,4.273570060729980469e+00,5.004297733306884766e+00
7.362270355224609375e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000580310821533203e+00,5.000773429870605469e+00,9.321127533912658691e-01,6.967025279998779297e+00,2.919971942901611328e+00,3.131392478942871094e+00,2.851319074630737305e+00,9.489464759826660156e-01,5.960522651672363281e+00,5.260157585144042969e+00,5.000005245208740234e+00,4.999650001525878906e+00,8.991660118103027344e+00,6.788193702697753906e+00,7.282879352569580078e+00,4.232663154602050781e+00,4.996147155761718750e+00
7.412354278564453125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000210762023925781e+00,5.000280380249023438e+00,9.747654795646667480e-01,7.004346370697021484e+00,2.745277643203735352e+00,3.515383005142211914e+00,2.847719669342041016e+00,9.469602704048156738e-01,5.991780757904052734e+00,5.270358562469482422e+00,5.000005245208740234e+00,4.999878406524658203e+00,8.931250572204589844e+00,6.835901737213134766e+00,7.289249897003173828e+00,4.199668407440185547e+00,4.989624023437500000e+00
7.462437438964843750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000078678131103516e+00,5.000102996826171875e+00,1.023297071456909180e+00,7.025657653808593750e+00,2.679209470748901367e+00,3.850866317749023438e+00,2.847151279449462891e+00,9.457197189331054688e-01,6.016948699951171875e+00,5.278317451477050781e+00,5.000005245208740234e+00,4.999959945678710938e+00,8.864621162414550781e+00,6.839024543762207031e+00,7.293646812438964844e+00,4.172572612762451172e+00,4.984370708465576172e+00
7.512520599365234375e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000030994415283203e+00,5.000039577484130859e+00,1.084960341453552246e+00,7.039429187774658203e+00,2.699277877807617188e+00,4.141954421997070312e+00,2.847600460052490234e+00,9.447856545448303223e-01,6.037637710571289062e+00,5.284667015075683594e+00,5.000005245208740234e+00,4.999989986419677734e+00,8.790962219238281250e+00,6.806266784667968750e+00,7.297149181365966797e+00,4.149940490722656250e+00,4.980074882507324219e+00
7.562604522705078125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000014305114746094e+00,5.000017166137695312e+00,1.176095247268676758e+00,7.052498340606689453e+00,2.782019376754760742e+00,4.394641876220703125e+00,2.848354816436767578e+00,9.438836574554443359e-01,6.054940700531005859e+00,5.289842128753662109e+00,5.000005245208740234e+00,5.000000000000000000e+00,8.703442573547363281e+00,6.745554924011230469e+00,7.300121307373046875e+00,4.130764007568359375e+00,4.976503849029541016e+00
7.612687683105468750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000008583068847656e+00,5.000009536743164062e+00,1.324622631072998047e+00,7.070025920867919922e+00,2.903515815734863281e+00,4.610792160034179688e+00,2.849145412445068359e+00,9.428910613059997559e-01,6.069613933563232422e+00,5.294134140014648438e+00,5.000005245208740234e+00,5.000002861022949219e+00,8.587806701660156250e+00,6.665673255920410156e+00,7.302684307098388672e+00,4.114335060119628906e+00,4.973488807678222656e+00
7.662771606445312500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000006198883056641e+00,5.000007152557373047e+00,1.578618884086608887e+00,7.095997810363769531e+00,3.042403936386108398e+00,4.787502765655517578e+00,2.849879741668701172e+00,9.418135881423950195e-01,6.082188606262207031e+00,5.297752857208251953e+00,5.000005245208740234e+00,5.000004768371582031e+00,8.417852401733398438e+00,6.575158596038818359e+00,7.304863452911376953e+00,4.100137710571289062e+00,4.970914840698242188e+00
7.712854766845703125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000005722045898438e+00,2.015413999557495117e+00,7.134619712829589844e+00,3.187653779983520508e+00,4.920459270477294922e+00,2.850549936294555664e+00,9.406973123550415039e-01,6.093051910400390625e+00,5.300834178924560547e+00,5.000005245208740234e+00,5.000005245208740234e+00,8.141378402709960938e+00,6.478273391723632812e+00,7.306616306304931641e+00,4.087788581848144531e+00,4.968695163726806641e+00
7.762937927246093750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.748723268508911133e+00,7.190631866455078125e+00,3.354095458984375000e+00,5.011961460113525391e+00,2.851176977157592773e+00,9.395557641983032227e-01,6.102492809295654297e+00,5.303485393524169922e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.651834964752197266e+00,6.365850448608398438e+00,7.307915687561035156e+00,4.076996326446533203e+00,4.966769218444824219e+00
7.813021850585937500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,3.893298149108886719e+00,7.267467021942138672e+00,3.603228092193603516e+00,5.090614795684814453e+00,2.851721525192260742e+00,9.382219910621643066e-01,6.110733985900878906e+00,5.305780410766601562e+00,5.000005245208740234e+00,5.000005245208740234e+00,6.736360073089599609e+00,6.202235698699951172e+00,7.308791160583496094e+00,4.067533969879150391e+00,4.965092658996582031e+00
7.863105010986328125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.322810173034667969e+00,7.345040321350097656e+00,4.058499813079833984e+00,5.242115974426269531e+00,2.852063655853271484e+00,9.361987709999084473e-01,6.117944717407226562e+00,5.307771682739257812e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.240836620330810547e+00,5.905691146850585938e+00,7.309349060058593750e+00,4.059223651885986328e+00,4.963624000549316406e+00
