time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
7.980000000000000000e+03,4.970083246007561684e-04,1.290556043386459351e-02,1.303289900533854961e-05,4.547578646452166140e-05,3.468510694801807404e-04,3.474198048934340477e-03
8.040000000000000000e+03,4.986695712432265282e-04,2.352894470095634460e-02,1.304289344261633232e-05,4.537155473371967673e-05,3.467572969384491444e-04,3.476065816357731819e-03
8.100000000000000000e+03,4.973200848326086998e-04,1.440332364290952682e-02,1.303649514738935977e-05,4.551201709546148777e-05,3.466391644906252623e-04,3.474317956715822220e-03
8.160000000000000000e+03,4.974943585693836212e-04,1.555990893393754959e-02,1.304091620113467798e-05,4.551842357614077628e-05,3.465008921921253204e-04,3.474448574706912041e-03
8.220000000000000000e+03,4.973862087354063988e-04,1.485627703368663788e-02,1.304374927713070065e-05,4.553610415314324200e-05,3.463277826085686684e-04,3.474388737231492996e-03
8.280000000000000000e+03,4.975017509423196316e-04,1.546720415353775024e-02,1.304697252635378391e-05,4.554293263936415315e-05,3.461061278358101845e-04,3.474478377029299736e-03
8.340000000000000000e+03,4.991886671632528305e-04,3.433994576334953308e-02,1.305591922573512420e-05,4.540185182122513652e-05,3.458120336290448904e-04,3.477229503914713860e-03
8.400000000000000000e+03,4.976165364496409893e-04,1.765031926333904266e-02,1.304493616771651432e-05,4.559220906230621040e-05,3.453872632235288620e-04,3.474362427368760109e-03
8.460000000000000000e+03,4.977814969606697559e-04,1.882447488605976105e-02,1.304814213654026389e-05,4.559714943752624094e-05,3.447716881055384874e-04,3.474473487585783005e-03
8.520000000000000000e+03,4.976920317858457565e-04,1.825447008013725281e-02,1.305025580222718418e-05,4.560948946163989604e-05,3.437567502260208130e-04,3.474425058811903000e-03
8.580000000000000000e+03,4.977878998033702374e-04,1.876657828688621521e-02,1.305261503148358315e-05,4.561287278193049133e-05,3.417826665099710226e-04,3.474493278190493584e-03
8.640000000000000000e+03,4.977986100129783154e-04,1.879310980439186096e-02,1.305450496147386730e-05,4.561422611004672945e-05,3.364316944498568773e-04,3.474504686892032623e-03
8.700000000000000000e+03,4.978489014320075512e-04,1.889549382030963898e-02,1.305629848502576351e-05,4.559378430712968111e-05,3.013045352417975664e-04,3.474542871117591858e-03
8.760000000000000000e+03,4.991355817764997482e-04,3.277608007192611694e-02,1.306120338995242491e-05,4.541888483799993992e-05,9.276990749640390277e-05,3.476281650364398956e-03
8.820000000000000000e+03,4.980559460818767548e-04,2.160499803721904755e-02,1.305628848058404401e-05,4.547616845229640603e-05,5.791612056782469153e-05,3.474538447335362434e-03
8.880000000000000000e+03,4.980640369467437267e-04,2.164654433727264404e-02,1.305780097027309239e-05,4.545918272924609482e-05,4.975430056219920516e-05,3.474547760561108589e-03
8.940000000000000000e+03,4.981127567589282990e-04,2.176006324589252472e-02,1.305925707129063085e-05,4.544233888736926019e-05,4.592255936586298048e-05,3.474579425528645515e-03
9.000000000000000000e+03,4.981816164217889309e-04,2.193715982139110565e-02,1.306063040829030797e-05,4.542507303995080292e-05,4.364200140116736293e-05,3.474627155810594559e-03
9.060000000000000000e+03,4.982560058124363422e-04,2.229756489396095276e-02,1.306190006289398298e-05,4.540744703263044357e-05,4.207919482723809779e-05,3.474680706858634949e-03
