time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
6.460768127441406250e+01,5.662762165069580078e+00,6.906870365142822266e+00,8.163822174072265625e+00,8.225662231445312500e+00,5.133451461791992188e+00,3.002208709716796875e+00,1.468952894210815430e+00,1.411033868789672852e+00
6.510851287841796875e+01,5.263094425201416016e+00,6.816168785095214844e+00,7.647950172424316406e+00,8.631203651428222656e+00,4.798308372497558594e+00,2.879882335662841797e+00,2.180664062500000000e+00,7.608172297477722168e-01
6.560935211181640625e+01,5.870414733886718750e+00,6.903324604034423828e+00,7.344477176666259766e+00,8.767361640930175781e+00,5.438865661621093750e+00,3.139652490615844727e+00,2.611196041107177734e+00,5.694974064826965332e-01
6.611018371582031250e+01,9.606304168701171875e+00,7.125441074371337891e+00,7.524505138397216797e+00,8.823924064636230469e+00,6.471628665924072266e+00,4.683564662933349609e+00,2.558001041412353516e+00,4.988225698471069336e-01
6.661101531982421875e+01,9.729830741882324219e+00,6.799767494201660156e+00,7.697469234466552734e+00,8.857913970947265625e+00,5.684671401977539062e+00,5.624987602233886719e+00,2.423305034637451172e+00,4.570682048797607422e-01
6.711185455322265625e+01,9.728992462158203125e+00,6.505084037780761719e+00,7.786375045776367188e+00,8.885550498962402344e+00,5.441632747650146484e+00,6.110496520996093750e+00,2.344331502914428711e+00,4.220095574855804443e-01
6.761268615722656250e+01,9.883647918701171875e+00,6.112971305847167969e+00,7.896588325500488281e+00,8.909708976745605469e+00,5.246237754821777344e+00,6.588059425354003906e+00,2.241519927978515625e+00,3.930240273475646973e-01
6.811352539062500000e+01,9.841238021850585938e+00,5.875867843627929688e+00,7.945658683776855469e+00,8.932355880737304688e+00,5.199793338775634766e+00,6.862370491027832031e+00,2.201555013656616211e+00,3.649576306343078613e-01
6.861435699462890625e+01,9.782897949218750000e+00,5.650101184844970703e+00,7.991831779479980469e+00,8.953295707702636719e+00,5.166434764862060547e+00,7.116865158081054688e+00,2.168078422546386719e+00,3.396493196487426758e-01
6.911518859863281250e+01,9.715639114379882812e+00,5.425490379333496094e+00,8.040505409240722656e+00,8.972758293151855469e+00,5.133284091949462891e+00,7.365020751953125000e+00,2.137217760086059570e+00,3.169190287590026855e-01
6.961602783203125000e+01,9.641573905944824219e+00,5.206354141235351562e+00,8.089785575866699219e+00,8.990873336791992188e+00,5.102203845977783203e+00,7.600093841552734375e+00,2.111113071441650391e+00,2.964758276939392090e-01
7.011685943603515625e+01,9.566256523132324219e+00,4.995053768157958984e+00,8.139019966125488281e+00,9.007735252380371094e+00,5.073683738708496094e+00,7.819125652313232422e+00,2.090546607971191406e+00,2.781290113925933838e-01
7.061769866943359375e+01,4.380940437316894531e+00,8.516101837158203125e+00,8.737768173217773438e+00,8.228714942932128906e+00,8.945877075195312500e+00,2.689441919326782227e+00,6.530615687370300293e-01,1.529089331626892090e+00
7.111853027343750000e+01,5.295097827911376953e+00,7.857492923736572266e+00,8.489699363708496094e+00,8.669277191162109375e+00,8.285195350646972656e+00,3.051675319671630859e+00,1.030144214630126953e+00,7.552342414855957031e-01
7.161936187744140625e+01,6.377231597900390625e+00,6.293814182281494141e+00,8.332753181457519531e+00,8.814851760864257812e+00,6.819993972778320312e+00,3.847637176513671875e+00,1.211576819419860840e+00,5.318454504013061523e-01
7.212020111083984375e+01,5.747036933898925781e+00,5.597943782806396484e+00,8.230912208557128906e+00,8.886548042297363281e+00,5.725267410278320312e+00,3.955303192138671875e+00,1.340992093086242676e+00,4.326375424861907959e-01
7.262103271484375000e+01,5.663106441497802734e+00,5.415255546569824219e+00,8.172552108764648438e+00,8.932282447814941406e+00,5.589881896972656250e+00,4.084078311920166016e+00,1.424478650093078613e+00,3.735075891017913818e-01
7.312187194824218750e+01,5.637841224670410156e+00,5.276187896728515625e+00,8.130662918090820312e+00,8.967335700988769531e+00,5.534868240356445312e+00,4.215856075286865234e+00,1.486140608787536621e+00,3.305157423019409180e-01
7.362270355224609375e+01,5.634472370147705078e+00,5.148556709289550781e+00,8.096493721008300781e+00,8.997138977050781250e+00,5.503978252410888672e+00,4.352425575256347656e+00,1.538090944290161133e+00,2.957110702991485596e-01
7.412354278564453125e+01,5.643229961395263672e+00,5.022920608520507812e+00,8.066965103149414062e+00,9.023488044738769531e+00,5.485663890838623047e+00,4.495745182037353516e+00,1.584903359413146973e+00,2.663521170616149902e-01
7.462437438964843750e+01,5.659681320190429688e+00,4.896395683288574219e+00,8.041054725646972656e+00,9.047048568725585938e+00,5.476601600646972656e+00,4.645033359527587891e+00,1.628170609474182129e+00,2.413021922111511230e-01
7.512520599365234375e+01,5.680874347686767578e+00,4.768702030181884766e+00,8.018385887145996094e+00,9.068099975585937500e+00,5.475101947784423828e+00,4.797492504119873047e+00,1.668409347534179688e+00,2.199256718158721924e-01
7.562604522705078125e+01,5.704550743103027344e+00,4.640933513641357422e+00,7.998712539672851562e+00,9.086820602416992188e+00,5.479604721069335938e+00,4.949574947357177734e+00,1.705782651901245117e+00,2.017450034618377686e-01
7.612687683105468750e+01,5.728897094726562500e+00,4.514889240264892578e+00,7.981760978698730469e+00,9.103400230407714844e+00,5.488411426544189453e+00,5.097721576690673828e+00,1.740366220474243164e+00,1.863372772932052612e-01
7.662771606445312500e+01,5.752606868743896484e+00,4.392466068267822266e+00,7.967277050018310547e+00,9.118008613586425781e+00,5.499840259552001953e+00,5.238936901092529297e+00,1.772180914878845215e+00,1.733091026544570923e-01
7.712854766845703125e+01,5.774812221527099609e+00,4.275492191314697266e+00,7.954921245574951172e+00,9.130847930908203125e+00,5.512535095214843750e+00,5.371057033538818359e+00,1.801335215568542480e+00,1.623031198978424072e-01
7.762937927246093750e+01,5.795396804809570312e+00,4.165394783020019531e+00,7.944440364837646484e+00,9.142106056213378906e+00,5.525715351104736328e+00,5.492894172668457031e+00,1.827901244163513184e+00,1.530002355575561523e-01
7.813021850585937500e+01,5.814465045928955078e+00,4.063127517700195312e+00,7.935562610626220703e+00,9.151960372924804688e+00,5.538930416107177734e+00,5.603992462158203125e+00,1.852015852928161621e+00,1.451247185468673706e-01
7.863105010986328125e+01,5.832083702087402344e+00,3.969216346740722656e+00,7.927999973297119141e+00,9.160592079162597656e+00,5.551869869232177734e+00,5.704334259033203125e+00,1.873860120773315430e+00,1.384429633617401123e-01
7.913188934326171875e+01,5.848632812500000000e+00,3.883756399154663086e+00,7.921613693237304688e+00,9.168138504028320312e+00,5.564444065093994141e+00,5.794507503509521484e+00,1.893551707267761230e+00,1.327582895755767822e-01
7.963272094726562500e+01,5.863846302032470703e+00,3.806552648544311523e+00,7.916135787963867188e+00,9.174748420715332031e+00,5.576300144195556641e+00,5.874963283538818359e+00,1.911312460899353027e+00,1.279083788394927979e-01
8.013355255126953125e+01,5.878026008605957031e+00,3.737233400344848633e+00,7.911493778228759766e+00,9.180537223815917969e+00,5.587442874908447266e+00,5.946632385253906250e+00,1.927261948585510254e+00,1.237573027610778809e-01
8.063439178466796875e+01,5.891015529632568359e+00,3.675238370895385742e+00,7.907542228698730469e+00,9.185612678527832031e+00,5.597641468048095703e+00,6.010295391082763672e+00,1.941563248634338379e+00,1.201934590935707092e-01
8.113522338867187500e+01,5.902701377868652344e+00,3.620001077651977539e+00,7.904107570648193359e+00,9.190066337585449219e+00,5.606856346130371094e+00,6.066587448120117188e+00,1.954416394233703613e+00,1.171264275908470154e-01
8.163606262207031250e+01,5.913480758666992188e+00,3.570945024490356445e+00,7.901204109191894531e+00,9.193971633911132812e+00,5.615226745605468750e+00,6.116526126861572266e+00,1.965897202491760254e+00,1.144782528281211853e-01
8.213689422607421875e+01,5.922988414764404297e+00,3.527439117431640625e+00,7.898646831512451172e+00,9.197405815124511719e+00,5.622604846954345703e+00,6.160534381866455078e+00,1.976202249526977539e+00,1.121874973177909851e-01
8.263772583007812500e+01,5.931721687316894531e+00,3.488953828811645508e+00,7.896461486816406250e+00,9.200423240661621094e+00,5.629272937774658203e+00,6.199507713317871094e+00,1.985402584075927734e+00,1.101998239755630493e-01
8.313856506347656250e+01,5.939495086669921875e+00,3.454908609390258789e+00,7.894588947296142578e+00,9.203077316284179688e+00,5.635093212127685547e+00,6.233988285064697266e+00,1.993614077568054199e+00,1.084724739193916321e-01
8.363939666748046875e+01,5.946314334869384766e+00,3.424835920333862305e+00,7.892903804779052734e+00,9.205415725708007812e+00,5.640201568603515625e+00,6.264288425445556641e+00,2.000978708267211914e+00,1.069684699177742004e-01
8.414023590087890625e+01,5.952639102935791016e+00,3.398310184478759766e+00,7.891495227813720703e+00,9.207470893859863281e+00,5.644801616668701172e+00,6.291221141815185547e+00,2.007522106170654297e+00,1.056561470031738281e-01
8.464106750488281250e+01,3.610522747039794922e+00,8.693724632263183594e+00,8.836080551147460938e+00,8.365763664245605469e+00,9.036862373352050781e+00,2.901142358779907227e+00,5.113795995712280273e-01,1.274462223052978516e+00
8.514190673828125000e+01,4.686901569366455078e+00,8.154991149902343750e+00,8.606078147888183594e+00,8.833925247192382812e+00,8.363059997558593750e+00,3.012234449386596680e+00,8.791460394859313965e-01,5.311700701713562012e-01
8.564273834228515625e+01,6.077775478363037109e+00,6.710325717926025391e+00,8.403532028198242188e+00,8.981228828430175781e+00,7.465504169464111328e+00,3.858109712600708008e+00,1.113025665283203125e+00,3.300681114196777344e-01
8.614356994628906250e+01,5.605344772338867188e+00,5.521452903747558594e+00,8.281771659851074219e+00,9.046022415161132812e+00,6.129375457763671875e+00,4.129891395568847656e+00,1.265684127807617188e+00,2.549408972263336182e-01
8.664440917968750000e+01,5.598917961120605469e+00,5.183762550354003906e+00,8.224010467529296875e+00,9.082266807556152344e+00,6.006329059600830078e+00,4.349562168121337891e+00,1.354812860488891602e+00,2.171420753002166748e-01
8.714524078369140625e+01,5.609994411468505859e+00,4.983272075653076172e+00,8.185916900634765625e+00,9.107019424438476562e+00,5.981812477111816406e+00,4.509887695312500000e+00,1.415165185928344727e+00,1.931255310773849487e-01
8.764608001708984375e+01,5.617868423461914062e+00,4.814038753509521484e+00,8.156987190246582031e+00,9.126572608947753906e+00,5.966679096221923828e+00,4.643454551696777344e+00,1.462447166442871094e+00,1.752925962209701538e-01
8.814691162109375000e+01,8.836982727050781250e+00,9.026844978332519531e+00,8.498198509216308594e+00,8.654824256896972656e+00,2.403681993484497070e+00,9.592335224151611328e-01,7.796996593475341797e+00,1.167167663574218750e+00
8.864774322509765625e+01,8.909462928771972656e+00,8.931343078613281250e+00,8.549648284912109375e+00,8.924185752868652344e+00,2.535964488983154297e+00,1.248393654823303223e+00,6.827608108520507812e+00,5.976894497871398926e-01
8.914858245849609375e+01,9.043952941894531250e+00,9.027498245239257812e+00,8.577192306518554688e+00,8.992790222167968750e+00,2.613299846649169922e+00,1.880285739898681641e+00,6.433471202850341797e+00,4.526887536048889160e-01
8.964941406250000000e+01,9.400021553039550781e+00,9.197350502014160156e+00,8.527932167053222656e+00,9.011412620544433594e+00,2.403617382049560547e+00,3.247363090515136719e+00,5.313399791717529297e+00,3.874852955341339111e-01
9.015025329589843750e+01,9.544904708862304688e+00,9.208341598510742188e+00,8.336249351501464844e+00,9.020312309265136719e+00,2.552628278732299805e+00,4.135787963867187500e+00,4.365607261657714844e+00,3.476749956607818604e-01
9.065108489990234375e+01,9.603897094726562500e+00,9.131114959716796875e+00,8.109702110290527344e+00,9.028396606445312500e+00,3.112962245941162109e+00,4.418317317962646484e+00,3.745341539382934570e+00,3.183378279209136963e-01
9.115191650390625000e+01,9.590477943420410156e+00,8.919016838073730469e+00,7.865715980529785156e+00,9.036706924438476562e+00,4.155467033386230469e+00,4.193821430206298828e+00,3.247763633728027344e+00,2.937243580818176270e-01
9.165275573730468750e+01,5.632975101470947266e+00,7.921910285949707031e+00,8.212179183959960938e+00,8.754808425903320312e+00,4.499616622924804688e+00,1.778084158897399902e+00,1.455269455909729004e+00,6.352835297584533691e-01
9.215358734130859375e+01,5.631639957427978516e+00,7.625829219818115234e+00,8.086304664611816406e+00,8.912549018859863281e+00,4.815236568450927734e+00,2.168938636779785156e+00,1.637681722640991211e+00,4.241978824138641357e-01
9.265442657470703125e+01,5.663037776947021484e+00,7.361755371093750000e+00,8.120413780212402344e+00,8.978447914123535156e+00,5.141299247741699219e+00,2.521468877792358398e+00,1.585563302040100098e+00,3.443699181079864502e-01
9.315525817871093750e+01,5.494851112365722656e+00,7.120107650756835938e+00,8.179561614990234375e+00,9.016416549682617188e+00,5.374177932739257812e+00,2.787748813629150391e+00,1.486817002296447754e+00,3.004355430603027344e-01
9.365608978271484375e+01,5.312884807586669922e+00,6.915195465087890625e+00,8.224224090576171875e+00,9.045292854309082031e+00,5.573045730590820312e+00,2.999593257904052734e+00,1.409439444541931152e+00,2.684373855590820312e-01
9.415692901611328125e+01,5.158329963684082031e+00,6.741820812225341797e+00,8.251393318176269531e+00,9.070651054382324219e+00,5.743336677551269531e+00,3.178141832351684570e+00,1.360845446586608887e+00,2.416248321533203125e-01
9.465776062011718750e+01,5.029916763305664062e+00,6.590878486633300781e+00,8.265026092529296875e+00,9.093983650207519531e+00,5.886845588684082031e+00,3.334959030151367188e+00,1.335129380226135254e+00,2.181117534637451172e-01
9.515859985351562500e+01,4.919277667999267578e+00,6.455723285675048828e+00,8.269305229187011719e+00,9.115591049194335938e+00,6.007795333862304688e+00,3.476492404937744141e+00,1.325511693954467773e+00,1.973718106746673584e-01
9.565943145751953125e+01,4.819983959197998047e+00,6.332045555114746094e+00,8.267445564270019531e+00,9.135470390319824219e+00,6.111042499542236328e+00,3.606649398803710938e+00,1.326735138893127441e+00,1.792163401842117310e-01
9.616027069091796875e+01,4.727780342102050781e+00,6.217765331268310547e+00,8.261777877807617188e+00,9.153559684753417969e+00,6.200430870056152344e+00,3.727346181869506836e+00,1.334986090660095215e+00,1.634893864393234253e-01
9.666110229492187500e+01,4.641257286071777344e+00,6.111514568328857422e+00,8.253889083862304688e+00,9.169859886169433594e+00,6.278848648071289062e+00,3.839798450469970703e+00,1.347628116607666016e+00,1.499993801116943359e-01
9.716193389892578125e+01,4.559979438781738281e+00,6.012890815734863281e+00,8.244890213012695312e+00,9.184409141540527344e+00,6.348059177398681641e+00,3.944338321685791016e+00,1.362794160842895508e+00,1.385138630867004395e-01
9.766277313232421875e+01,4.484375000000000000e+00,5.921572208404541016e+00,8.235507011413574219e+00,9.197301864624023438e+00,6.409281730651855469e+00,4.041200637817382812e+00,1.379199266433715820e+00,1.287825703620910645e-01
9.816360473632812500e+01,4.415244102478027344e+00,5.837035655975341797e+00,8.226190567016601562e+00,9.208675384521484375e+00,6.463391304016113281e+00,4.130671501159667969e+00,1.395990252494812012e+00,1.205594316124916077e-01
9.866444396972656250e+01,4.352692127227783203e+00,5.759272098541259766e+00,8.217255592346191406e+00,9.218659400939941406e+00,6.510919570922851562e+00,4.212730884552001953e+00,1.412533283233642578e+00,1.136157214641571045e-01
9.916527557373046875e+01,4.297112941741943359e+00,5.687601566314697266e+00,8.208834648132324219e+00,9.227413177490234375e+00,6.552537441253662109e+00,4.287808895111083984e+00,1.428483486175537109e+00,1.077481806278228760e-01
9.966610717773437500e+01,4.248149871826171875e+00,5.621897697448730469e+00,8.201036453247070312e+00,9.235071182250976562e+00,6.588663578033447266e+00,4.356037139892578125e+00,1.443566560745239258e+00,1.027811542153358459e-01
1.001669464111328125e+02,4.205397129058837891e+00,5.561792373657226562e+00,8.193892478942871094e+00,9.241764068603515625e+00,6.619870662689208984e+00,4.417795181274414062e+00,1.457645535469055176e+00,9.856619685888290405e-02
1.006677780151367188e+02,4.168530941009521484e+00,5.506632328033447266e+00,8.187369346618652344e+00,9.247618675231933594e+00,6.646739482879638672e+00,4.473602771759033203e+00,1.470686435699462891e+00,9.498081356287002563e-02
1.011686172485351562e+02,4.136727809906005859e+00,5.456428527832031250e+00,8.181485176086425781e+00,9.252733230590820312e+00,6.669639587402343750e+00,4.523691177368164062e+00,1.482622385025024414e+00,9.192174673080444336e-02
1.016694488525390625e+02,4.109613418579101562e+00,5.410470008850097656e+00,8.176159858703613281e+00,9.257208824157714844e+00,6.689190387725830078e+00,4.568677425384521484e+00,1.493527293205261230e+00,8.930409699678421021e-02
1.021702804565429688e+02,4.086433887481689453e+00,5.368713855743408203e+00,8.171386718750000000e+00,9.261122703552246094e+00,6.705710887908935547e+00,4.608847141265869141e+00,1.503403425216674805e+00,8.705789595842361450e-02
1.026711196899414062e+02,4.066618919372558594e+00,5.330887794494628906e+00,8.167120933532714844e+00,9.264546394348144531e+00,6.719660282135009766e+00,4.644649028778076172e+00,1.512307167053222656e+00,8.512535691261291504e-02
1.031719512939453125e+02,4.049859523773193359e+00,5.296394824981689453e+00,8.163286209106445312e+00,9.267550468444824219e+00,6.731484413146972656e+00,4.676597118377685547e+00,1.520338296890258789e+00,8.345880359411239624e-02
1.036727905273437500e+02,4.035506725311279297e+00,5.265365600585937500e+00,8.159886360168457031e+00,9.270180702209472656e+00,6.741353511810302734e+00,4.704907894134521484e+00,1.527514576911926270e+00,8.201780170202255249e-02
1.041736221313476562e+02,4.023385047912597656e+00,5.237146377563476562e+00,8.156834602355957031e+00,9.272487640380859375e+00,6.749720573425292969e+00,4.730112552642822266e+00,1.533962368965148926e+00,8.076952397823333740e-02
1.046744537353515625e+02,4.013032913208007812e+00,5.211786746978759766e+00,8.154130935668945312e+00,9.274512290954589844e+00,6.756683349609375000e+00,4.752407550811767578e+00,1.539704084396362305e+00,7.968590408563613892e-02
1.051752929687500000e+02,4.004141330718994141e+00,5.189078807830810547e+00,8.151737213134765625e+00,9.276286125183105469e+00,6.762518882751464844e+00,4.772124290466308594e+00,1.544806599617004395e+00,7.874360680580139160e-02
1.056761245727539062e+02,3.996633052825927734e+00,5.168488979339599609e+00,8.149588584899902344e+00,9.277850151062011719e+00,6.767484664916992188e+00,4.789636135101318359e+00,1.549371719360351562e+00,7.792314141988754272e-02
1.061769638061523438e+02,3.990132093429565430e+00,5.150212287902832031e+00,8.147705078125000000e+00,9.279217720031738281e+00,6.771576404571533203e+00,4.805054187774658203e+00,1.553402543067932129e+00,7.720753550529479980e-02
1.066777954101562500e+02,3.984644174575805664e+00,5.133657932281494141e+00,8.146011352539062500e+00,9.280426979064941406e+00,6.775095462799072266e+00,4.818743228912353516e+00,1.557003259658813477e+00,7.658252865076065063e-02
1.071786346435546875e+02,3.979851007461547852e+00,5.119047641754150391e+00,8.144535064697265625e+00,9.281482696533203125e+00,6.777975559234619141e+00,4.830769538879394531e+00,1.560172796249389648e+00,7.603609561920166016e-02
1.076794662475585938e+02,3.975805997848510742e+00,5.105813980102539062e+00,8.143202781677246094e+00,9.282420158386230469e+00,6.780488967895507812e+00,4.841454505920410156e+00,1.563005208969116211e+00,7.555817067623138428e-02
1.081802978515625000e+02,3.972301721572875977e+00,5.094092369079589844e+00,8.142034530639648438e+00,9.283242225646972656e+00,6.782551288604736328e+00,4.850848674774169922e+00,1.565502882003784180e+00,7.513905316591262817e-02
1.086811370849609375e+02,3.969211816787719727e+00,5.083766460418701172e+00,8.141012191772460938e+00,9.283960342407226562e+00,6.784284114837646484e+00,4.859118938446044922e+00,1.567697882652282715e+00,7.477191835641860962e-02
1.091819686889648438e+02,3.966617345809936523e+00,5.074384212493896484e+00,8.140087127685546875e+00,9.284597396850585938e+00,6.785833835601806641e+00,4.866477966308593750e+00,1.569664239883422852e+00,7.445009052753448486e-02
1.096828079223632812e+02,3.964301824569702148e+00,5.066236019134521484e+00,8.139292716979980469e+00,9.285154342651367188e+00,6.787062644958496094e+00,4.872900485992431641e+00,1.571378231048583984e+00,7.416708767414093018e-02
1.101836395263671875e+02,3.962362766265869141e+00,5.058804988861083984e+00,8.138565063476562500e+00,9.285651206970214844e+00,6.788199901580810547e+00,4.878640651702880859e+00,1.572920680046081543e+00,7.391892373561859131e-02
1.106844711303710938e+02,3.960658073425292969e+00,5.052289009094238281e+00,8.137930870056152344e+00,9.286085128784179688e+00,6.789108276367187500e+00,4.883659839630126953e+00,1.574267029762268066e+00,7.370085269212722778e-02
1.111853103637695312e+02,3.959115982055664062e+00,5.046626567840576172e+00,8.137388229370117188e+00,9.286465644836425781e+00,6.789865493774414062e+00,4.888062953948974609e+00,1.575443029403686523e+00,7.350891828536987305e-02
1.116861419677734375e+02,3.957845211029052734e+00,5.041414260864257812e+00,8.136881828308105469e+00,9.286805152893066406e+00,6.790599822998046875e+00,4.892015933990478516e+00,1.576512932777404785e+00,7.334044575691223145e-02
1.121869812011718750e+02,3.956675529479980469e+00,5.036986351013183594e+00,8.136459350585937500e+00,9.287100791931152344e+00,6.791141033172607422e+00,4.895431518554687500e+00,1.577427268028259277e+00,7.319162040948867798e-02
1.126878128051757812e+02,3.955708742141723633e+00,5.032873630523681641e+00,8.136060714721679688e+00,9.287367820739746094e+00,6.791696548461914062e+00,4.898511886596679688e+00,1.578261971473693848e+00,7.306156307458877563e-02
1.131886444091796875e+02,3.954861402511596680e+00,5.029313564300537109e+00,8.135722160339355469e+00,9.287595748901367188e+00,6.792111873626708984e+00,4.901186943054199219e+00,1.578984737396240234e+00,7.294629514217376709e-02
1.136894836425781250e+02,3.954052925109863281e+00,5.026277065277099609e+00,8.135437965393066406e+00,9.287796974182128906e+00,6.792454719543457031e+00,4.903526306152343750e+00,1.579609394073486328e+00,7.284513115882873535e-02
1.141903152465820312e+02,3.953422546386718750e+00,5.023401260375976562e+00,8.135158538818359375e+00,9.287980079650878906e+00,6.792837142944335938e+00,4.905652046203613281e+00,1.580190181732177734e+00,7.275606691837310791e-02
1.146911544799804688e+02,3.952800989151000977e+00,5.021046638488769531e+00,8.134937286376953125e+00,9.288133621215820312e+00,6.793075561523437500e+00,4.907460689544677734e+00,1.580672025680541992e+00,7.267738878726959229e-02
1.151919860839843750e+02,3.952323198318481445e+00,5.018774032592773438e+00,8.134717941284179688e+00,9.288275718688964844e+00,6.793372631072998047e+00,4.909120559692382812e+00,1.581128239631652832e+00,7.260825484991073608e-02
1.156928176879882812e+02,3.951888322830200195e+00,5.016848087310791016e+00,8.134536743164062500e+00,9.288399696350097656e+00,6.793569087982177734e+00,4.910546302795410156e+00,1.581514358520507812e+00,7.254730910062789917e-02
1.161936569213867188e+02,3.951449155807495117e+00,5.015258789062500000e+00,8.134387969970703125e+00,9.288504600524902344e+00,6.793723106384277344e+00,4.911779880523681641e+00,1.581841230392456055e+00,7.249351590871810913e-02
1.166944885253906250e+02,3.951130390167236328e+00,5.013661384582519531e+00,8.134235382080078125e+00,9.288604736328125000e+00,6.793938636779785156e+00,4.912934303283691406e+00,1.582159280776977539e+00,7.244652509689331055e-02
1.171953277587890625e+02,3.950794696807861328e+00,5.012438774108886719e+00,8.134122848510742188e+00,9.288683891296386719e+00,6.794034004211425781e+00,4.913882732391357422e+00,1.582410454750061035e+00,7.240450382232666016e-02
1.176961593627929688e+02,3.950556755065917969e+00,5.011172294616699219e+00,8.133999824523925781e+00,9.288762092590332031e+00,6.794209003448486328e+00,4.914783000946044922e+00,1.582659244537353516e+00,7.236797362565994263e-02
1.181969985961914062e+02,3.950290918350219727e+00,5.010241031646728516e+00,8.133916854858398438e+00,9.288825035095214844e+00,6.794275760650634766e+00,4.915514945983886719e+00,1.582851767539978027e+00,7.233541458845138550e-02
1.186978302001953125e+02,3.950116395950317383e+00,5.009228229522705078e+00,8.133814811706542969e+00,9.288886070251464844e+00,6.794418811798095703e+00,4.916223526000976562e+00,1.583049297332763672e+00,7.230692356824874878e-02
1.191986618041992188e+02,3.949949026107788086e+00,5.008416175842285156e+00,8.133738517761230469e+00,9.288936614990234375e+00,6.794482231140136719e+00,4.916811466217041016e+00,1.583210349082946777e+00,7.228160649538040161e-02
1.196995010375976562e+02,3.949740886688232422e+00,5.007812976837158203e+00,8.133688926696777344e+00,9.288980484008789062e+00,6.794520378112792969e+00,4.917310237884521484e+00,1.583338975906372070e+00,7.225954532623291016e-02
1.202003326416015625e+02,3.949636697769165039e+00,5.007089614868164062e+00,8.133615493774414062e+00,9.289021492004394531e+00,6.794638156890869141e+00,4.917803287506103516e+00,1.583478569984436035e+00,7.223966717720031738e-02
1.207011718750000000e+02,3.949470281600952148e+00,5.006639003753662109e+00,8.133576393127441406e+00,9.289053916931152344e+00,6.794652462005615234e+00,4.918184757232666016e+00,1.583574771881103516e+00,7.222227007150650024e-02
1.212020034790039062e+02,3.949394464492797852e+00,5.006049633026123047e+00,8.133515357971191406e+00,9.289086341857910156e+00,6.794751167297363281e+00,4.918578624725341797e+00,1.583691239356994629e+00,7.220716774463653564e-02
1.217028350830078125e+02,3.949313163757324219e+00,5.005612373352050781e+00,8.133475303649902344e+00,9.289113998413085938e+00,6.794775485992431641e+00,4.918886184692382812e+00,1.583773255348205566e+00,7.219373434782028198e-02
1.222036743164062500e+02,1.046656966209411621e+00,4.315218448638916016e+00,8.999039649963378906e+00,9.315361976623535156e+00,8.627403259277343750e+00,9.526167869567871094e+00,1.633437395095825195e+00,7.423043251037597656e-02
1.227045059204101562e+02,2.582570314407348633e+00,3.892173528671264648e+00,9.071354866027832031e+00,9.345285415649414062e+00,8.156798362731933594e+00,8.621526718139648438e+00,1.079105496406555176e+00,7.062665373086929321e-02
1.232053451538085938e+02,3.832134962081909180e+00,2.901403665542602539e+00,9.071083068847656250e+00,9.343723297119140625e+00,8.082109451293945312e+00,9.022753715515136719e+00,1.204566597938537598e+00,7.120109349489212036e-02
1.237061767578125000e+02,5.778192043304443359e+00,2.166045427322387695e+00,9.032691955566406250e+00,9.335870742797851562e+00,8.529464721679687500e+00,9.300008773803710938e+00,1.425730109214782715e+00,7.152840495109558105e-02
1.242070083618164062e+02,8.364881515502929688e+00,1.797654390335083008e+00,8.949257850646972656e+00,9.329699516296386719e+00,8.496645927429199219e+00,9.236541748046875000e+00,1.608067035675048828e+00,7.147955894470214844e-02
1.247078475952148438e+02,9.578088760375976562e+00,1.834553956985473633e+00,8.894100189208984375e+00,9.327193260192871094e+00,7.810596942901611328e+00,9.142998695373535156e+00,1.800865173339843750e+00,7.177518308162689209e-02
1.252086791992187500e+02,9.690360069274902344e+00,2.011360645294189453e+00,8.884585380554199219e+00,9.324656486511230469e+00,7.086530685424804688e+00,9.183474540710449219e+00,2.076445579528808594e+00,7.293676584959030151e-02
1.257095184326171875e+02,9.553283691406250000e+00,2.207901954650878906e+00,8.873208999633789062e+00,9.321265220642089844e+00,6.322456836700439453e+00,9.191443443298339844e+00,2.390920639038085938e+00,7.478925585746765137e-02
1.262103500366210938e+02,9.476991653442382812e+00,2.335484266281127930e+00,8.879294395446777344e+00,9.317752838134765625e+00,5.541660308837890625e+00,9.170474052429199219e+00,2.679246902465820312e+00,7.801820337772369385e-02
1.267111816406250000e+02,9.381338119506835938e+00,2.451068639755249023e+00,8.879730224609375000e+00,9.313779830932617188e+00,4.842653751373291016e+00,9.106712341308593750e+00,2.859279394149780273e+00,8.207184076309204102e-02
1.272120208740234375e+02,9.253516197204589844e+00,2.656024694442749023e+00,8.854445457458496094e+00,9.309314727783203125e+00,4.293786048889160156e+00,8.991777420043945312e+00,2.933975458145141602e+00,8.591137826442718506e-02
1.277128524780273438e+02,9.101457595825195312e+00,2.935720682144165039e+00,8.810083389282226562e+00,9.304326057434082031e+00,3.875404596328735352e+00,8.849097251892089844e+00,2.981723070144653320e+00,8.922310918569564819e-02
1.282136840820312500e+02,8.925676345825195312e+00,3.254472255706787109e+00,8.757011413574218750e+00,9.298944473266601562e+00,3.550922870635986328e+00,8.693784713745117188e+00,3.026760578155517578e+00,9.213141351938247681e-02
1.287145233154296875e+02,8.729985237121582031e+00,3.612282514572143555e+00,8.700814247131347656e+00,9.293487548828125000e+00,3.295661926269531250e+00,8.528385162353515625e+00,3.059711217880249023e+00,9.465490281581878662e-02
