time,theta_0,theta_1,theta_2,theta_3
2.318864746093750000e+02,2.664527416229248047e+00,9.423789978027343750e+00,6.273993015289306641e+00,4.664751887321472168e-02
2.323873138427734375e+02,3.279173612594604492e+00,9.415671348571777344e+00,5.764182567596435547e+00,4.922590404748916626e-02
2.328881530761718750e+02,5.452171802520751953e+00,9.410859107971191406e+00,4.672038078308105469e+00,4.942189157009124756e-02
2.333889770507812500e+02,7.184442043304443359e+00,9.404417037963867188e+00,3.263389587402343750e+00,4.817144945263862610e-02
2.338898162841796875e+02,7.852388381958007812e+00,9.401407241821289062e+00,2.344137668609619141e+00,4.718457534909248352e-02
2.343906555175781250e+02,8.145996093750000000e+00,9.400388717651367188e+00,1.822876572608947754e+00,4.682997614145278931e-02
2.348914794921875000e+02,8.304922103881835938e+00,9.399033546447753906e+00,1.515040040016174316e+00,4.709066078066825867e-02
2.353923187255859375e+02,8.433783531188964844e+00,9.401914596557617188e+00,1.269364237785339355e+00,4.615317285060882568e-02
2.358931579589843750e+02,8.493302345275878906e+00,9.400026321411132812e+00,1.152097821235656738e+00,4.714959487318992615e-02
2.363939971923828125e+02,8.536697387695312500e+00,9.397357940673828125e+00,1.067346930503845215e+00,4.831633716821670532e-02
2.368948211669921875e+02,8.568906784057617188e+00,9.394371986389160156e+00,1.004789233207702637e+00,4.958298057317733765e-02
2.373956604003906250e+02,8.593416213989257812e+00,9.391306877136230469e+00,9.575150012969970703e-01,5.087984725832939148e-02
2.378964996337890625e+02,8.612397193908691406e+00,9.388348579406738281e+00,9.211381077766418457e-01,5.214508250355720520e-02
2.383973236083984375e+02,8.627289772033691406e+00,9.385621070861816406e+00,8.927621841430664062e-01,5.332517251372337341e-02
2.388981628417968750e+02,8.639093399047851562e+00,9.383208274841308594e+00,8.703920245170593262e-01,5.437662452459335327e-02
2.393990020751953125e+02,8.648490905761718750e+00,9.381193161010742188e+00,8.526725172996520996e-01,5.526704713702201843e-02
2.398998260498046875e+02,8.655987739562988281e+00,9.379603385925292969e+00,8.386075496673583984e-01,5.597382038831710815e-02
2.404006652832031250e+02,8.661975860595703125e+00,9.378449440002441406e+00,8.274329900741577148e-01,5.648563429713249207e-02
2.409015045166015625e+02,8.666735649108886719e+00,9.377740859985351562e+00,8.186078071594238281e-01,5.680033564567565918e-02
2.414023437500000000e+02,8.670499801635742188e+00,9.377451896667480469e+00,8.116835951805114746e-01,5.692392215132713318e-02
2.419031677246093750e+02,8.673442840576171875e+00,9.377560615539550781e+00,8.063166737556457520e-01,5.686833709478378296e-02
2.424040069580078125e+02,8.675727844238281250e+00,9.378022193908691406e+00,8.022085428237915039e-01,5.665127933025360107e-02
2.429048461914062500e+02,8.677462577819824219e+00,9.378805160522460938e+00,7.991480231285095215e-01,5.629238486289978027e-02
2.434056701660156250e+02,8.678750038146972656e+00,9.379864692687988281e+00,7.969432473182678223e-01,5.581356585025787354e-02
2.439065093994140625e+02,8.679681777954101562e+00,9.381143569946289062e+00,7.954193353652954102e-01,5.523636937141418457e-02
2.444073486328125000e+02,8.861289978027343750e+00,9.046064376831054688e+00,4.574193060398101807e-01,3.441492021083831787e-01
2.449081878662109375e+02,8.782400131225585938e+00,9.220750808715820312e+00,6.223434209823608398e-01,1.666181236505508423e-01
2.454090118408203125e+02,8.739055633544921875e+00,9.287350654602050781e+00,6.952259540557861328e-01,1.119029894471168518e-01
2.459098510742187500e+02,8.722609519958496094e+00,9.316294670104980469e+00,7.229936718940734863e-01,9.172720462083816528e-02
2.464106903076171875e+02,8.715422630310058594e+00,9.332054138183593750e+00,7.358168959617614746e-01,8.187577128410339355e-02
2.469115142822265625e+02,8.711381912231445312e+00,9.343085289001464844e+00,7.436144351959228516e-01,7.549558579921722412e-02
2.474123535156250000e+02,8.708518028259277344e+00,9.352058410644531250e+00,7.494855523109436035e-01,7.059184461832046509e-02
2.479131927490234375e+02,8.706196784973144531e+00,9.359857559204101562e+00,7.544142007827758789e-01,6.652721762657165527e-02
2.484140167236328125e+02,8.704206466674804688e+00,9.366789817810058594e+00,7.587389945983886719e-01,6.305874884128570557e-02
2.489148559570312500e+02,8.702470779418945312e+00,9.372987747192382812e+00,7.625771164894104004e-01,6.006496399641036987e-02
2.494156951904296875e+02,8.700937271118164062e+00,9.378552436828613281e+00,7.660202383995056152e-01,5.746755376458168030e-02
2.499165344238281250e+02,8.699581146240234375e+00,9.383545875549316406e+00,7.691125273704528809e-01,5.520689859986305237e-02
2.504173583984375000e+02,8.698373794555664062e+00,9.388030052185058594e+00,7.718966603279113770e-01,5.323464795947074890e-02
2.509181976318359375e+02,8.697305679321289062e+00,9.392047882080078125e+00,7.743905186653137207e-01,5.150995403528213501e-02
2.514190368652343750e+02,8.696354866027832031e+00,9.395653724670410156e+00,7.766388058662414551e-01,4.999820515513420105e-02
2.519198608398437500e+02,8.695503234863281250e+00,9.398891448974609375e+00,7.786699533462524414e-01,4.867117106914520264e-02
2.524207000732421875e+02,8.694749832153320312e+00,9.401790618896484375e+00,7.804850935935974121e-01,4.750353842973709106e-02
2.529215393066406250e+02,8.694077491760253906e+00,9.404394149780273438e+00,7.821258902549743652e-01,4.647472128272056580e-02
2.534223632812500000e+02,8.693471908569335938e+00,9.406732559204101562e+00,7.836083769798278809e-01,4.556695744395256042e-02
2.539232025146484375e+02,8.692940711975097656e+00,9.408822059631347656e+00,7.849284410476684570e-01,4.476444795727729797e-02
2.544240417480468750e+02,8.692460060119628906e+00,9.410697937011718750e+00,7.861252427101135254e-01,4.405426234006881714e-02
2.549248809814453125e+02,8.692029953002929688e+00,9.412380218505859375e+00,7.871979475021362305e-01,4.342526197433471680e-02
2.554257049560546875e+02,8.691645622253417969e+00,9.413889884948730469e+00,7.881709933280944824e-01,4.286767169833183289e-02
2.559265441894531250e+02,8.691307067871093750e+00,9.415239334106445312e+00,7.890336513519287109e-01,4.237253591418266296e-02
2.564273681640625000e+02,8.728646278381347656e+00,9.329849243164062500e+00,7.096680402755737305e-01,8.547043055295944214e-02
2.569282226562500000e+02,8.713503837585449219e+00,9.376572608947753906e+00,7.504296302795410156e-01,5.955833196640014648e-02
2.574290466308593750e+02,8.704401016235351562e+00,9.392315864562988281e+00,7.660239338874816895e-01,5.194155126810073853e-02
2.579298706054687500e+02,8.701037406921386719e+00,9.399477005004882812e+00,7.722027301788330078e-01,4.880625009536743164e-02
2.584307250976562500e+02,8.699472427368164062e+00,9.403769493103027344e+00,7.754214406013488770e-01,4.703494533896446228e-02
2.589315490722656250e+02,8.698491096496582031e+00,9.406955718994140625e+00,7.776280045509338379e-01,4.577456787228584290e-02
2.594323730468750000e+02,8.697762489318847656e+00,9.409573554992675781e+00,7.793650627136230469e-01,4.476325586438179016e-02
2.599332275390625000e+02,8.697165489196777344e+00,9.411813735961914062e+00,7.808250784873962402e-01,4.390995204448699951e-02
2.604340515136718750e+02,8.696640968322753906e+00,9.413782119750976562e+00,7.821177840232849121e-01,4.317638650536537170e-02
2.609349060058593750e+02,8.696201324462890625e+00,9.415503501892089844e+00,7.832278013229370117e-01,4.253979027271270752e-02
2.614357299804687500e+02,8.695803642272949219e+00,9.417027473449707031e+00,7.842310070991516113e-01,4.198607057332992554e-02
2.619365539550781250e+02,8.695460319519042969e+00,9.418365478515625000e+00,7.851061224937438965e-01,4.150284454226493835e-02
2.624374084472656250e+02,8.695166587829589844e+00,9.419541358947753906e+00,7.858624458312988281e-01,4.108008369803428650e-02
2.629382324218750000e+02,8.694896697998046875e+00,9.420586585998535156e+00,7.865573167800903320e-01,4.071034863591194153e-02
2.634390563964843750e+02,8.694664955139160156e+00,9.421504974365234375e+00,7.871589064598083496e-01,4.038640111684799194e-02
2.639399108886718750e+02,8.694467544555664062e+00,9.422310829162597656e+00,7.876741290092468262e-01,4.010182619094848633e-02
2.644407348632812500e+02,8.694280624389648438e+00,9.423030853271484375e+00,7.881572842597961426e-01,3.985248506069183350e-02
2.649415588378906250e+02,8.694122314453125000e+00,9.423663139343261719e+00,7.885715365409851074e-01,3.963315114378929138e-02
2.654424133300781250e+02,8.693989753723144531e+00,9.424215316772460938e+00,7.889277935028076172e-01,3.944006934762001038e-02
2.659432373046875000e+02,8.693860054016113281e+00,9.424714088439941406e+00,7.892638444900512695e-01,3.927051648497581482e-02
2.664440612792968750e+02,8.693752288818359375e+00,9.425149917602539062e+00,7.895494699478149414e-01,3.912115469574928284e-02
2.669449157714843750e+02,8.693663597106933594e+00,9.425528526306152344e+00,7.897896766662597656e-01,3.898942470550537109e-02
2.674457397460937500e+02,8.693572998046875000e+00,9.425872802734375000e+00,7.900258302688598633e-01,3.887375071644783020e-02
2.679465637207031250e+02,8.693497657775878906e+00,9.426174163818359375e+00,7.902231216430664062e-01,3.877152502536773682e-02
2.684474182128906250e+02,8.693440437316894531e+00,9.426432609558105469e+00,7.903847098350524902e-01,3.868139535188674927e-02
2.689482421875000000e+02,8.693375587463378906e+00,9.426671981811523438e+00,7.905530333518981934e-01,3.860202059149742126e-02
2.694490966796875000e+02,8.693331718444824219e+00,9.426872253417968750e+00,7.906745076179504395e-01,3.853179886937141418e-02
2.699499206542968750e+02,8.693279266357421875e+00,9.427062988281250000e+00,7.908092141151428223e-01,3.847016766667366028e-02
2.704507446289062500e+02,8.693239212036132812e+00,9.427224159240722656e+00,7.909162640571594238e-01,3.841558098793029785e-02
2.709515991210937500e+02,8.693212509155273438e+00,9.427358627319335938e+00,7.909966707229614258e-01,3.836728632450103760e-02
2.714524230957031250e+02,8.693173408508300781e+00,9.427491188049316406e+00,7.910933494567871094e-01,3.832507506012916565e-02
2.719532470703125000e+02,8.693144798278808594e+00,9.427602767944335938e+00,7.911661267280578613e-01,3.828747197985649109e-02
2.724541015625000000e+02,8.693128585815429688e+00,9.427696228027343750e+00,7.912151813507080078e-01,3.825419396162033081e-02
2.729549255371093750e+02,8.693099975585937500e+00,9.427787780761718750e+00,7.912880182266235352e-01,3.822530806064605713e-02
2.734557495117187500e+02,8.693080902099609375e+00,9.427864074707031250e+00,7.913391590118408203e-01,3.819943219423294067e-02
2.739566040039062500e+02,8.693071365356445312e+00,9.427927017211914062e+00,7.913700938224792480e-01,3.817654028534889221e-02
2.744574279785156250e+02,8.693049430847167969e+00,9.427991867065429688e+00,7.914243340492248535e-01,3.815645724534988403e-02
2.749582519531250000e+02,8.693036079406738281e+00,9.428044319152832031e+00,7.914577722549438477e-01,3.813879564404487610e-02
2.754591064453125000e+02,8.693033218383789062e+00,9.428087234497070312e+00,7.914735078811645508e-01,3.812284395098686218e-02
2.759599304199218750e+02,8.693017005920410156e+00,9.428133010864257812e+00,7.915169000625610352e-01,3.810925036668777466e-02
2.764607543945312500e+02,8.693005561828613281e+00,9.428169250488281250e+00,7.915405631065368652e-01,3.809707239270210266e-02
2.769616088867187500e+02,8.693005561828613281e+00,9.428194999694824219e+00,7.915466427803039551e-01,3.808601945638656616e-02
2.774624328613281250e+02,8.692992210388183594e+00,9.428229331970214844e+00,7.915785908699035645e-01,3.807675838470458984e-02
2.779632873535156250e+02,8.692993164062500000e+00,9.428249359130859375e+00,7.915829420089721680e-01,3.806811571121215820e-02
2.784641113281250000e+02,8.692977905273437500e+00,9.428277969360351562e+00,7.916130423545837402e-01,3.806097805500030518e-02
2.789649353027343750e+02,8.692974090576171875e+00,9.428296089172363281e+00,7.916255593299865723e-01,3.805436566472053528e-02
2.794657897949218750e+02,8.692977905273437500e+00,9.428307533264160156e+00,7.916213870048522949e-01,3.804823756217956543e-02
2.799666137695312500e+02,8.692965507507324219e+00,9.428330421447753906e+00,7.916473150253295898e-01,3.804344683885574341e-02
2.804674377441406250e+02,8.692963600158691406e+00,9.428343772888183594e+00,7.916547656059265137e-01,3.803891316056251526e-02
2.809682922363281250e+02,8.692969322204589844e+00,9.428349494934082031e+00,7.916479110717773438e-01,3.803470358252525330e-02
2.814691162109375000e+02,8.692958831787109375e+00,9.428363800048828125e+00,7.916663885116577148e-01,3.803138062357902527e-02
2.819699401855468750e+02,8.692955017089843750e+00,9.428374290466308594e+00,7.916757464408874512e-01,3.802831098437309265e-02
2.824707946777343750e+02,8.692962646484375000e+00,9.428378105163574219e+00,7.916657328605651855e-01,3.802533075213432312e-02
2.829716186523437500e+02,8.692950248718261719e+00,9.428388595581054688e+00,7.916874885559082031e-01,3.802318498492240906e-02
2.834724426269531250e+02,8.692949295043945312e+00,9.428397178649902344e+00,7.916917204856872559e-01,3.802099451422691345e-02
2.839732971191406250e+02,8.692955017089843750e+00,9.428397178649902344e+00,7.916818857192993164e-01,3.801888599991798401e-02
2.844741210937500000e+02,8.692945480346679688e+00,9.428406715393066406e+00,7.916982173919677734e-01,3.801743686199188232e-02
2.849749450683593750e+02,8.692944526672363281e+00,9.428412437438964844e+00,7.917010784149169922e-01,3.801594302058219910e-02
2.854757995605468750e+02,8.692952156066894531e+00,9.428410530090332031e+00,7.916889786720275879e-01,3.801444545388221741e-02
2.859766235351562500e+02,8.692944526672363281e+00,9.428419113159179688e+00,7.917061448097229004e-01,3.801355883479118347e-02
2.864774475097656250e+02,8.692944526672363281e+00,9.428421974182128906e+00,7.917077541351318359e-01,3.801254928112030029e-02
2.869783020019531250e+02,8.692949295043945312e+00,9.428420066833496094e+00,7.916955947875976562e-01,3.801146522164344788e-02
2.874791259765625000e+02,8.692942619323730469e+00,9.428426742553710938e+00,7.917110919952392578e-01,3.801090642809867859e-02
2.879799804687500000e+02,8.692948341369628906e+00,9.428422927856445312e+00,7.916983366012573242e-01,3.800998255610466003e-02
2.884808044433593750e+02,8.692942619323730469e+00,9.428431510925292969e+00,7.917137145996093750e-01,3.800949454307556152e-02
2.889816284179687500e+02,8.692942619323730469e+00,9.428432464599609375e+00,7.917144894599914551e-01,3.800897672772407532e-02
2.894824829101562500e+02,8.692947387695312500e+00,9.428428649902343750e+00,7.917009592056274414e-01,3.800832107663154602e-02
2.899833068847656250e+02,8.692940711975097656e+00,9.428435325622558594e+00,7.917160987854003906e-01,3.800809010863304138e-02
2.904841308593750000e+02,8.692940711975097656e+00,9.428435325622558594e+00,7.917165756225585938e-01,3.800765797495841980e-02
2.909849853515625000e+02,8.692947387695312500e+00,9.428431510925292969e+00,7.917028665542602539e-01,3.800711408257484436e-02
2.914858093261718750e+02,8.692940711975097656e+00,9.428438186645507812e+00,7.917176485061645508e-01,3.800707682967185974e-02
2.919866333007812500e+02,8.692940711975097656e+00,9.428439140319824219e+00,7.917183637619018555e-01,3.800684213638305664e-02
2.924874877929687500e+02,8.692947387695312500e+00,9.428433418273925781e+00,7.917046546936035156e-01,3.800639510154724121e-02
2.929883117675781250e+02,8.692940711975097656e+00,9.428440093994140625e+00,7.917191982269287109e-01,3.800639510154724121e-02
2.934891357421875000e+02,8.692940711975097656e+00,9.428440093994140625e+00,7.917194366455078125e-01,3.800628706812858582e-02
2.939899902343750000e+02,8.692947387695312500e+00,9.428435325622558594e+00,7.917056679725646973e-01,3.800588473677635193e-02
2.944908142089843750e+02,8.692939758300781250e+00,9.428441047668457031e+00,7.917203903198242188e-01,3.800595924258232117e-02
2.949916381835937500e+02,8.692939758300781250e+00,9.428441047668457031e+00,7.917203903198242188e-01,3.800581768155097961e-02
2.954924926757812500e+02,8.692947387695312500e+00,9.428436279296875000e+00,7.917060256004333496e-01,3.800548985600471497e-02
2.959933166503906250e+02,8.692938804626464844e+00,9.428442001342773438e+00,7.917211651802062988e-01,3.800563514232635498e-02
2.964941711425781250e+02,8.692946434020996094e+00,9.428436279296875000e+00,7.917066812515258789e-01,3.800530731678009033e-02
2.969949951171875000e+02,8.692939758300781250e+00,9.428442001342773438e+00,7.917212843894958496e-01,3.800550848245620728e-02
2.974958190917968750e+02,8.692939758300781250e+00,9.428442001342773438e+00,7.917211651802062988e-01,3.800543770194053650e-02
2.979966735839843750e+02,8.692946434020996094e+00,9.428438186645507812e+00,7.917068600654602051e-01,3.800514712929725647e-02
2.984974975585937500e+02,8.692939758300781250e+00,9.428442001342773438e+00,7.917216420173645020e-01,3.800532594323158264e-02
2.989983215332031250e+02,8.692939758300781250e+00,9.428442001342773438e+00,7.917218208312988281e-01,3.800527378916740417e-02
2.994991760253906250e+02,8.692946434020996094e+00,9.428438186645507812e+00,7.917072176933288574e-01,3.800502419471740723e-02
3.000000000000000000e+02,8.692939758300781250e+00,9.428442001342773438e+00,7.917216420173645020e-01,3.800520300865173340e-02
