experiment,label,P,sample_idx,species,nrmse
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,462,M,0.4056459667312797
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,468,A,0.0794952088137054
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,468,M,0.4355671290211073
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,484,A,0.300695237683895
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,484,M,0.48048954575005487
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,488,A,0.051113770634997294
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,488,M,0.440362428181312
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,491,A,0.04495691919885872
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,491,M,0.49158893529635556
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,496,A,0.03964292245675284
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,496,M,0.40754707877717794
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,507,A,0.04535612629058087
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,507,M,0.44349706484420476
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,515,A,0.015172663035536535
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,515,M,0.5027590263192728
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,520,A,0.024880510862159217
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,520,M,0.3746015157853837
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,522,A,0.051797520407955946
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,522,M,0.4560788898876493
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,523,A,0.07906380877469733
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,523,M,0.4402591191270521
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,525,A,0.06464116443731492
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,525,M,0.4766189023930996
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,526,A,0.03341961101287308
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,526,M,0.4057685586604579
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,530,A,0.04549724438030581
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,530,M,0.3167264580079236
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,531,A,0.04777584565159796
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,531,M,0.4472027008115522
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,533,A,0.03830438008380433
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,533,M,0.39993699475111694
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,557,A,0.05448563798024431
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,557,M,0.4523862660269466
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,563,A,0.040875986032626016
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,563,M,0.389961638297545
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,564,A,0.04018337339827542
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,564,M,0.43522172824900357
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,572,A,0.04671360233543121
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,572,M,0.491002484393471
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,575,A,0.04111570910318299
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,575,M,0.4412318952088163
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,584,A,0.0416906795241366
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,584,M,0.38986147002702426
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,587,A,0.029031558304814124
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,587,M,0.5038648650729651
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,589,A,0.0531912013545599
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,589,M,0.3262528338100234
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,590,A,0.048823193302785006
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,590,M,0.28815313164172224
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,598,A,0.03893632622043654
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,598,M,0.4343920655616175
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,600,A,0.030572347398570454
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,600,M,0.4900050183076165
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,602,A,0.04102770426162267
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,602,M,0.47420314268073815
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,603,A,0.08675772155240491
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,603,M,0.43197753828602975
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,604,A,0.04695158123695451
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,604,M,0.42918542905418894
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,612,A,0.04391582107866474
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,612,M,0.3909454861026328
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,616,A,0.03301798532727834
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,616,M,0.4309088194506325
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,619,A,0.06958353692949908
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,619,M,0.41164308815037265
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,620,A,0.039392787486360985
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,620,M,0.1952471566119161
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,625,A,0.056672403093305165
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,625,M,0.4652802375631371
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,632,A,7981123.030185699
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,632,M,0.22871286921738854
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,638,A,0.0637819186960908
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,638,M,0.42619592468689843
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,639,A,0.07061141932188825
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,639,M,0.4670537766514641
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,641,A,0.03714190362382497
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,641,M,0.33293144605273794
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,644,A,0.025451209646393108
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,644,M,0.44756384102723923
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,646,A,0.11657430908617507
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,646,M,0.4453603836954727
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,661,A,0.03734363997196418
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,661,M,0.482965447086474
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,677,A,0.059329864637169334
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,677,M,0.47280068039157125
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,679,A,0.11436528793303159
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,679,M,0.3550957618869966
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,681,A,0.0543576352077035
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,681,M,0.425945099822655
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,682,A,0.058903745981428175
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,682,M,0.43794628251238804
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,685,A,0.02814181190047802
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,685,M,0.3518529114862799
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,687,A,0.042846992618520915
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,687,M,0.5166970923411872
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,692,A,0.08615507439390002
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,692,M,0.41710666100387095
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,693,A,0.045676172801776854
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,693,M,0.4508026793721038
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,700,A,0.31979506964864507
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,700,M,0.4394534969278636
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,703,A,0.03420005323288632
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,703,M,0.433875800574379
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,707,A,0.05395795682742597
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,707,M,0.45765499930985254
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,709,A,0.03469508072466261
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,709,M,0.40068509049230333
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,712,A,0.04049917157915516
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,712,M,0.4146808200464503
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,717,A,0.0547094338431669
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,717,M,0.4474963751077969
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,718,A,0.06023823028156096
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,718,M,0.41301643201898564
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,721,A,0.050694021319457466
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,721,M,0.3869518031006164
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,726,A,0.0641015715880003
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,726,M,0.4847437115664653
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,736,A,0.11053216443917856
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,736,M,0.41354829726576847
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,740,A,0.07966643914353183
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,740,M,0.45887857835401896
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,741,A,0.020648834118155074
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,741,M,0.37727690191655366
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,743,A,0.044531470858935954
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,743,M,0.47076151745216094
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,750,A,0.052872307074642695
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,750,M,0.42086169016113784
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,751,A,0.042324728272405146
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,751,M,0.4580281775351335
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,752,A,9081561.863422394
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,752,M,0.31316004323685553
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,757,A,0.05611041700361727
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,757,M,0.20814439959309486
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,763,A,0.020916326517927353
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,763,M,0.44030047889312
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,779,A,0.04014051738813429
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,779,M,0.49523012700883096
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,785,A,0.03195978679236375
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,785,M,0.4589460954814337
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,786,A,0.04983507032059402
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,786,M,0.4758851898559227
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,790,A,9780193.120241165
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,790,M,0.37061090864854435
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,792,A,0.05001393777357571
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,792,M,0.4270102677074446
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,794,A,0.10999929797147893
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,794,M,0.40487314637200283
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,803,A,0.09328698694633582
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,803,M,0.45162489211649287
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,807,A,0.09152209090386577
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,807,M,0.4203923588017839
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,813,A,0.018838324685881216
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,813,M,0.4420515917176815
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,821,A,0.044954362205420546
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,821,M,0.4568690240827043
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,828,A,0.05715738295310218
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,828,M,0.41861097655158874
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,832,A,0.03709711260590829
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,832,M,0.43003033185253975
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,835,A,0.03448808602387656
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,835,M,0.20727309431794855
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,858,A,0.0485141289960727
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,858,M,0.4111139446907142
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,861,A,0.05371379810580351
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,861,M,0.3344606180773615
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,870,A,5302463.844418526
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,870,M,0.17674476306721096
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,871,A,0.03148919220877839
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,871,M,0.4329793693753725
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,874,A,0.024818145294389797
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,874,M,0.4227789699211499
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,881,A,0.035098213622685615
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,881,M,0.4677882593516201
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,885,A,0.0369776959692548
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,885,M,0.4502302993249232
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,909,A,0.03557952379667617
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,909,M,0.302132156830781
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,911,A,0.03502339950790698
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,911,M,0.45111082496762833
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,913,A,0.049525919072744666
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,913,M,0.4410876979632714
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,914,A,0.06655641160316211
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,914,M,0.46055360515765675
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,920,A,0.04815647855454441
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,920,M,0.4998023127073301
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,924,A,0.028810793416821707
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,924,M,0.39860718405265516
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,929,A,0.046328375531647585
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,929,M,0.3085338604803675
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,938,A,0.0790764561227419
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,938,M,0.23476127757397453
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,939,A,0.05590346514270657
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,939,M,0.45856191118783596
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,943,A,0.07458428522239215
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,943,M,0.46342138970188473
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,954,A,0.06863044293302203
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,954,M,0.39976661414479975
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,957,A,0.03331946643328608
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,957,M,0.5179783417512428
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,960,A,0.10276274681231355
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,960,M,0.4524476696191584
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,961,A,0.04104627999729719
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,961,M,0.389380885561931
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,966,A,0.045603031250628916
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,966,M,0.4167296301071759
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,972,A,0.04589703842746961
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,972,M,0.49397669147242285
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,980,A,0.05051248769372677
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,980,M,0.36833258623432064
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,984,A,0.04031187332490124
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,984,M,0.44707147726872587
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,995,A,0.1629137289079802
