experiment,label,P,sample_idx,species,nrmse
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,668,M,0.9944159812182137
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,677,A,0.07976934485351526
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,677,M,0.9517587843998877
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,692,A,0.06145447520715678
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,692,M,0.857003784166682
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,695,A,12872125.208377838
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,695,M,0.8625424958189072
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,708,A,0.06955147815985696
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,708,M,1.054310279638844
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,733,A,0.10555131835339582
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,733,M,0.9067327805872871
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,736,A,0.07495565064768382
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,736,M,0.834348093893368
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,752,A,0.155706337536532
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,752,M,0.6514071107302575
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,759,A,0.1722770412610436
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,759,M,0.8606133849592594
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,762,A,0.053475728398218084
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,762,M,0.8960862594636372
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,778,A,0.0468651042687552
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,778,M,0.7699271023855002
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,804,A,0.09939836178663353
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,804,M,0.8609265860721379
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,813,A,0.03715246941699526
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,813,M,0.8820719116145938
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,817,A,0.06291377070977561
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,817,M,1.0548964837585653
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,820,A,0.08400029613606573
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,820,M,0.9680356351838327
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,847,A,0.07607805745429451
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,847,M,0.9310898443770574
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,874,A,0.06088099877759328
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,874,M,0.8618957536722655
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,891,A,0.07355928925098418
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,891,M,1.0940890505738843
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,902,A,0.060698685003424
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,902,M,0.917651186406827
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,938,A,0.06483272510389877
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,938,M,0.5867006527811204
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,966,A,0.0790991713073588
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,966,M,0.822515205700303
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,982,A,0.0651243203379153
20260308_173145_reduced4_AEIM_100ep_lr1e-3_substeps10_1layer,reduced4_AEIM,4,982,M,0.8943977601447415
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,62,A,0.07878828448738026
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,62,M,0.8118097326077253
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,67,A,19338041.54396057
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,67,M,0.9723049419471957
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,82,A,0.09106267633562266
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,82,M,0.9434195987867188
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,84,A,0.0528317955199249
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,84,M,0.9815516100514119
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,90,A,0.08828571474012721
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,90,M,0.8511206951402512
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,124,A,0.06389491348047598
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,124,M,0.9276232287995771
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,163,A,0.10360092088726196
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,163,M,1.126462608250045
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,177,A,0.09256387917909605
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,177,M,0.8805454105836686
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,193,A,0.057703986480340586
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,193,M,0.9875264795488559
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,223,A,0.07054291518653459
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,223,M,0.952323800007811
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,273,A,0.1411541937098931
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,273,M,0.8940392662553797
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,352,A,0.05925472215470055
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,352,M,0.8500251151425117
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,360,A,0.060021018886118174
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,360,M,0.7934046734522144
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,393,A,0.06819332793071083
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,393,M,0.8017019244038742
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,413,A,0.06715650723973156
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,413,M,0.9598280737762488
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,418,A,0.116412494830429
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,418,M,0.8934036914280753
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,434,A,0.06649169251025279
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,434,M,0.8468112144068684
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,436,A,0.11709233231932209
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,436,M,0.985900573502241
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,441,A,0.09112505180511041
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,441,M,0.803922281600285
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,444,A,0.06954381228235197
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,444,M,0.9198540065911424
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,485,A,0.08036188434977896
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,485,M,0.9426275495621852
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,496,A,0.060718790320810775
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,496,M,0.8304097134615435
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,505,A,11520099.639892578
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,505,M,0.8947761047620916
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,533,A,0.04776375686336883
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,533,M,0.8135899826049935
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,545,A,0.0698331405045808
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,545,M,0.8727328769846204
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,623,A,0.05109717633553529
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,623,M,0.864939613790049
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,625,A,0.09690591711134364
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,625,M,0.9254869932698584
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,628,A,0.0835941460688599
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,628,M,0.8864210127270857
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,668,A,0.10015979551344609
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,668,M,0.998204214282081
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,677,A,0.10885955935468336
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,677,M,0.962733116589356
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,692,A,0.12940282985895724
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,692,M,0.8552461869317078
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,695,A,14891758.561134338
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,695,M,0.909507659466403
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,708,A,0.09049880444693945
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,708,M,1.065954302095041
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,733,A,0.10877698037034474
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,733,M,0.9254448194106177
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,736,A,0.1322912650411903
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,736,M,0.8503548897149127
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,752,A,14633746.445178986
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,752,M,0.6805199199315948
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,759,A,11869415.640830994
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,759,M,0.9099403492031898
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,762,A,0.06474878505962409
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,762,M,0.9064412274689583
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,778,A,0.05362556461051967
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,778,M,0.7885968729602135
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,804,A,0.10960967164350015
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,804,M,0.8726716240426238
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,813,A,0.033780082807277095
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,813,M,0.894868933909335
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,817,A,0.07541995689318717
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,817,M,1.0657548172887026
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,820,A,0.09466300412079932
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,820,M,0.9794859919856663
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,847,A,0.0925123787329602
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,847,M,0.9432433494278567
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,874,A,0.04641191369656939
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,874,M,0.8706910018355017
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,891,A,0.13078262268165808
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,891,M,1.121945150392117
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,902,A,0.08011943693786258
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,902,M,0.9326719147392976
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,938,A,0.11409288973302598
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,938,M,0.625903177994964
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,966,A,0.06976730210126052
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,966,M,0.8238281694228805
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,982,A,0.07218797090759661
20260226_114357_reduced5_100ep_lr1e-3_substeps10_1layer,reduced5,5,982,M,0.9068390945976126
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,62,A,0.049313688229114735
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,62,M,0.39183370347046426
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,67,A,13987450.301647186
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,67,M,0.455597091982488
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,82,A,0.03564165547782683
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,82,M,0.46530894633043235
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,84,A,0.051526418053133856
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,84,M,0.47903785858211634
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,90,A,0.04576935270336593
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,90,M,0.42313302675757963
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,124,A,0.08297080902883876
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,124,M,0.4585570273060445
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,163,A,0.057852217713336034
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,163,M,0.5530173170369167
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,177,A,0.06435569507428288
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,177,M,0.4376058281167631
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,193,A,0.03744226782724333
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,193,M,0.4833896253313991
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,223,A,0.04438666680418743
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,223,M,0.4674360168644069
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,273,A,0.08792014491138375
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,273,M,0.44186782313843587
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,352,A,0.03297820058572135
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,352,M,0.4104784955308024
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,360,A,0.029188341167008722
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,360,M,0.39403922277432224
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,393,A,0.04324083505666821
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,393,M,0.39673744782764203
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,413,A,0.025256860369363712
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,413,M,0.4745966622533324
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,418,A,0.06678344750289283
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,418,M,0.4453566485118004
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,434,A,0.04337381560092697
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,434,M,0.4284067869545135
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,436,A,0.06392453720321328
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,436,M,0.48250088423333276
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,441,A,0.0652831539882895
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,441,M,0.3975058519391828
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,444,A,0.04167910489672417
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,444,M,0.45382405665716585
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,485,A,0.04428094049165959
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,485,M,0.4670209582346419
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,496,A,0.03964291869195319
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,496,M,0.4075473030710112
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,505,A,7692690.193653107
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,505,M,0.4201773935927979
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,533,A,0.03830437704938568
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,533,M,0.3999374061915755
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,545,A,0.0323377856407584
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,545,M,0.42455038176334936
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,623,A,0.026619366219530684
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,623,M,0.42513571822013985
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,625,A,0.056672409315116
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,625,M,0.4652807688103688
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,628,A,0.06022426467575254
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,628,M,0.44528385480706806
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,668,A,0.0505958728455804
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,668,M,0.4806130966102129
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,677,A,0.059329873724948266
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,677,M,0.47280013103891927
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,692,A,0.08615506357196169
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,692,M,0.4171072497462294
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,695,A,6439645.58839798
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,695,M,0.40361306322995183
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,708,A,0.08478095859150622
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,708,M,0.5236005373936409
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,733,A,0.06683830258409046
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,733,M,0.4580524390003127
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,736,A,0.11053215387321572
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,736,M,0.4135482343475313
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,752,A,9081562.608480453
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,752,M,0.31315982936242176
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,759,A,6925668.567419052
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,759,M,0.4032354819949701
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,762,A,0.05060407345173726
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,762,M,0.44632612534492544
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,778,A,0.03325448185277965
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,778,M,0.3800107439061148
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,804,A,0.04677880652660547
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,804,M,0.42786660807430144
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,813,A,0.018838324685881216
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,813,M,0.44205132410135506
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,817,A,0.06453255730234021
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,817,M,0.5231351699680055
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,820,A,0.05903305363480504
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,820,M,0.48306902406038527
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,847,A,0.047340321106944784
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,847,M,0.4652602855436273
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,874,A,0.02481815009662873
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,874,M,0.42277834976680334
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,891,A,0.0843227083998982
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,891,M,0.5316327480664899
20260308_174206_reduced6_ACFHKM_100ep_lr1e-3_substeps10_1layer,reduced6_ACFHKM,6,902,A,0.049171842642076725
