sample_idx,scaffold,nrmse_mm_rollout,nrmse_pm_rollout,r2_mm_timeseries,r2_pm_timeseries,peak_mm_true,peak_mm_pred,endpoint_pm_true,endpoint_pm_pred
392,maturation,0.006708825,0.023039404,0.99538434,0.99641085,53.0,52.999992,1209.5,1310.0787
393,maturation,0.02320502,0.09487046,0.9758697,0.9341543,16.0,15.999993,257.0,321.82706
394,maturation,0.011941755,24.18081,0.99840975,-292355.97,52.0,51.99999,0.0,270.35028
395,maturation,0.041264053,0.21742767,0.9625514,0.7178478,14.0,13.999987,150.0,211.4396
396,maturation,0.008426238,0.0987495,0.99644095,0.9369208,40.0,39.999985,468.5,614.5393
397,maturation,0.011173955,11.94028,0.9983705,-35190.676,24.0,23.999977,0.0,139.85744
398,maturation,0.0088142995,0.7026041,0.9993097,-2.814636,36.0,36.0,135.5,323.71255
399,maturation,0.041535076,0.07260451,0.97451395,0.96379596,8.0,8.000001,1168.5,1035.2028
400,maturation,0.017934823,0.65027416,0.995683,-1.5187771,17.0,17.000002,116.0,239.5647
401,maturation,0.0032417234,0.14133841,0.99988484,0.87212944,76.0,75.99998,3282.5,2480.5269
402,maturation,0.0060895295,18.513815,0.9996451,-85114.62,56.0,55.999958,0.0,165.40392
403,maturation,0.017362298,0.16913635,0.98040736,0.79455763,22.0,22.0,200.0,277.5117
404,maturation,0.0062259994,18.01827,0.99962103,-81327.17,59.0,58.99999,0.0,246.27461
405,maturation,0.023552101,0.016079374,0.9907118,0.9983744,17.0,16.99999,824.5,828.0291
406,maturation,0.005510496,0.15892076,0.9997676,0.81787694,65.0,65.0,220.0,315.17456
407,maturation,0.013876335,19.359808,0.99762034,-68588.59,384.0,377.9701,0.0,466.9082
408,maturation,0.010544206,1.1725562,0.9942149,-12.155139,31.0,30.999998,166.5,549.15076
409,maturation,0.011738514,0.40393692,0.99532884,-0.32719815,27.0,27.000002,269.0,502.449
410,maturation,0.003111945,0.08577841,0.9998845,0.94780385,91.0,90.99999,1039.5,1298.2139
411,maturation,0.024127837,0.064881,0.97999346,0.9701013,26.0,25.999998,946.0,1133.9468
412,maturation,0.0050713005,0.6368275,0.99881047,-2.5174081,83.0,82.99998,278.5,630.0187
413,maturation,0.016150478,6.180631,0.99376386,-1324.9286,26.0,25.999998,0.0,293.48352
414,maturation,0.016956596,0.2139696,0.9955726,0.6953306,23.0,22.999998,271.0,334.84714
415,maturation,0.002216228,7.6037936,0.9999457,-2491.9224,227.0,226.99983,0.0,403.07764
416,maturation,0.007839281,0.07218496,0.99923116,0.9641364,52.0,51.99999,703.5,851.631
417,maturation,0.012191326,0.043582633,0.99729717,0.98717326,27.0,27.000002,3835.5,3718.6748
418,maturation,0.0061434153,4.136811,0.9984796,-207.707,44.0,43.99999,64.5,605.0122
419,maturation,0.013256962,0.093818605,0.9953686,0.94272524,31.0,31.0,723.0,914.75256
420,maturation,0.0073451605,0.076691054,0.99867404,0.9601312,59.0,58.999996,832.5,986.40497
421,maturation,0.0160287,0.09751045,0.99558383,0.9383787,25.0,24.999994,745.5,922.23816
422,maturation,0.009851839,0.027634734,0.997917,0.9943279,17.0,17.000002,1868.0,1849.7356
423,maturation,0.012876261,0.018581597,0.9972165,0.9974662,22.0,22.0,2175.5,2178.6453
424,maturation,0.0050856345,8.979016,0.99968874,-8113.842,68.0,67.999985,0.0,666.3464
425,maturation,0.008451196,6.562863,0.9984822,-2706.9172,38.0,37.999992,11.0,484.91342
426,maturation,0.012665578,12.610866,0.99731123,-6994.0825,28.0,27.999994,1.0,531.1566
427,maturation,0.014917199,7.850653,0.993617,-971.5675,31.0,30.999998,6.5,335.42862
428,maturation,0.0070048054,0.21029224,0.9996121,0.6879697,28.0,27.999998,436.5,670.9187
429,maturation,0.0021266981,1.086395,0.99995536,-8.454422,333.0,332.98682,231.5,720.8827
430,maturation,0.0108876405,0.6502606,0.998211,-2.6481752,38.0,38.0,257.5,589.5915
431,maturation,0.0052630133,0.15175155,0.99963343,0.8268033,71.0,70.99999,535.0,765.347
432,maturation,0.004998164,46.816895,0.99967986,-549858.2,91.0,90.999985,0.0,86.74267
433,maturation,0.009643249,0.01347056,0.9989923,0.998713,38.0,37.999996,1147.0,1190.6393
434,maturation,0.008991458,0.12522049,0.9968099,0.881438,44.0,43.999973,319.0,437.31415
435,maturation,0.016903488,0.086002044,0.99445456,0.9517793,22.0,21.999958,2285.5,2035.626
436,maturation,0.009553732,0.22902825,0.9985987,0.6100192,36.0,35.99988,366.0,560.8944
437,maturation,0.022433467,1.0547674e+13,0.99341017,-1.665464e+17,16.0,15.999962,0.0,18.92366
438,maturation,0.019612748,0.49773154,0.9891099,-0.57791054,13.0,12.999969,1071.5,270.85507
439,maturation,0.030740567,0.41686478,0.98742056,-0.20528531,13.0,12.999997,100.5,203.58943
440,maturation,0.0033080557,1.1948533,0.9999075,-10.455438,344.0,343.91418,168.5,597.75287
441,maturation,0.0040599587,0.3032588,0.99927276,0.24157071,123.0,122.99985,261.0,451.75894
442,maturation,0.01672713,0.03802238,0.996558,0.9898242,17.0,17.000004,2025.0,1912.1804
443,maturation,0.003425188,106.04253,0.99983925,-4.219722e+06,224.0,223.99939,0.0,198.82454
444,maturation,0.0075485553,0.35206178,0.99953616,0.101943254,44.0,43.999977,22.0,38.706085
445,maturation,0.0057183215,149.87206,0.9995946,-6.747547e+06,493.0,491.4462,0.0,291.0422
446,maturation,0.016318193,0.029120497,0.99247646,0.99260736,14.0,14.0,944.5,997.4985
447,maturation,0.02231927,0.059845287,0.9909761,0.9687685,14.0,14.000001,1050.0,1178.7501
448,maturation,0.006565292,1.7679528e+13,0.9994498,-4.679108e+17,59.0,58.99993,0.0,30.752691
449,maturation,0.021578606,0.4517611,0.98881257,-0.69288075,18.0,17.999994,90.5,191.16982
450,maturation,0.005396114,26.73568,0.9997056,-60693.89,313.0,312.99948,0.0,231.28305
451,maturation,0.018168692,0.23390512,0.99275005,0.53955775,16.0,15.99999,215.5,327.92377
452,maturation,0.012169804,34.722412,0.9981672,-214764.95,22.0,21.999992,0.0,56.04509
453,maturation,0.0122724185,0.03816625,0.9981791,0.9907174,36.0,35.99984,840.0,946.4339
454,maturation,0.0074043754,0.1621546,0.99949396,0.8079343,49.0,48.999836,482.0,701.97687
455,maturation,0.03090222,0.26298788,0.9876422,0.5391339,14.0,14.0,250.5,408.62225
456,maturation,0.015760403,0.035840627,0.9924281,0.9916105,46.0,45.99997,2506.0,2385.5134
457,maturation,0.0031025638,0.88799894,0.99990827,-3.7657619,183.0,182.99998,149.0,409.30997
458,maturation,0.008764524,0.16736864,0.997828,0.8153455,50.0,49.999985,443.5,644.0275
459,maturation,0.011529276,0.27374488,0.9985398,0.51275945,58.0,57.999996,382.5,645.783
460,maturation,0.008946169,10.16079,0.99928385,-28398.88,58.0,57.99997,0.0,260.58118
461,maturation,0.024026917,12.17214,0.9918603,-64366.25,23.0,22.999992,0.0,350.1658
462,maturation,0.0034237918,0.12939692,0.99989307,0.8848659,151.0,150.99997,960.5,1317.3556
463,maturation,0.024685184,12.375749,0.98598415,-45493.938,16.0,15.999981,0.0,272.22867
464,maturation,0.016507665,0.20096003,0.9954848,0.7369004,30.0,29.999989,397.5,612.54425
465,maturation,0.0028685103,1.1713789,0.99993044,-8.993554,215.0,214.99988,160.0,511.82584
466,maturation,0.018152788,0.051154006,0.99546385,0.9821021,25.0,24.999996,1733.0,1578.2291
467,maturation,0.0058394866,0.45389524,0.99971026,-0.38967717,349.0,348.99988,306.0,644.99133
468,maturation,0.012605103,0.28865582,0.9959941,0.4989466,30.0,29.999985,251.5,401.84323
469,maturation,0.025972005,11.466531,0.9903753,-29672.062,21.0,20.99999,0.0,231.83449
470,maturation,0.015479359,0.11620777,0.99649614,0.8850961,19.0,18.999992,868.5,1103.8795
471,maturation,0.011910937,0.16056526,0.99729747,0.777791,20.0,19.999964,663.5,911.94104
472,maturation,0.015360699,0.4692188,0.9978179,-0.629516,38.0,37.999966,256.0,548.727
473,maturation,0.02920258,2.9519207,0.9885845,-62.757267,21.0,20.999994,47.0,318.65463
474,maturation,0.018887814,0.07641337,0.9811581,0.96274126,20.0,19.999983,560.5,666.6697
475,maturation,0.01010975,1.8889909,0.995892,-24.895184,57.0,56.99997,89.5,401.2334
476,maturation,0.008652132,1.3368326,0.99900043,-10.63444,59.0,58.99999,129.0,439.0905
477,maturation,0.019295419,0.19071938,0.9938044,0.74838305,27.0,26.999998,276.0,348.95728
478,maturation,0.01960777,0.07016527,0.9930718,0.96747804,29.0,28.99999,655.0,778.1627
479,maturation,0.018141117,0.467048,0.98198557,-0.6108477,24.0,24.0,181.0,310.0851
480,maturation,0.022297919,0.049515847,0.97445357,0.9822374,28.0,27.999973,4979.5,4489.083
481,maturation,0.00949647,0.0039719795,0.9975172,0.9998813,61.0,60.999725,1426.0,1443.4865
482,maturation,0.01574688,0.0143168615,0.9931676,0.99864984,38.0,38.0,3614.5,3550.2493
483,maturation,0.011743105,0.11885962,0.99365544,0.90313846,117.0,116.99964,979.0,1297.7726
484,maturation,0.014536001,0.0072040576,0.9933308,0.99965525,35.0,35.0,1717.0,1752.6339
485,maturation,0.014204045,10.303404,0.992731,-9188.17,36.0,36.0,0.0,177.95052
486,maturation,0.004949597,0.019084021,0.9997576,0.99761236,132.0,131.99998,1970.0,2117.9465
487,maturation,0.013764595,0.0112721035,0.9934579,0.9990724,42.0,42.000004,1517.0,1594.6764
488,maturation,0.023034148,0.92995936,0.9847559,-5.562438,23.0,23.0,120.5,307.95898
489,maturation,0.009483718,1.1056113,0.99889004,-8.270825,490.0,485.8205,124.5,497.2177
490,maturation,0.0028923028,0.03600901,0.99990946,0.99261314,227.0,226.99997,3226.5,3588.9436
491,maturation,0.0039173313,27.222519,0.999842,-96005.63,319.0,318.9998,0.0,475.5094
492,maturation,0.02022119,0.10224068,0.98676306,0.93036366,26.0,25.999998,467.5,603.8997
493,maturation,0.004444372,0.13227984,0.9998271,0.89530414,124.0,124.00004,2054.0,2816.4976
494,maturation,0.027306227,0.006556015,0.98690546,0.9996931,23.0,22.999989,2820.5,2861.4656
495,maturation,0.022243975,0.16453525,0.99247485,0.7732957,24.0,24.0,893.0,1228.9459
496,maturation,0.009742237,1.9835083,0.9988478,-50.785976,48.0,48.0,24.0,163.53418
497,maturation,0.006027457,0.016505605,0.9990778,0.9981507,88.0,87.99991,1612.0,1693.7377
498,maturation,0.013162786,0.0121195195,0.9937228,0.99904037,37.0,37.0,4592.5,4653.064
499,maturation,0.021838062,0.012766363,0.9836671,0.9990084,26.0,26.000004,3376.5,3397.4912
500,maturation,0.010774125,1.8234171,0.99705714,-30.991472,53.0,52.999992,56.0,228.24232
501,maturation,0.010396586,0.30395484,0.99683416,0.39761877,51.0,50.999985,283.5,511.3063
502,maturation,0.005561173,0.011247162,0.9992941,0.99915284,81.0,80.99995,2284.0,2331.1274
503,maturation,0.011042922,0.8065444,0.9975959,-4.079797,53.0,53.0,67.0,204.76775
504,maturation,0.016620476,0.071548976,0.99628997,0.9705187,26.0,25.999987,648.5,746.10095
505,maturation,0.006593797,0.35233694,0.9993768,0.2641011,62.0,61.99997,176.5,291.80872
506,maturation,0.01081702,0.059691608,0.9984034,0.9769212,25.0,24.999971,663.5,764.15454
507,maturation,0.0065725953,0.09906308,0.99927,0.9409482,38.0,37.999992,1098.0,930.9463
508,maturation,0.01616542,0.7199191,0.9896925,-2.0041707,24.0,23.999975,118.0,256.4326
509,maturation,0.007982998,0.7062384,0.9993065,-1.8585804,43.0,43.0,177.0,395.44815
510,maturation,0.023515262,0.11622347,0.985506,0.9104906,19.0,18.999994,500.0,645.8063
511,maturation,0.014222314,0.11015875,0.9977678,0.92109895,23.0,22.999992,637.0,810.0442
512,maturation,0.014340195,0.032287996,0.9957485,0.99331224,28.0,27.999994,1070.0,1148.5034
513,maturation,0.002928072,0.20745736,0.9999209,0.73150337,158.0,158.00006,826.0,1260.7704
514,maturation,0.022719208,0.007522374,0.98347825,0.9995899,17.0,17.000004,2685.5,2732.6729
515,maturation,0.019547433,0.12352661,0.99394614,0.8958744,21.0,20.999998,541.5,705.04297
516,maturation,0.009936138,0.05332045,0.99889094,0.98013043,30.0,29.99999,1455.5,1652.9006
517,maturation,0.010022701,0.21142927,0.9985904,0.6903825,57.0,56.999874,571.0,858.17993
518,maturation,0.02428091,0.32288897,0.99002594,0.26923227,20.0,19.999987,205.5,356.59744
519,maturation,0.020075893,0.022625213,0.9882581,0.9970162,25.0,24.99999,3977.5,3950.4812
520,maturation,0.015173778,0.08869722,0.9951745,0.933318,14.0,13.999997,1134.0,1012.3336
521,maturation,0.01843121,0.07571802,0.99471736,0.9659348,23.0,22.999994,3948.0,3543.732
522,maturation,0.0072458666,0.053235,0.9992676,0.983277,35.0,34.999996,584.0,640.9986
523,maturation,0.005900295,0.11551435,0.9996011,0.9129,61.0,60.999977,335.0,419.14426
524,maturation,0.00387161,0.033379603,0.99984777,0.9930066,86.0,85.99998,1305.5,1422.1573
525,maturation,0.009431141,0.011016989,0.99630475,0.99921316,35.0,34.999935,1087.0,1096.2229
526,maturation,0.022717377,0.03983966,0.98885006,0.9897787,23.0,22.999971,900.0,992.955
