sample_idx,scaffold,nrmse_mm_rollout,nrmse_pm_rollout,r2_mm_timeseries,r2_pm_timeseries,peak_mm_true,peak_mm_pred,endpoint_pm_true,endpoint_pm_pred
534,resource_maturation,0.02480624,0.44764355,0.9807012,-0.3476591,35.0,35.0,540.5,209.62465
535,resource_maturation,0.03410967,0.27986488,0.97974247,0.42001128,35.0,35.000008,336.0,212.14479
536,resource_maturation,0.017596649,0.520659,0.99119574,-0.8158355,47.0,47.000004,578.0,179.57805
537,resource_maturation,0.012647946,0.4761451,0.9976254,-0.5200777,83.0,82.99999,261.5,84.28037
538,resource_maturation,0.029743867,0.090456806,0.98513055,0.92041856,24.0,24.000006,225.0,205.85527
539,resource_maturation,0.02281689,0.4315981,0.9835919,-0.27536178,40.0,39.999996,429.5,183.9452
540,resource_maturation,0.019864595,0.30004683,0.9890335,0.36297047,42.0,42.000004,929.0,568.4038
541,resource_maturation,0.030473525,0.26766196,0.97985053,0.45092618,38.0,38.000004,355.5,225.71495
542,resource_maturation,0.023943402,0.3785874,0.98468643,-0.018966675,34.0,34.000008,406.5,199.88744
543,resource_maturation,0.036396503,0.5380946,0.9575945,-0.86529577,35.0,35.000004,876.5,184.63493
544,resource_maturation,0.023127133,0.085325204,0.9898484,0.92120403,31.0,31.000004,116.5,117.10402
545,resource_maturation,0.03002924,0.30804527,0.9876609,0.236615,25.0,25.0,187.5,115.07261
546,resource_maturation,0.03461924,0.356008,0.9714642,-0.59153116,32.0,32.000008,10.5,20.675694
547,resource_maturation,0.015897062,0.21925879,0.9961495,0.38074344,59.0,58.999996,24.5,28.605728
548,resource_maturation,0.018110795,0.48646155,0.9957876,-0.5678965,64.0,64.00071,1209.5,334.728
549,resource_maturation,0.023360262,0.4858632,0.9879043,-0.55816567,34.0,34.000004,777.0,274.99423
550,resource_maturation,0.023193987,0.5464434,0.9859503,-0.9754875,37.0,37.0,573.5,146.49405
551,resource_maturation,0.025608102,0.47751987,0.98010993,-0.52752995,32.0,32.000004,476.5,151.61087
552,resource_maturation,8.995816e+09,0.6743128,-1.2114427e+11,-2.4227097,0.0,0.18690626,289.0,27.979774
553,resource_maturation,0.0042583547,0.60139006,0.99942213,-1.6249747,25.0,24.999994,385.0,66.12301
554,resource_maturation,9.050956e+09,0.66267437,-1.2263395e+11,-2.0352106,0.0,0.18655609,738.5,33.790646
555,resource_maturation,0.0057034683,0.6685696,0.9990557,-1.8734741,14.0,14.000002,1609.5,72.13199
556,resource_maturation,8.884559e+09,0.41333535,-1.1816626e+11,-0.7995975,0.0,0.18449596,62.5,19.040867
557,resource_maturation,0.043662492,0.55777806,0.9559544,-1.0219674,4.0,4.000165,201.0,31.68552
558,resource_maturation,8.008523e+09,0.6516972,-9.6012255e+10,-1.9623039,0.0,0.15730189,634.0,39.090343
559,resource_maturation,8.993745e+09,0.6351004,-1.2108852e+11,-2.016645,0.0,0.1869023,361.5,46.661057
560,resource_maturation,0.009606008,0.63040406,0.99677277,-1.7935243,12.0,12.0,788.0,69.84934
561,resource_maturation,0.0014366955,0.32382533,0.9999783,0.30610746,109.0,109.000206,775.5,390.60052
562,resource_maturation,8.839857e+09,0.60886323,-1.1698017e+11,-2.0442095,0.0,0.1768803,522.0,125.30845
563,resource_maturation,9.055755e+09,0.67004436,-1.2276402e+11,-2.0548267,0.0,0.18453132,699.5,43.073963
564,resource_maturation,9.157575e+09,0.64992267,-1.2554018e+11,-1.8221169,0.0,0.18453123,1964.5,186.42958
565,resource_maturation,8.794321e+09,0.6397015,-1.1577809e+11,-1.9566088,0.0,0.17576322,1088.0,62.13353
566,resource_maturation,0.025406266,0.6513109,0.9286637,-2.011364,2.0,2.0,456.0,25.097492
567,resource_maturation,0.027955603,0.6886306,0.946502,-2.1436129,7.0,6.9999957,1224.5,81.98052
568,resource_maturation,8.95062e+09,0.6440311,-1.19930044e+11,-2.251342,0.0,0.1768803,820.0,172.16942
569,resource_maturation,8.0996603e+09,0.6912081,-9.820993e+10,-2.0707715,0.0,0.1582191,912.0,56.931244
570,resource_maturation,0.029459728,0.6391202,0.96868813,-1.7879465,4.0,4.00099,476.5,37.88766
571,resource_maturation,0.0046093157,0.5065579,0.99910647,-1.271328,15.0,15.000002,139.5,37.36328
572,resource_maturation,0.0018658164,0.585393,0.99993813,-1.3298192,27.0,27.002048,2510.0,351.8577
573,resource_maturation,9.141938e+09,0.6917387,-1.2511182e+11,-2.1424994,0.0,0.18450418,1334.5,66.7143
574,resource_maturation,0.019936612,0.680981,0.88059914,-2.0881379,1.0,0.9999999,1314.0,64.820694
575,resource_maturation,5.7253724e+09,0.66357565,-4.9071497e+10,-2.0132458,0.0,0.09995162,701.0,48.48902
576,resource_maturation,0.0033032463,0.49425927,0.9998805,-0.7621522,62.0,62.00799,3937.5,601.77795
577,resource_maturation,0.0014384614,0.493076,0.9999786,-0.7110654,72.0,72.00543,3365.0,572.20935
578,resource_maturation,0.0027109517,0.48922902,0.99992454,-0.6630542,79.0,79.001366,3264.0,574.37445
579,resource_maturation,0.0015355138,0.47118625,0.9999765,-0.53273845,78.0,77.99999,3015.0,623.83923
580,resource_maturation,0.0016907454,0.4696759,0.9999708,-0.53600705,81.0,81.00455,3314.0,674.36475
581,resource_maturation,0.0029317643,0.47188887,0.9999168,-0.5432522,78.0,78.0,3135.0,647.622
582,resource_maturation,5.6708695e+09,0.643204,-4.8141664e+10,-2.0837743,0.0,0.09805512,357.5,53.126785
583,resource_maturation,0.015021742,0.702202,0.95315206,-2.3815255,7.0,6.9999976,741.5,44.670013
584,resource_maturation,0.02964527,0.6949194,0.81218576,-2.2419229,6.0,6.0000005,1030.5,70.97649
585,resource_maturation,7.5468513e+09,0.64560246,-8.526158e+10,-2.3589375,0.0,0.13860828,846.5,163.32724
586,resource_maturation,0.019427022,0.69245815,0.88662505,-2.2234976,1.0,1.0035896,1004.0,71.363655
587,resource_maturation,0.02371996,0.70047086,0.8309821,-2.3076649,3.0,3.0,978.5,60.817867
588,resource_maturation,0.0257527,0.7030177,0.90005106,-2.2821903,1.0,1.0,1009.0,57.352505
589,resource_maturation,0.023711829,0.6930276,0.83109796,-2.2075276,3.0,3.0000002,1103.0,63.9655
590,resource_maturation,0.028604476,0.6611733,0.9555178,-1.9409533,6.0,6.0,930.5,78.75472
591,resource_maturation,6.232282e+09,0.6377093,-5.8145485e+10,-2.2088134,0.0,0.09897638,721.5,151.07887
592,resource_maturation,5.8756946e+09,0.6469572,-5.1682107e+10,-2.233391,0.0,0.09976815,734.0,148.5391
593,resource_maturation,8.3586396e+09,0.6475425,-1.0459069e+11,-2.3312478,0.0,0.1626322,717.5,139.80205
594,resource_maturation,7.140697e+09,0.66957444,-7.633136e+10,-2.4934227,0.0,0.09930396,744.5,121.2046
595,resource_maturation,6.168644e+09,0.65309983,-5.69641e+10,-2.2807407,0.0,0.098055124,681.5,125.32668
596,resource_maturation,0.054568116,0.60918736,0.91595584,-2.0077393,6.0,6.0002103,3081.0,307.34375
597,resource_maturation,0.024889087,0.6037983,0.98462546,-1.9294319,8.0,8.0004425,2705.5,355.23224
598,resource_maturation,0.0014762954,0.5039451,0.9999756,-0.8049141,63.0,63.005054,4232.5,621.9343
599,resource_maturation,0.021015784,0.64434206,0.9834575,-1.4514666,8.0,7.99999,1669.5,163.59326
600,resource_maturation,0.018430194,0.6392601,0.9690783,-1.7095299,10.0,10.000001,1588.0,132.55173
601,resource_maturation,0.017269084,0.64373136,0.9692888,-1.7198801,3.0,2.999999,1381.0,135.42093
602,resource_maturation,0.009561005,0.66332704,0.9974645,-1.9066346,15.0,15.041254,3797.0,236.6174
603,resource_maturation,4.175724e+09,0.6456604,-2.6102696e+10,-1.5067766,0.0,0.03751292,203.5,6.2194247
604,resource_maturation,0.022681326,0.5966101,0.98597354,-1.0795174,7.0,7.000001,851.5,86.28048
605,resource_maturation,0.019812373,0.64664173,0.97382236,-1.8187032,5.0,5.0,1864.5,133.26363
606,resource_maturation,0.045663558,0.5216538,0.93809336,-0.70261884,5.0,4.9999995,491.5,131.3523
607,resource_maturation,0.028729646,0.6900268,0.9363047,-2.060238,3.0,2.9999933,830.5,35.625423
608,resource_maturation,0.0035366984,0.55479497,0.9998097,-0.91435564,36.0,36.000168,1831.5,417.53607
609,resource_maturation,0.034463402,0.6093955,0.9105877,-1.8392198,3.0,2.9999998,816.5,195.06483
610,resource_maturation,0.03399755,0.6116638,0.96662223,-1.4770665,5.0,4.999998,1006.0,133.40086
611,resource_maturation,0.029484536,0.70282906,0.92573535,-2.266118,4.0,3.9999943,2688.5,174.16815
612,resource_maturation,6.7064233e+09,0.6290887,-6.732924e+10,-1.7729671,0.0,0.093153924,536.0,58.81358
613,resource_maturation,0.021041669,0.4678157,0.9929887,-0.41541898,8.0,8.000001,817.5,255.95403
614,resource_maturation,0.041113976,0.65145296,0.9105359,-1.8026063,3.0,2.999999,1299.0,190.09018
615,resource_maturation,0.023848986,0.62542266,0.93714076,-2.0236356,2.0,1.9999998,759.0,165.2269
616,resource_maturation,0.044286,0.6078624,0.95988584,-1.3067513,3.0,3.0002787,1229.5,245.47993
617,resource_maturation,0.030495333,0.6619321,0.8943841,-1.6928506,7.0,6.999996,932.0,76.275505
618,resource_maturation,0.023129988,0.67216545,0.95653903,-1.8152046,5.0,4.9999943,541.0,51.267445
619,resource_maturation,0.027793838,0.6246543,0.9442546,-1.7688668,2.0,2.0000002,1582.0,142.10986
620,resource_maturation,6.4823296e+09,0.65959316,-6.2904836e+10,-1.795052,0.0,0.09261209,1385.5,109.08968
621,resource_maturation,0.030083312,0.6430064,0.92591774,-1.722157,3.0,2.9999995,1113.5,105.1427
622,resource_maturation,0.026165528,0.58306235,0.98124677,-1.2917066,6.0,5.999999,558.5,92.37433
623,resource_maturation,0.0050975406,0.6064822,0.9995282,-1.3059444,12.0,12.0,456.0,86.52313
624,resource_maturation,0.0057802717,0.63798153,0.99905336,-1.6356456,27.0,26.999992,603.0,90.64375
625,resource_maturation,0.011330523,0.6840419,0.9942914,-2.0060284,8.0,8.0,755.0,75.99686
626,resource_maturation,0.004275126,0.66037613,0.99949116,-1.7244802,23.0,23.000004,1351.5,175.04356
627,resource_maturation,0.019490805,0.6543839,0.9870297,-1.782624,4.0,4.0000005,82.5,6.3022327
628,resource_maturation,0.0036564134,3.0269496,0.99989945,-2751.4226,57.0,56.999985,0.0,1.7085762
629,resource_maturation,0.025527693,0.6466979,0.9343057,-1.955241,1.0,1.0446061,158.5,20.982992
630,resource_maturation,0.014237132,0.32057545,0.9976577,0.32831842,11.0,11.0008335,170.5,94.73911
631,resource_maturation,0.0047368463,0.5895955,0.99930125,-1.3211,18.0,18.0,608.5,113.77134
632,resource_maturation,0.0018094983,0.13885613,0.99997395,0.881753,191.0,191.00002,181.5,139.94745
633,resource_maturation,0.020533526,0.32366893,0.9890638,0.18571156,8.0,8.000042,552.0,324.5225
634,resource_maturation,0.006497177,0.4486148,0.9989244,-0.33734608,12.0,11.999993,591.0,215.85944
635,resource_maturation,0.015332024,0.5817096,0.9944952,-1.3008094,9.0,9.000001,1449.5,361.93585
636,resource_maturation,0.0066950093,0.5264066,0.9988679,-0.8261919,14.0,14.0,479.5,137.9786
637,resource_maturation,0.017015748,0.21807759,0.9955895,0.6834855,15.0,14.999992,548.5,369.4763
638,resource_maturation,0.006692963,0.57965267,0.9988,-1.1885517,16.0,15.999999,710.5,151.60771
639,resource_maturation,0.008855786,0.49661174,0.9976529,-0.81273353,9.0,9.000001,747.5,280.65536
640,resource_maturation,0.014078359,0.51210845,0.9961388,-0.7065451,13.0,13.000002,478.0,156.48048
641,resource_maturation,0.014708195,0.50348294,0.9956491,-0.615873,15.0,15.0,679.5,197.51932
642,resource_maturation,0.0097081065,0.3599407,0.9981093,0.030839086,24.0,24.00003,193.5,100.87795
643,resource_maturation,0.0012457841,0.47979975,0.999978,-0.5786003,49.0,49.00034,1452.5,385.23007
644,resource_maturation,0.011067681,0.67307806,0.9944142,-1.9144437,7.0,6.9999995,649.5,71.54917
645,resource_maturation,0.005310862,0.5594927,0.99921,-1.0507915,11.0,11.000001,390.0,99.34818
646,resource_maturation,0.008266166,0.5237611,0.99838245,-0.8250468,11.0,11.000001,321.0,95.35572
647,resource_maturation,0.0026534605,0.5415048,0.9998686,-0.85319614,29.0,29.000793,869.5,244.08774
648,resource_maturation,0.002970333,0.5213074,0.9998562,-0.72346723,33.0,33.000263,894.0,269.48068
649,resource_maturation,0.00120724,0.46199197,0.9999804,-0.3446015,45.0,45.000004,649.5,240.66898
650,resource_maturation,0.002091099,0.45550233,0.9999461,-0.26532114,54.0,54.000015,530.0,201.78519
651,resource_maturation,0.0011254597,0.3376356,0.99998707,0.3059277,85.0,85.00771,396.5,207.04889
652,resource_maturation,0.0021475542,0.15404867,0.99996275,0.8574906,149.0,149.00005,215.5,164.2898
653,resource_maturation,0.0017105832,0.17074262,0.99997723,0.82233083,157.0,157.00072,217.0,159.2189
654,resource_maturation,0.012831741,0.64337134,0.99640125,-1.6152315,12.0,11.999998,1385.5,226.77893
655,resource_maturation,0.0030299237,0.6219482,0.9998078,-1.4116299,15.0,15.0,903.0,167.10129
656,resource_maturation,0.00978815,0.5806631,0.9983518,-1.0833538,17.0,17.000004,951.0,226.4729
657,resource_maturation,0.013939036,0.45136368,0.99352056,-0.52333236,8.0,8.000001,781.0,332.01965
658,resource_maturation,0.012898717,0.52940494,0.9976196,-0.7947848,17.0,17.000004,1135.5,303.6547
659,resource_maturation,0.011224308,0.5761167,0.99715835,-1.16451,10.0,9.999996,1419.0,267.15552
660,resource_maturation,0.0059074983,0.5708855,0.99929947,-1.0862226,14.0,14.000001,1138.5,259.09692
661,resource_maturation,0.0086617535,0.5407421,0.99864197,-0.88603187,16.0,16.0,1025.0,256.98944
662,resource_maturation,0.011797661,0.54976964,0.9976888,-0.98984456,14.0,14.000006,704.5,164.84903
663,resource_maturation,0.016876368,0.48007485,0.9917332,-0.749791,6.0,6.000022,853.5,337.49277
664,resource_maturation,0.025613394,0.6499434,0.95741004,-2.0340052,4.0,3.9999995,776.0,152.80334
665,resource_maturation,0.013643071,0.4282686,0.9956845,-0.33488214,10.0,10.00007,665.0,300.1823
666,resource_maturation,0.011187444,0.52108014,0.992017,-1.0349612,7.0,7.0000005,626.5,214.87656
667,resource_maturation,0.015407961,0.29242045,0.99560946,0.38818938,6.0,6.000002,501.5,301.40256
668,resource_maturation,0.0038391007,0.035768893,0.999863,0.99137443,60.0,60.0,80.5,76.2719
669,resource_maturation,0.013460519,0.37835097,0.9969306,-0.04122019,8.0,8.000001,712.0,356.02777
670,resource_maturation,0.0045322333,0.48717707,0.9996683,-0.47525096,31.0,31.00014,816.5,282.63324
671,resource_maturation,0.008218856,0.5593003,0.9982643,-1.3574607,11.0,10.999995,1332.5,352.60812
672,resource_maturation,0.0048416476,0.64947164,0.9994006,-1.9978375,13.0,12.999999,1882.5,301.12906
673,resource_maturation,0.004708261,0.6251942,0.9995378,-1.7771552,13.0,12.999997,1813.0,345.6168
674,resource_maturation,0.010635881,0.5687757,0.9975399,-1.2841628,15.0,14.99999,1769.5,454.22186
675,resource_maturation,0.0075553018,0.6491413,0.998542,-2.040306,16.0,15.999981,1537.0,258.11972
676,resource_maturation,0.009864724,0.6141425,0.9976939,-1.6671901,15.0,14.999989,1420.0,297.4598
677,resource_maturation,0.013028866,0.41841263,0.997006,-0.26978922,18.0,18.0,939.0,419.7239
678,resource_maturation,0.009476343,0.5344262,0.9978728,-1.0844624,18.0,17.999998,1043.0,315.90198
679,resource_maturation,0.00984329,0.56091917,0.99758244,-1.3232636,17.0,16.999994,952.5,258.96497
680,resource_maturation,0.008319038,0.49571085,0.99868023,-0.7739388,19.0,18.999998,935.5,329.5778
681,resource_maturation,0.0156070655,0.4563378,0.9958609,-0.5352142,19.0,19.000004,967.0,379.19183
682,resource_maturation,0.004869778,0.4160183,0.99977756,-0.14948332,38.0,38.0,4.5,0.82212603
683,resource_maturation,0.014320693,0.33069408,0.99506205,0.10135734,16.0,15.999991,439.5,245.84734
684,resource_maturation,0.011867709,0.30596584,0.99779207,0.3283543,19.0,19.0,486.0,273.22495
685,resource_maturation,0.0024285736,5.926509e+11,0.9999188,-5.2579896e+14,191.0,190.99998,0.0,0.7762694
686,resource_maturation,0.0115971295,0.23278011,0.9974114,0.5302534,15.0,14.999998,316.0,221.94176
687,resource_maturation,0.011393324,0.30923823,0.9967736,0.19098759,16.0,15.9999895,378.0,224.73189
688,resource_maturation,0.012447897,0.30231586,0.99679935,0.2264489,15.0,14.999995,389.0,231.28896
689,resource_maturation,0.014718431,0.36026776,0.99428827,-0.1718955,10.0,9.999997,331.5,173.09975
690,resource_maturation,0.009917258,0.26843154,0.997967,0.37167108,15.0,14.999996,333.5,215.73615
691,resource_maturation,0.012446566,0.24748768,0.9964375,0.46683806,13.0,12.999994,316.0,210.81584
692,resource_maturation,0.013195626,0.2282018,0.9968075,0.54689604,16.0,15.999996,322.0,223.86758
693,resource_maturation,0.017911755,0.33373865,0.98552215,0.052687168,11.0,10.999999,369.0,206.95183
694,resource_maturation,0.0110341,0.04394572,0.9980714,0.9825859,22.0,22.0,234.5,226.38182
