time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
2.862000000000000000e+04,3.869403371936641634e-06,1.198443025350570679e-01,1.092627462639939040e-05,2.541232679504901171e-04,3.494702104944735765e-04,3.494536038488149643e-03
2.868000000000000000e+04,4.699024138972163200e-04,1.198444142937660217e-01,1.092627735488349572e-05,2.470914274454116821e-02,3.494735574349761009e-04,3.494543256238102913e-03
2.874000000000000000e+04,2.729047992033883929e-06,1.198462396860122681e-01,1.092612274078419432e-05,1.890154671855270863e-04,3.494702104944735765e-04,3.494533011689782143e-03
2.880000000000000000e+04,4.248029654263518751e-06,1.198463588953018188e-01,1.092612365027889609e-05,1.968573406338691711e-02,3.494726552162319422e-04,3.494541393592953682e-03
2.886000000000000000e+04,2.550586941651999950e-06,1.198464706540107727e-01,1.092612092179479077e-05,7.769236108288168907e-04,3.494702104944735765e-04,3.494546515867114067e-03
2.892000000000000000e+04,2.231738653790671378e-05,1.198465824127197266e-01,1.092612637876300141e-05,2.453755773603916168e-02,3.494747506920248270e-04,3.494549775496125221e-03
2.898000000000000000e+04,2.448292434564791620e-06,1.198465824127197266e-01,1.092612092179479077e-05,7.224656874313950539e-04,3.494702104944735765e-04,3.494553267955780029e-03
2.904000000000000000e+04,4.752385721076279879e-04,1.198446452617645264e-01,1.092644197342451662e-05,2.678762562572956085e-02,3.494741977192461491e-04,3.494554897770285606e-03
2.910000000000000000e+04,3.014266212630900554e-06,1.198453232645988464e-01,1.092643742595100775e-05,2.583068853709846735e-04,3.494702104944735765e-04,3.494543256238102913e-03
2.916000000000000000e+04,2.129826680175028741e-05,1.198454424738883972e-01,1.092643833544570953e-05,2.243771217763423920e-02,3.494735574349761009e-04,3.494548378512263298e-03
2.922000000000000000e+04,2.837950660250498913e-06,1.198455616831779480e-01,1.092643560696160421e-05,7.304297760128974915e-04,3.494702104944735765e-04,3.494551405310630798e-03
2.928000000000000000e+04,4.443586803972721100e-04,1.198455616831779480e-01,1.092643833544570953e-05,2.854006551206111908e-02,3.494747506920248270e-04,3.494553267955780029e-03
2.934000000000000000e+04,3.692772452268400230e-06,1.198479533195495605e-01,1.092612001230008900e-05,2.394724451005458832e-02,3.494737902656197548e-04,3.494543256238102913e-03
2.940000000000000000e+04,2.195193474108236842e-06,1.198480725288391113e-01,1.092611637432128191e-05,7.681362330913543701e-04,3.494702104944735765e-04,3.494548378512263298e-03
2.946000000000000000e+04,4.523975349002284929e-06,1.198480725288391113e-01,1.092612092179479077e-05,2.616548165678977966e-02,3.494747506920248270e-04,3.494551405310630798e-03
2.952000000000000000e+04,2.150520231225527823e-06,1.198480725288391113e-01,1.092611637432128191e-05,7.652929634787142277e-04,3.494702104944735765e-04,3.494553267955780029e-03
2.958000000000000000e+04,4.117560820304788649e-06,1.198481842875480652e-01,1.092612092179479077e-05,2.611189894378185272e-02,3.494747506920248270e-04,3.494556294754147530e-03
2.964000000000000000e+04,7.757866114843636751e-06,1.198440715670585632e-01,1.092681304726283997e-05,1.975867338478565216e-02,3.494720731396228075e-04,3.494558157399296761e-03
2.970000000000000000e+04,3.371299726495635696e-06,1.198440715670585632e-01,1.092681304726283997e-05,7.645860896445810795e-04,3.494702104944735765e-04,3.494559787213802338e-03
2.976000000000000000e+04,4.888833500444889069e-04,1.198441907763481140e-01,1.092681577574694529e-05,3.031997196376323700e-02,3.494749835226684809e-04,3.494559787213802338e-03
2.982000000000000000e+04,3.175087840645574033e-06,1.198447570204734802e-01,1.092681031877873465e-05,2.531071659177541733e-04,3.494702104944735765e-04,3.494548378512263298e-03
2.988000000000000000e+04,1.215052325278520584e-04,1.198448687791824341e-01,1.092681304726283997e-05,2.463460527360439301e-02,3.494735574349761009e-04,3.494551405310630798e-03
2.994000000000000000e+04,3.838455540972063318e-06,1.198436096310615540e-01,1.092703405447537079e-05,4.550492449197918177e-04,3.494702104944735765e-04,3.494549775496125221e-03
3.000000000000000000e+04,4.894211888313293457e-04,1.198437288403511047e-01,1.092703769245417789e-05,3.053589537739753723e-02,3.494747506920248270e-04,3.494551405310630798e-03
3.006000000000000000e+04,3.454861371210427023e-06,1.198444142937660217e-01,1.092703223548596725e-05,2.533539372961968184e-04,3.494702104944735765e-04,3.494541393592953682e-03
3.012000000000000000e+04,4.082210944034159184e-04,1.198445260524749756e-01,1.092703314498066902e-05,2.823597006499767303e-02,3.494735574349761009e-04,3.494546515867114067e-03
3.018000000000000000e+04,3.140644139421056025e-06,1.198451071977615356e-01,1.092702859750716016e-05,2.836803032550960779e-04,3.494702104944735765e-04,3.494536038488149643e-03
3.024000000000000000e+04,4.911020514555275440e-04,1.198474988341331482e-01,1.092660841095494106e-05,4.051051288843154907e-02,3.494775446597486734e-04,3.494541393592953682e-03
3.030000000000000000e+04,2.314835455763386562e-06,1.198480725288391113e-01,1.092660204449202865e-05,2.513918734621256590e-04,3.494702104944735765e-04,3.494531149044632912e-03
3.036000000000000000e+04,3.662876451926422305e-06,1.198481842875480652e-01,1.092660295398673043e-05,2.635703608393669128e-02,3.494735574349761009e-04,3.494536038488149643e-03
3.042000000000000000e+04,2.242125219709123485e-06,1.198481842875480652e-01,1.092659931600792333e-05,7.590570603497326374e-04,3.494702104944735765e-04,3.494543256238102913e-03
3.048000000000000000e+04,5.337324637366691604e-06,1.198481842875480652e-01,1.092660295398673043e-05,2.979167550802230835e-02,3.494747506920248270e-04,3.494546515867114067e-03
3.054000000000000000e+04,2.364808551647001877e-06,1.198473870754241943e-01,1.092679576686350629e-05,1.589073362993076444e-04,3.494702104944735765e-04,3.494549775496125221e-03
3.060000000000000000e+04,2.776858764264034107e-06,1.198474988341331482e-01,1.092679576686350629e-05,2.133458480238914490e-02,3.494718985166400671e-04,3.494553267955780029e-03
3.066000000000000000e+04,2.332615622435696423e-06,1.198474988341331482e-01,1.092679576686350629e-05,7.767002680338919163e-04,3.494702104944735765e-04,3.494554897770285606e-03
3.072000000000000000e+04,7.199042556749191135e-06,1.198474988341331482e-01,1.092679667635820806e-05,2.938482537865638733e-02,3.494747506920248270e-04,3.494556294754147530e-03
3.078000000000000000e+04,2.308230477865436114e-06,1.198474988341331482e-01,1.092679576686350629e-05,7.554308976978063583e-04,3.494702104944735765e-04,3.494558157399296761e-03
3.084000000000000000e+04,2.882021726691164076e-05,1.198484152555465698e-01,1.092660204449202865e-05,3.429381921887397766e-02,3.494764678180217743e-04,3.494559787213802338e-03
3.090000000000000000e+04,2.138388481398578733e-06,1.198484152555465698e-01,1.092659658752381802e-05,6.982330232858657837e-04,3.494702104944735765e-04,3.494559787213802338e-03
3.096000000000000000e+04,4.018762410851195455e-06,1.198484152555465698e-01,1.092660022550262511e-05,2.939243428409099579e-02,3.494747506920248270e-04,3.494559787213802338e-03
3.102000000000000000e+04,2.129521362803643569e-06,1.198484152555465698e-01,1.092659658752381802e-05,7.645711302757263184e-04,3.494702104944735765e-04,3.494561184197664261e-03
3.108000000000000000e+04,3.977747383032692596e-06,1.198484152555465698e-01,1.092659931600792333e-05,2.943945303559303284e-02,3.494747506920248270e-04,3.494561184197664261e-03
3.114000000000000000e+04,4.971467424184083939e-04,1.198336705565452576e-01,1.092872025765245780e-05,3.131341561675071716e-02,3.494747506920248270e-04,3.494554897770285606e-03
3.120000000000000000e+04,4.755856643896549940e-04,1.198348104953765869e-01,1.092871298169484362e-05,4.457647155504673719e-04,3.494702104944735765e-04,3.494541393592953682e-03
3.126000000000000000e+04,4.966335254721343517e-04,1.198359578847885132e-01,1.092871298169484362e-05,3.257387131452560425e-02,3.494743723422288895e-04,3.494529752060770988e-03
3.132000000000000000e+04,4.015393496956676245e-04,1.198369860649108887e-01,1.092870479624252766e-05,3.401369031053036451e-04,3.494702104944735765e-04,3.494521137326955795e-03
3.138000000000000000e+04,4.943825188092887402e-04,1.198381334543228149e-01,1.092870570573722944e-05,3.442851454019546509e-02,3.494739357847720385e-04,3.494518110528588295e-03
3.144000000000000000e+04,3.381024043846991844e-06,1.198448687791824341e-01,1.092786442313808948e-05,8.742619538679718971e-04,3.494702104944735765e-04,3.494514850899577141e-03
3.150000000000000000e+04,4.881598288193345070e-04,1.198451071977615356e-01,1.092786533263279125e-05,3.997447341680526733e-02,3.494749835226684809e-04,3.494521137326955795e-03
3.156000000000000000e+04,3.031081405424629338e-06,1.198457852005958557e-01,1.092785805667517707e-05,2.528392651583999395e-04,3.494702104944735765e-04,3.494516247883439064e-03
3.162000000000000000e+04,2.255705476272851229e-05,1.198459044098854065e-01,1.092785714718047529e-05,3.153542056679725647e-02,3.494735574349761009e-04,3.494523232802748680e-03
3.168000000000000000e+04,2.833253120115841739e-06,1.198460236191749573e-01,1.092785350920166820e-05,6.971913971938192844e-04,3.494702104944735765e-04,3.494529752060770988e-03
3.174000000000000000e+04,4.937087651342153549e-04,1.198444142937660217e-01,1.092823640647111461e-05,4.544202238321304321e-02,3.494764678180217743e-04,3.494533011689782143e-03
3.180000000000000000e+04,3.180109388267737813e-06,1.198449879884719849e-01,1.092822185455588624e-05,2.508393372409045696e-04,3.494702104944735765e-04,3.494524629786610603e-03
3.186000000000000000e+04,8.328276453539729118e-05,1.198451071977615356e-01,1.092822367354528978e-05,3.294280916452407837e-02,3.494735574349761009e-04,3.494531149044632912e-03
3.192000000000000000e+04,3.006996394105954096e-06,1.198453232645988464e-01,1.092821548809297383e-05,6.050788215361535549e-04,3.494702104944735765e-04,3.494533011689782143e-03
3.198000000000000000e+04,4.794805427081882954e-04,1.198453232645988464e-01,1.092822185455588624e-05,4.197548702359199524e-02,3.494748962111771107e-04,3.494538366794586182e-03
3.204000000000000000e+04,2.883448587454040535e-06,1.198459044098854065e-01,1.092821003112476319e-05,5.112587241455912590e-04,3.494702104944735765e-04,3.494528122246265411e-03
3.210000000000000000e+04,4.566606367006897926e-04,1.198459044098854065e-01,1.092821366910357028e-05,4.287585988640785217e-02,3.494746051728725433e-04,3.494533011689782143e-03
3.216000000000000000e+04,2.766593297565123066e-06,1.198463588953018188e-01,1.092820184567244723e-05,2.564772148616611958e-04,3.494702104944735765e-04,3.494524629786610603e-03
3.222000000000000000e+04,9.361179763800464571e-06,1.198464706540107727e-01,1.092820457415655255e-05,3.467569872736930847e-02,3.494735574349761009e-04,3.494531149044632912e-03
